Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year,% of Students Found
10,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,198,"$17,401","$32,823","$48,959","$34,571",151,1,76.26%
10,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,186,"$27,869","$41,694","$56,084","$42,696",147,2,79.03%
10,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,180,"$32,979","$50,268","$61,217","$47,998",139,3,77.22%
10,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,171,"$34,234","$52,095","$68,904","$52,538",130,4,76.02%
10,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,167,"$40,559","$57,868","$73,104","$57,924",123,5,73.65%
10,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,157,"$44,576","$61,302","$75,604","$61,203",113,6,71.97%
10,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,144,"$51,107","$63,387","$75,911","$64,230",94,7,65.28%
10,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,130,"$45,186","$65,461","$79,883","$65,999",84,8,64.62%
10,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,115,"$47,430","$66,467","$80,697","$65,391",77,9,66.96%
10,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,95,"$43,464","$62,860","$82,379","$65,079",64,10,67.37%
10,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,90,"$45,728","$68,848","$85,472","$66,735",60,11,66.67%
10,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,84,"$45,681","$73,445","$86,451","$67,827",53,12,63.10%
10,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,65,"$54,600","$71,091","$88,976","$74,444",36,13,55.38%
10,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,53,"$44,925","$68,727","$87,233","$72,049",32,14,60.38%
10,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,33,"$30,985","$75,780","$97,806","$80,791",21,15,63.64%
10,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,871,"$12,536","$21,818","$30,878","$22,778",743,1,85.30%
10,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,779,"$17,235","$28,758","$39,417","$29,592",625,2,80.23%
10,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,688,"$19,122","$31,345","$42,625","$32,289",531,3,77.18%
10,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,598,"$22,638","$34,768","$45,497","$35,906",453,4,75.75%
10,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,513,"$24,677","$37,079","$47,810","$38,729",375,5,73.10%
10,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,444,"$24,572","$38,624","$52,244","$40,656",320,6,72.07%
10,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,376,"$28,406","$43,668","$57,493","$44,728",256,7,68.09%
10,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,328,"$24,032","$43,606","$60,336","$46,289",227,8,69.21%
10,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,277,"$29,138","$43,658","$66,659","$49,803",185,9,66.79%
10,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,222,"$27,740","$47,215","$68,331","$51,143",145,10,65.32%
10,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,180,"$26,382","$48,560","$69,595","$53,477",115,11,63.89%
10,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,154,"$24,513","$47,661","$71,771","$53,436",100,12,64.94%
10,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,118,"$33,580","$51,683","$82,492","$62,447",76,13,64.41%
10,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,90,"$22,664","$46,855","$81,719","$63,324",56,14,62.22%
10,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,57,"$22,770","$51,529","$82,910","$65,431",38,15,66.67%
10,1,FTF + FTT,01121,01121,Agricultural Business,270,245,"$12,858","$28,305","$41,188","$28,640",214,1,87.35%
10,1,FTF + FTT,01121,01121,Agricultural Business,270,212,"$21,237","$36,224","$49,235","$36,424",187,2,88.21%
10,1,FTF + FTT,01121,01121,Agricultural Business,270,170,"$24,850","$43,039","$57,909","$42,545",147,3,86.47%
10,1,FTF + FTT,01121,01121,Agricultural Business,270,139,"$27,210","$47,430","$63,745","$47,943",120,4,86.33%
10,1,FTF + FTT,01121,01121,Agricultural Business,270,122,"$27,487","$49,437","$65,281","$48,921",107,5,87.70%
10,1,FTF + FTT,01121,01121,Agricultural Business,270,103,"$33,163","$53,770","$72,610","$55,055",86,6,83.50%
10,1,FTF + FTT,01121,01121,Agricultural Business,270,82,"$33,459","$54,288","$75,441","$58,810",66,7,80.49%
10,1,FTF + FTT,01121,01121,Agricultural Business,270,67,"$32,630","$52,433","$91,535","$63,523",49,8,73.13%
10,1,FTF + FTT,01121,01121,Agricultural Business,270,59,"$43,145","$62,779","$94,870","$68,496",41,9,69.49%
10,1,FTF + FTT,01121,01121,Agricultural Business,270,52,"$42,898","$81,799","$106,230","$76,227",38,10,73.08%
10,1,FTF + FTT,01121,01121,Agricultural Business,270,46,"$57,386","$78,752","$106,913","$84,621",30,11,65.22%
10,1,FTF + FTT,01121,01121,Agricultural Business,270,34,"$32,773","$81,391","$141,469","$96,715",19,12,55.88%
10,1,FTF + FTT,01121,01121,Agricultural Business,270,28,"$47,129","$74,957","$116,370","$96,225",14,13,50.00%
10,1,FTF + FTT,01121,01121,Agricultural Business,270,22,"$39,082","$81,633","$113,972","$94,449",15,14,68.18%
10,1,FTF + FTT,01121,01121,Agricultural Business,270,16,"$50,976","$80,163","$125,084","$100,780",9,15,56.25%
10,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,126,103,"$19,205","$32,438","$41,820","$32,805",94,1,91.26%
10,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,126,72,"$28,659","$40,457","$48,275","$41,123",64,2,88.89%
10,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,126,57,"$33,420","$45,620","$56,074","$43,276",51,3,89.47%
10,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,126,43,"$34,321","$48,902","$59,838","$47,386",39,4,90.70%
10,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,126,37,"$34,899","$54,045","$62,900","$50,030",32,5,86.49%
10,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,126,27,"$41,692","$57,162","$70,596","$56,600",24,6,88.89%
10,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,126,20,"$51,090","$61,597","$68,205","$61,914",17,7,85.00%
10,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,126,9,"$49,767","$56,833","$88,565","$70,281",8,8,88.89%
10,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,126,5,,,,,4,9,80.00%
10,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,126,3,,,,,2,10,66.67%
10,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,126,2,,,,,1,11,50.00%
10,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,126,1,,,,,1,12,100.00%
10,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,126,1,,,,,1,13,100.00%
10,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,126,1,,,,,1,14,100.00%
10,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,126,1,,,,,1,15,100.00%
10,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,178,"$13,206","$31,949","$48,761","$33,377",140,1,78.65%
10,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,148,"$18,595","$40,995","$55,509","$40,146",117,2,79.05%
10,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,121,"$20,424","$43,463","$59,763","$43,130",96,3,79.34%
10,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,99,"$34,650","$51,988","$69,990","$54,473",69,4,69.70%
10,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,78,"$45,668","$59,912","$84,212","$66,594",54,5,69.23%
10,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,61,"$44,744","$62,590","$90,202","$72,739",40,6,65.57%
10,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,52,"$52,467","$76,820","$107,108","$80,225",32,7,61.54%
10,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,49,"$52,834","$78,235","$98,222","$81,629",30,8,61.22%
10,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,39,"$62,839","$90,992","$107,123","$91,780",24,9,61.54%
10,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,29,"$57,477","$83,454","$98,182","$80,969",17,10,58.62%
10,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,23,"$82,083","$101,754","$113,530","$99,726",13,11,56.52%
10,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,19,"$63,474","$90,437","$120,013","$100,078",10,12,52.63%
10,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,15,"$78,856","$107,591","$128,987","$111,916",8,13,53.33%
10,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,11,"$59,304","$106,516","$125,586","$92,127",9,14,81.82%
10,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,9,"$53,095","$102,156","$119,135","$95,880",7,15,77.78%
10,1,FTF + FTT,02021,02021,Architecture,760,699,"$26,120","$41,001","$50,983","$39,590",596,1,85.26%
10,1,FTF + FTT,02021,02021,Architecture,760,647,"$38,558","$49,898","$59,846","$48,905",547,2,84.54%
10,1,FTF + FTT,02021,02021,Architecture,760,587,"$41,453","$52,366","$64,295","$52,327",485,3,82.62%
10,1,FTF + FTT,02021,02021,Architecture,760,507,"$45,170","$57,264","$67,949","$56,655",409,4,80.67%
10,1,FTF + FTT,02021,02021,Architecture,760,451,"$50,593","$61,650","$71,200","$59,725",351,5,77.83%
10,1,FTF + FTT,02021,02021,Architecture,760,397,"$49,153","$62,868","$74,163","$61,448",301,6,75.82%
10,1,FTF + FTT,02021,02021,Architecture,760,345,"$48,371","$63,013","$75,089","$63,011",255,7,73.91%
10,1,FTF + FTT,02021,02021,Architecture,760,304,"$49,645","$63,363","$78,699","$64,679",224,8,73.68%
10,1,FTF + FTT,02021,02021,Architecture,760,260,"$52,303","$67,912","$82,169","$67,940",188,9,72.31%
10,1,FTF + FTT,02021,02021,Architecture,760,217,"$53,492","$67,208","$84,619","$68,251",161,10,74.19%
10,1,FTF + FTT,02021,02021,Architecture,760,177,"$54,185","$69,227","$88,620","$70,639",128,11,72.32%
10,1,FTF + FTT,02021,02021,Architecture,760,140,"$59,179","$72,561","$94,653","$76,079",99,12,70.71%
10,1,FTF + FTT,02021,02021,Architecture,760,74,"$61,479","$77,239","$103,457","$81,683",48,13,64.86%
10,1,FTF + FTT,02021,02021,Architecture,760,42,"$64,652","$93,965","$131,495","$96,282",22,14,52.38%
10,1,FTF + FTT,02021,02021,Architecture,760,19,"$27,671","$74,882","$120,700","$84,336",12,15,63.16%
10,1,FTF + FTT,02041,02041,Landscape Architecture,606,569,"$15,399","$30,842","$46,117","$30,690",474,1,83.30%
10,1,FTF + FTT,02041,02041,Landscape Architecture,606,544,"$24,514","$39,417","$51,922","$38,174",445,2,81.80%
10,1,FTF + FTT,02041,02041,Landscape Architecture,606,507,"$25,852","$42,950","$54,746","$40,352",408,3,80.47%
10,1,FTF + FTT,02041,02041,Landscape Architecture,606,450,"$29,478","$47,274","$60,548","$44,782",342,4,76.00%
10,1,FTF + FTT,02041,02041,Landscape Architecture,606,391,"$32,507","$51,110","$64,135","$48,455",287,5,73.40%
10,1,FTF + FTT,02041,02041,Landscape Architecture,606,320,"$33,217","$52,479","$66,214","$49,664",229,6,71.56%
10,1,FTF + FTT,02041,02041,Landscape Architecture,606,267,"$29,980","$51,885","$72,281","$52,016",187,7,70.04%
10,1,FTF + FTT,02041,02041,Landscape Architecture,606,229,"$34,616","$58,404","$70,989","$55,123",160,8,69.87%
10,1,FTF + FTT,02041,02041,Landscape Architecture,606,185,"$38,423","$60,341","$75,674","$59,400",130,9,70.27%
10,1,FTF + FTT,02041,02041,Landscape Architecture,606,144,"$44,074","$63,223","$72,043","$60,667",96,10,66.67%
10,1,FTF + FTT,02041,02041,Landscape Architecture,606,100,"$47,175","$61,658","$79,152","$61,071",63,11,63.00%
10,1,FTF + FTT,02041,02041,Landscape Architecture,606,84,"$47,991","$65,338","$78,593","$62,379",53,12,63.10%
10,1,FTF + FTT,02041,02041,Landscape Architecture,606,70,"$46,957","$69,193","$89,171","$67,246",44,13,62.86%
10,1,FTF + FTT,02041,02041,Landscape Architecture,606,43,"$47,309","$67,074","$101,671","$71,878",23,14,53.49%
10,1,FTF + FTT,02041,02041,Landscape Architecture,606,22,"$40,175","$62,969","$122,613","$66,847",7,15,31.82%
10,1,FTF + FTT,02061,02061,City and Regional Planning,484,445,"$14,573","$26,518","$47,125","$31,290",383,1,86.07%
10,1,FTF + FTT,02061,02061,City and Regional Planning,484,397,"$23,266","$39,810","$60,894","$42,553",347,2,87.41%
10,1,FTF + FTT,02061,02061,City and Regional Planning,484,371,"$29,008","$50,532","$66,936","$49,187",310,3,83.56%
10,1,FTF + FTT,02061,02061,City and Regional Planning,484,328,"$36,192","$56,002","$71,668","$56,710",266,4,81.10%
10,1,FTF + FTT,02061,02061,City and Regional Planning,484,280,"$39,064","$62,553","$79,102","$60,855",228,5,81.43%
10,1,FTF + FTT,02061,02061,City and Regional Planning,484,240,"$41,756","$68,276","$82,166","$63,780",192,6,80.00%
10,1,FTF + FTT,02061,02061,City and Regional Planning,484,202,"$44,960","$70,662","$88,145","$65,844",163,7,80.69%
10,1,FTF + FTT,02061,02061,City and Regional Planning,484,174,"$54,551","$75,705","$96,379","$73,563",141,8,81.03%
10,1,FTF + FTT,02061,02061,City and Regional Planning,484,152,"$54,983","$79,224","$95,727","$74,246",117,9,76.97%
10,1,FTF + FTT,02061,02061,City and Regional Planning,484,126,"$55,566","$82,491","$98,123","$76,632",99,10,78.57%
10,1,FTF + FTT,02061,02061,City and Regional Planning,484,93,"$65,783","$88,790","$111,837","$87,001",71,11,76.34%
10,1,FTF + FTT,02061,02061,City and Regional Planning,484,79,"$68,353","$87,676","$104,510","$87,027",58,12,73.42%
10,1,FTF + FTT,02061,02061,City and Regional Planning,484,62,"$74,329","$88,255","$110,012","$99,242",42,13,67.74%
10,1,FTF + FTT,02061,02061,City and Regional Planning,484,45,"$64,651","$87,498","$106,855","$87,672",30,14,66.67%
10,1,FTF + FTT,02061,02061,City and Regional Planning,484,27,"$86,273","$99,322","$115,199","$103,607",19,15,70.37%
10,1,FTF + FTT,04011,04011,Biology,993,843,"$8,782","$18,776","$30,235","$21,037",649,1,76.99%
10,1,FTF + FTT,04011,04011,Biology,993,701,"$13,238","$27,743","$41,349","$29,427",542,2,77.32%
10,1,FTF + FTT,04011,04011,Biology,993,567,"$19,219","$36,764","$48,647","$35,899",426,3,75.13%
10,1,FTF + FTT,04011,04011,Biology,993,483,"$24,020","$41,820","$57,612","$42,670",355,4,73.50%
10,1,FTF + FTT,04011,04011,Biology,993,398,"$26,322","$45,882","$62,723","$46,718",294,5,73.87%
10,1,FTF + FTT,04011,04011,Biology,993,340,"$25,770","$50,041","$67,896","$49,499",262,6,77.06%
10,1,FTF + FTT,04011,04011,Biology,993,283,"$34,035","$56,128","$73,809","$55,756",211,7,74.56%
10,1,FTF + FTT,04011,04011,Biology,993,250,"$35,605","$57,535","$80,144","$57,840",196,8,78.40%
10,1,FTF + FTT,04011,04011,Biology,993,203,"$37,250","$59,966","$81,891","$62,374",151,9,74.38%
10,1,FTF + FTT,04011,04011,Biology,993,163,"$44,404","$65,995","$85,675","$67,345",119,10,73.01%
10,1,FTF + FTT,04011,04011,Biology,993,130,"$49,539","$69,923","$90,623","$71,889",90,11,69.23%
10,1,FTF + FTT,04011,04011,Biology,993,113,"$52,737","$71,680","$93,717","$73,022",80,12,70.80%
10,1,FTF + FTT,04011,04011,Biology,993,92,"$30,938","$75,781","$96,124","$73,183",70,13,76.09%
10,1,FTF + FTT,04011,04011,Biology,993,63,"$64,942","$86,495","$105,953","$93,973",45,14,71.43%
10,1,FTF + FTT,04011,04011,Biology,993,39,"$54,829","$88,508","$108,019","$86,978",29,15,74.36%
10,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,133,93,"$8,094","$17,626","$28,148","$19,058",72,1,77.42%
10,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,133,67,"$9,997","$22,626","$37,499","$25,939",52,2,77.61%
10,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,133,33,"$26,269","$34,692","$49,868","$40,901",25,3,75.76%
10,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,133,26,"$24,371","$38,774","$62,576","$46,552",22,4,84.62%
10,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,133,18,"$20,276","$47,445","$66,691","$49,378",14,5,77.78%
10,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,133,12,"$44,429","$56,499","$61,849","$65,701",8,6,66.67%
10,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,133,9,"$34,211","$54,552","$60,483","$46,868",7,7,77.78%
10,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,133,7,"$43,219","$60,959","$67,200","$52,169",5,8,71.43%
10,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,133,6,"$47,805","$63,273","$71,396","$52,603",5,9,83.33%
10,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,133,2,,,,,2,10,100.00%
10,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,133,1,,,,,1,11,100.00%
10,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,133,,,,,,,12,#DIV/0!
10,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,133,,,,,,,13,#DIV/0!
10,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,133,,,,,,,14,#DIV/0!
10,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,133,,,,,,,15,#DIV/0!
10,1,FTF + FTT,04021,04021,Botany,9,9,"$13,069","$19,102","$44,049","$25,707",9,1,100.00%
10,1,FTF + FTT,04021,04021,Botany,9,9,"$9,599","$20,193","$52,089","$37,218",9,2,100.00%
10,1,FTF + FTT,04021,04021,Botany,9,9,"$20,530","$44,321","$69,706","$50,489",8,3,88.89%
10,1,FTF + FTT,04021,04021,Botany,9,8,"$51,584","$56,317","$80,374","$74,171",6,4,75.00%
10,1,FTF + FTT,04021,04021,Botany,9,6,"$50,593","$55,796","$82,611","$68,282",5,5,83.33%
10,1,FTF + FTT,04021,04021,Botany,9,5,,,,,3,6,60.00%
10,1,FTF + FTT,04021,04021,Botany,9,4,,,,,3,7,75.00%
10,1,FTF + FTT,04021,04021,Botany,9,3,,,,,1,8,33.33%
10,1,FTF + FTT,04021,04021,Botany,9,1,,,,,1,9,100.00%
10,1,FTF + FTT,04021,04021,Botany,9,,,,,,,10,#DIV/0!
10,1,FTF + FTT,04021,04021,Botany,9,,,,,,,11,#DIV/0!
10,1,FTF + FTT,04021,04021,Botany,9,,,,,,,12,#DIV/0!
10,1,FTF + FTT,04021,04021,Botany,9,,,,,,,13,#DIV/0!
10,1,FTF + FTT,04021,04021,Botany,9,,,,,,,14,#DIV/0!
10,1,FTF + FTT,04021,04021,Botany,9,,,,,,,15,#DIV/0!
10,1,FTF + FTT,04071,04071,Zoology,124,124,"$8,229","$16,607","$25,418","$18,322",102,1,82.26%
10,1,FTF + FTT,04071,04071,Zoology,124,116,"$9,734","$20,196","$33,856","$22,775",89,2,76.72%
10,1,FTF + FTT,04071,04071,Zoology,124,99,"$13,380","$24,104","$38,716","$27,397",75,3,75.76%
10,1,FTF + FTT,04071,04071,Zoology,124,89,"$20,049","$32,992","$43,748","$32,329",60,4,67.42%
10,1,FTF + FTT,04071,04071,Zoology,124,77,"$22,943","$31,945","$44,016","$33,007",53,5,68.83%
10,1,FTF + FTT,04071,04071,Zoology,124,61,"$23,841","$35,321","$49,037","$36,349",46,6,75.41%
10,1,FTF + FTT,04071,04071,Zoology,124,55,"$26,293","$37,501","$51,678","$39,976",37,7,67.27%
10,1,FTF + FTT,04071,04071,Zoology,124,40,"$29,380","$40,047","$58,829","$42,659",25,8,62.50%
10,1,FTF + FTT,04071,04071,Zoology,124,36,"$36,260","$50,146","$64,036","$51,545",21,9,58.33%
10,1,FTF + FTT,04071,04071,Zoology,124,33,"$32,828","$42,116","$62,382","$46,898",21,10,63.64%
10,1,FTF + FTT,04071,04071,Zoology,124,29,"$31,476","$45,809","$63,733","$47,593",18,11,62.07%
10,1,FTF + FTT,04071,04071,Zoology,124,21,"$39,761","$49,245","$69,580","$50,254",12,12,57.14%
10,1,FTF + FTT,04071,04071,Zoology,124,16,"$32,025","$43,577","$59,052","$44,655",9,13,56.25%
10,1,FTF + FTT,04071,04071,Zoology,124,10,"$34,090","$43,961","$47,986","$42,846",5,14,50.00%
10,1,FTF + FTT,04071,04071,Zoology,124,5,,,,,2,15,40.00%
10,1,FTF + FTT,04111,04111,Microbiology,114,112,"$16,882","$27,097","$37,481","$27,034",92,1,82.14%
10,1,FTF + FTT,04111,04111,Microbiology,114,110,"$29,247","$40,762","$52,236","$41,386",87,2,79.09%
10,1,FTF + FTT,04111,04111,Microbiology,114,102,"$28,902","$43,892","$59,430","$46,071",83,3,81.37%
10,1,FTF + FTT,04111,04111,Microbiology,114,96,"$35,390","$53,029","$67,518","$51,849",80,4,83.33%
10,1,FTF + FTT,04111,04111,Microbiology,114,81,"$44,262","$59,946","$76,682","$61,438",62,5,76.54%
10,1,FTF + FTT,04111,04111,Microbiology,114,68,"$35,950","$62,004","$80,612","$61,116",56,6,82.35%
10,1,FTF + FTT,04111,04111,Microbiology,114,63,"$45,699","$69,136","$90,113","$67,955",49,7,77.78%
10,1,FTF + FTT,04111,04111,Microbiology,114,56,"$49,995","$66,586","$86,651","$68,760",41,8,73.21%
10,1,FTF + FTT,04111,04111,Microbiology,114,46,"$51,453","$68,687","$93,105","$76,222",32,9,69.57%
10,1,FTF + FTT,04111,04111,Microbiology,114,36,"$49,645","$78,630","$93,346","$75,734",29,10,80.56%
10,1,FTF + FTT,04111,04111,Microbiology,114,35,"$50,313","$74,868","$94,958","$74,945",27,11,77.14%
10,1,FTF + FTT,04111,04111,Microbiology,114,32,"$48,903","$78,444","$118,641","$82,487",23,12,71.88%
10,1,FTF + FTT,04111,04111,Microbiology,114,24,"$53,986","$82,108","$112,522","$83,911",18,13,75.00%
10,1,FTF + FTT,04111,04111,Microbiology,114,17,"$68,366","$96,145","$129,073","$98,333",12,14,70.59%
10,1,FTF + FTT,04111,04111,Microbiology,114,11,"$68,636","$76,629","$117,153","$103,932",8,15,72.73%
10,1,FTF + FTT,04991,04991,Biotechnology,212,193,"$8,223","$26,298","$41,039","$26,698",155,1,80.31%
10,1,FTF + FTT,04991,04991,Biotechnology,212,157,"$22,343","$40,876","$52,657","$37,531",126,2,80.25%
10,1,FTF + FTT,04991,04991,Biotechnology,212,139,"$31,298","$45,739","$56,279","$43,577",111,3,79.86%
10,1,FTF + FTT,04991,04991,Biotechnology,212,119,"$39,547","$52,229","$65,155","$52,624",94,4,78.99%
10,1,FTF + FTT,04991,04991,Biotechnology,212,99,"$40,181","$53,068","$70,110","$55,340",78,5,78.79%
10,1,FTF + FTT,04991,04991,Biotechnology,212,80,"$43,505","$58,694","$75,428","$62,742",59,6,73.75%
10,1,FTF + FTT,04991,04991,Biotechnology,212,68,"$48,719","$65,626","$79,971","$71,249",47,7,69.12%
10,1,FTF + FTT,04991,04991,Biotechnology,212,56,"$46,508","$64,476","$82,505","$70,441",40,8,71.43%
10,1,FTF + FTT,04991,04991,Biotechnology,212,45,"$45,885","$63,711","$86,123","$72,699",33,9,73.33%
10,1,FTF + FTT,04991,04991,Biotechnology,212,36,"$48,205","$69,416","$91,096","$73,273",27,10,75.00%
10,1,FTF + FTT,04991,04991,Biotechnology,212,36,"$56,396","$75,127","$91,209","$79,305",25,11,69.44%
10,1,FTF + FTT,04991,04991,Biotechnology,212,28,"$44,442","$72,889","$85,972","$70,217",20,12,71.43%
10,1,FTF + FTT,04991,04991,Biotechnology,212,21,"$48,324","$74,314","$81,432","$77,318",17,13,80.95%
10,1,FTF + FTT,04991,04991,Biotechnology,212,14,"$57,924","$70,074","$94,723","$82,109",12,14,85.71%
10,1,FTF + FTT,04991,04991,Biotechnology,212,7,"$53,819","$106,138","$165,449","$110,754",7,15,100.00%
10,1,FTF + FTT,05011,05011,Business Administration,"9,050","8,107","$17,955","$30,803","$44,207","$32,837","6,999",1,86.33%
10,1,FTF + FTT,05011,05011,Business Administration,"9,050","7,163","$25,538","$40,286","$54,248","$41,227","6,180",2,86.28%
10,1,FTF + FTT,05011,05011,Business Administration,"9,050","6,264","$30,535","$45,134","$60,646","$46,630","5,281",3,84.31%
10,1,FTF + FTT,05011,05011,Business Administration,"9,050","5,379","$33,929","$49,019","$66,557","$51,768","4,436",4,82.47%
10,1,FTF + FTT,05011,05011,Business Administration,"9,050","4,548","$36,730","$52,367","$71,526","$56,012","3,678",5,80.87%
10,1,FTF + FTT,05011,05011,Business Administration,"9,050","3,664","$38,432","$55,615","$76,779","$59,544","2,923",6,79.78%
10,1,FTF + FTT,05011,05011,Business Administration,"9,050","2,920","$41,551","$58,718","$81,862","$63,639","2,259",7,77.36%
10,1,FTF + FTT,05011,05011,Business Administration,"9,050","2,310","$44,178","$63,078","$86,805","$68,478","1,765",8,76.41%
10,1,FTF + FTT,05011,05011,Business Administration,"9,050","1,665","$45,706","$66,021","$92,224","$71,947","1,272",9,76.40%
10,1,FTF + FTT,05011,05011,Business Administration,"9,050",989,"$47,354","$71,195","$100,262","$76,813",739,10,74.72%
