guid,entry_status,major,in_school_earning,fin_aid_0,fin_aid_3000,fin_aid_10000,,,,,Fin Aid $0,"Fin Aid $3,000","Fin Aid $10,000"
f52fdb91-8559-4897-adfd-ae79f3092dc4,FTT,Dietetics/Nutritional Science,0,10.68433499,13.58312442,23.85381896,,,,,0.1068433499,0.1358312442,0.2385381896
e99cde6b-5c00-4efe-8d6f-3c6bd1f26925,FTT,Dietetics/Nutritional Science,4500,15.28530471,19.40076973,36.11812883,,,,,0.1528530471,0.1940076973,0.3611812883
8195509b-d171-4518-8077-84c98a015e9d,FTT,Dietetics/Nutritional Science,10500,24.89640793,32.69936364,86.24969234,,,,,0.2489640793,0.3269936364,0.8624969234
a6b46ee0-cb82-4e8f-993a-abfcc618765c,FTT,Earth Science,0,10.42433122,13.69467775,26.44600461,,,,,0.1042433122,0.1369467775,0.2644600461
8e88364d-0a21-4a56-8742-de34266f5e11,FTT,Earth Science,4500,15.69695758,20.75497461,42.06538711,,,,,0.1569695758,0.2075497461,0.4206538711
e716ecb1-17d2-4842-aba6-3f90911ecb9e,FTT,Earth Science,10500,27.79211471,37.79685471,77.25073244,,,,,0.2779211471,0.3779685471,0.7725073244
6476f130-83c8-4ed5-882f-81cbfeb226ad,FTT,Economics,0,5.821023165,7.41744771,12.0883164,,,,,0.05821023165,0.0741744771,0.120883164
151ce855-4e1e-4782-8ce6-e3935399d3de,FTT,Economics,4500,8.286436251,10.2169751,16.38774784,,,,,0.08286436251,0.102169751,0.1638774784
4c2e9c3b-639e-4380-a9aa-93205346fe12,FTT,Economics,10500,12.4992193,15.29853816,25.63749689,,,,,0.124992193,0.1529853816,0.2563749689
86781be0-e2d9-4b26-b2fe-87b44e34f3a3,FTT,Education,0,3.213679983,4.440383756,7.779818669,,,,,0.03213679983,0.04440383756,0.07779818669
be0b10af-264d-4843-9924-6229b1960fe1,FTT,Education,4500,5.088831356,6.483377575,10.59313397,,,,,0.05088831356,0.06483377575,0.1059313397
9225e644-be02-471f-b982-7ea34aa8e402,FTT,Education,10500,8.05791909,9.898671267,16.20180688,,,,,0.0805791909,0.09898671267,0.1620180688
7539cec4-c5b9-4cbd-99ee-a29587898cbb,FTT,Electrical and Electronic Engineering,0,18.26796817,22.17137995,33.59141383,,,,,0.1826796817,0.2217137995,0.3359141383
1a828bc0-fbba-4d61-8c5b-f3a4921c71e3,FTT,Electrical and Electronic Engineering,4500,24.30917096,29.04687129,43.80945951,,,,,0.2430917096,0.2904687129,0.4380945951
0ce0d320-f2d9-40e8-bca7-3e7dc0f77e6d,FTT,Electrical and Electronic Engineering,10500,34.58116386,41.24693434,65.54081281,,,,,0.3458116386,0.4124693434,0.6554081281
71190626-a38e-499e-9592-6349889d5f6d,FTT,Electrical Engineering,0,13.11393798,15.59786691,22.79284459,,,,,0.1311393798,0.1559786691,0.2279284459
f68421a9-c645-4301-b283-a4ae84f3b861,FTT,Electrical Engineering,4500,16.95378454,19.94702217,29.01940259,,,,,0.1695378454,0.1994702217,0.2901940259
4db3d81b-72e6-4a8d-8fe3-6e588a34e68e,FTT,Electrical Engineering,10500,23.40779003,27.48663305,40.93672094,,,,,0.2340779003,0.2748663305,0.4093672094
cdddcbcf-6587-4584-9fb9-209ca95218aa,FTT,Electronic Engineering Technology,0,14.40976628,17.3729489,26.42232487,,,,,0.1440976628,0.173729489,0.2642232487
3d1d3e81-de3a-44aa-9030-5b68b0b976b3,FTT,Electronic Engineering Technology,4500,19.02536543,22.76001517,34.83109414,,,,,0.1902536543,0.2276001517,0.3483109414
0f1c9385-6099-4f1a-b905-40c671d458d4,FTT,Electronic Engineering Technology,10500,27.22821676,32.70862487,52.70709704,,,,,0.2722821676,0.3270862487,0.5270709704
45b14548-ccea-4a2d-b986-06b83b59a3a3,FTT,Engineering,0,17.14718575,19.97312609,28.12610416,,,,,0.1714718575,0.1997312609,0.2812610416
61e34310-fce0-4122-a2aa-6a192295b623,FTT,Engineering,4500,21.5125033,24.9047577,35.18140258,,,,,0.215125033,0.249047577,0.3518140258
c86695e6-7063-4df3-981d-bcfe54a437b2,FTT,Engineering,10500,28.82213944,33.44235199,48.80418012,,,,,0.2882213944,0.3344235199,0.4880418012
015b07d8-385f-4ddd-9fd4-b17d9cf5f7a5,FTT,Engineering Technology,0,7.426928876,9.118813949,13.92069683,,,,,0.07426928876,0.09118813949,0.1392069683
6f1a5860-5f96-4f3d-a7d4-5a9c7562f363,FTT,Engineering Technology,4500,10.03200495,12.03171906,18.03124892,,,,,0.1003200495,0.1203171906,0.1803124892
dc95948e-f4c9-4cba-b238-ae0c86c13eda,FTT,Engineering Technology,10500,14.32790098,17.02205736,25.75894082,,,,,0.1432790098,0.1702205736,0.2575894082
10ba1f25-9272-4ff1-98b5-ac59455473e0,FTT,English,0,7.359149364,9.408812844,16.04799103,,,,,0.07359149364,0.09408812844,0.1604799103
2ad47e4c-e7be-4d45-9726-899cc54b78a1,FTT,English,4500,10.568498,13.26578264,23.08175331,,,,,0.10568498,0.1326578264,0.2308175331
842f1f93-6a41-4e26-a48b-ad13cd4eff1e,FTT,English,10500,16.68149627,21.21487956,41.68107553,,,,,0.1668149627,0.2121487956,0.4168107553
5c354cc4-cc20-422f-aeb2-b2e326e65dc0,FTT,English Literature,0,9.833333744,12.50944066,21.55485129,,,,,0.09833333744,0.1250944066,0.2155485129
4eae97a2-20b4-40f2-a943-a3e6138dee66,FTT,English Literature,4500,14.05921871,17.72921017,31.11991808,,,,,0.1405921871,0.1772921017,0.3111991808
8e27d318-2ee8-4bee-9e70-590e9865b566,FTT,English Literature,10500,22.42572656,28.60842981,55.04096516,,,,,0.2242572656,0.2860842981,0.5504096516
46fa8fb7-6ff5-4bab-ac26-6a20b47d3a10,FTT,Entrepreneurship & Small Business Management,0,8.589999344,11.06544634,19.71458429,,,,,0.08589999344,0.1106544634,0.1971458429
a120069f-06e2-4ead-8bcc-fecf6f73ec1e,FTT,Entrepreneurship & Small Business Management,4500,12.51069349,15.9888911,29.40349236,,,,,0.1251069349,0.159888911,0.2940349236
5f94988f-95dd-4fbe-8d1a-2991906261ee,FTT,Entrepreneurship & Small Business Management,10500,20.57694563,26.82208275,53.99214122,,,,,0.2057694563,0.2682208275,0.5399214122
080d9e32-487b-4ebc-a098-5641b8e08954,FTT,Environmental and Occupational Health,0,10.14481302,12.43202367,19.37819404,,,,,0.1014481302,0.1243202367,0.1937819404
c67a1ebf-797e-450c-be04-3f28e257000d,FTT,Environmental and Occupational Health,4500,13.70201274,16.56761448,25.84250248,,,,,0.1370201274,0.1656761448,0.2584250248
9a7ae26b-c6f1-4217-854c-6f7e170bd167,FTT,Environmental and Occupational Health,10500,19.99707648,24.2097293,39.57063113,,,,,0.1999707648,0.242097293,0.3957063113
7446315d-8f08-47a5-ac83-c053b7e0d244,FTT,Environmental Biology & Ecology,0,7.08018859,8.836765714,14.11025281,,,,,0.0708018859,0.08836765714,0.1411025281
a01f4811-ccc1-4b5c-97d1-16ff725550b5,FTT,Environmental Biology & Ecology,4500,9.802100951,11.97134873,19.20435751,,,,,0.09802100951,0.1197134873,0.1920435751
4a7d735a-8768-44ae-9b32-ad2f52e491a6,FTT,Environmental Biology & Ecology,10500,14.58531507,17.88480934,31.90730937,,,,,0.1458531507,0.1788480934,0.3190730937
9ba19574-b06a-4a3c-a861-2b181b04a9b9,FTT,Environmental Engineering Technology,0,7.038567468,8.967071914,15.02559037,,,,,0.07038567468,0.08967071914,0.1502559037
09b6c315-4a94-4b9b-a053-5839890e81df,FTT,Environmental Engineering Technology,4500,10.04620849,12.52181471,21.13982804,,,,,0.1004620849,0.1252181471,0.2113982804
50638f51-4ed6-41bf-a718-7bbcf9f7c489,FTT,Environmental Engineering Technology,10500,15.58880025,19.54663689,35.72259892,,,,,0.1558880025,0.1954663689,0.3572259892
adb37fa6-87e5-498b-b32c-707686ec6ee4,FTT,Environmental Studies,0,6.560620822,8.442036748,14.64048904,,,,,0.06560620822,0.08442036748,0.1464048904
5c413ecd-72ba-477e-b28b-ff3545c29ece,FTT,Environmental Studies,4500,9.506236929,12.0003432,22.04958152,,,,,0.09506236929,0.120003432,0.2204958152
5a98e30e-de5c-4ed2-bb65-d0e215edf573,FTT,Environmental Studies,10500,15.2571162,19.93494352,46.74464542,,,,,0.152571162,0.1993494352,0.4674464542
0daca116-1f13-4e9e-8155-ef5a970aa402,FTT,Ethnic Studies,0,6.234935566,8.126186695,14.61641994,,,,,0.06234935566,0.08126186695,0.1461641994
3d2ee174-b6b3-473c-b861-1ce1400cd39e,FTT,Ethnic Studies,4500,9.207727969,11.78900979,23.3010164,,,,,0.09207727969,0.1178900979,0.233010164
b96c2d2b-8908-4562-b874-61d7274730f8,FTT,Ethnic Studies,10500,15.2940463,20.69302424,51.0094663,,,,,0.152940463,0.2069302424,0.510094663
462d1990-0e83-4e41-8933-0820fc46eb07,FTT,European Studies,0,5.469730666,6.998658578,11.41680723,,,,,0.05469730666,0.06998658578,0.1141680723
8460aed8-a59b-4919-9a72-2ab3dcfffeb3,FTT,European Studies,4500,7.826436791,9.655160385,15.44802479,,,,,0.07826436791,0.09655160385,0.1544802479
5743f18a-dc51-4c02-b5cc-0ef4abeff26b,FTT,European Studies,10500,11.80256987,14.42639832,24.35156513,,,,,0.1180256987,0.1442639832,0.2435156513
b71461b5-2b13-40a7-93e2-a04037c3a261,FTT,Exercise Science,0,7.516438121,9.659944479,17.00181135,,,,,0.07516438121,0.09659944479,0.1700181135
de00f3ea-011d-4bf0-bb1d-52d15070f6a2,FTT,Exercise Science,4500,10.89299915,13.83374125,25.88610404,,,,,0.1089299915,0.1383374125,0.2588610404
1cfdd763-5d67-4371-9a21-60042acff3ab,FTT,Exercise Science,10500,17.74609398,23.3788479,43.07739227,,,,,0.1774609398,0.233788479,0.4307739227
9fb82ea1-a3df-4e71-b116-c9210d5fcdea,FTT,Family and Consumer Sciences,0,5.397684071,7.168118809,13.01986831,,,,,0.05397684071,0.07168118809,0.1301986831
04b83646-662e-4fdf-b337-db37a80526b6,FTT,Family and Consumer Sciences,4500,8.16903846,10.51922605,20.0468062,,,,,0.0816903846,0.1051922605,0.200468062
8a2e2c17-aea1-46db-83d3-2a9603b2c039,FTT,Family and Consumer Sciences,10500,13.60593418,18.05566566,46.15963275,,,,,0.1360593418,0.1805566566,0.4615963275
a88a1bc0-6852-4052-9717-25f87429bd91,FTT,Finance,0,8.067621713,10.00843005,15.74291493,,,,,0.08067621713,0.1000843005,0.1574291493
67fd3035-1191-4171-81dc-c5b36a626b83,FTT,Finance,4500,11.07361689,13.44865044,20.88498625,,,,,0.1107361689,0.1344865044,0.2088498625
8404e043-efee-4edf-a00e-34b15d078fd4,FTT,Finance,10500,16.24352737,19.60512598,31.02493035,,,,,0.1624352737,0.1960512598,0.3102493035
9b6c2b26-9f6b-4d03-a356-46c64e37edd5,FTT,Fire Protection Administration,0,2.343167246,3.24879037,5.460981867,,,,,0.02343167246,0.0324879037,0.05460981867
136fc81c-ddf7-4cdf-aa02-ecefccbc5221,FTT,Fire Protection Administration,4500,3.708108732,4.647896151,7.025127434,,,,,0.03708108732,0.04647896151,0.07025127434
ce077587-a177-4dd9-9484-092e51d47d7f,FTT,Fire Protection Administration,10500,5.627720889,6.663889857,9.425310681,,,,,0.05627720889,0.06663889857,0.09425310681
05e3a7fd-439a-4797-a9af-f6a6b4a37658,FTT,Food Science and Technology,0,6.581836817,8.316082164,13.41271773,,,,,0.06581836817,0.08316082164,0.1341271773
b05f112f-9420-4cae-b405-c07e7467a710,FTT,Food Science and Technology,4500,9.263774508,11.37276817,18.02793264,,,,,0.09263774508,0.1137276817,0.1802793264
ed183b35-8530-43f0-accc-4bd585832b23,FTT,Food Science and Technology,10500,13.85897055,16.87192757,27.37943357,,,,,0.1385897055,0.1687192757,0.2737943357
a0891899-15b7-49eb-ab10-5e658ebd3b1f,FTT,French,0,6.440848825,8.506273699,15.74533635,,,,,0.06440848825,0.08506273699,0.1574533635
09a81462-bda2-426d-9242-53d1eff92b65,FTT,French,4500,9.701851582,12.58471361,24.73706659,,,,,0.09701851582,0.1258471361,0.2473706659
1a7f89d4-c3df-46c3-b039-8d0af3bff0bc,FTT,French,10500,16.495162,22.20779062,56.29174701,,,,,0.16495162,0.2220779062,0.5629174701
bebb10df-d215-4223-8a15-4e69c9d389ea,FTT,Geography,0,3.888361997,5.181852581,8.769920393,,,,,0.03888361997,0.05181852581,0.08769920393
18937fd3-0cf9-44fd-99d1-c998360e0b1a,FTT,Geography,4500,5.870465196,7.364069853,11.88964978,,,,,0.05870465196,0.07364069853,0.1188964978
8317d7f4-ccec-4f2d-ba38-e431a56a3fe0,FTT,Geography,10500,9.073883999,11.10972294,18.50447905,,,,,0.09073883999,0.1110972294,0.1850447905
d40e23d3-ad09-403f-9f52-4f6e2a173eb1,FTT,Geology,0,10.93876521,13.58709025,21.99717612,,,,,0.1093876521,0.1358709025,0.2199717612
387e19dd-c502-4211-b034-610b4472ebb2,FTT,Geology,4500,15.08681864,18.53776979,30.16034063,,,,,0.1508681864,0.1853776979,0.3016034063
371d9d8d-7c4c-4dad-b150-75984023b368,FTT,Geology,10500,22.76721079,28.0749848,48.35976326,,,,,0.2276721079,0.280749848,0.4835976326
f9254f27-a1e2-433c-b3b4-e197a396a1bb,FTT,German,0,3.521804667,5.073704007,10.28015582,,,,,0.03521804667,0.05073704007,0.1028015582
6e461289-a8b4-48b2-bf62-93ce8e719f18,FTT,German,4500,5.948088765,8.013370721,17.88762844,,,,,0.05948088765,0.08013370721,0.1788762844
fd6cd384-b8dd-4044-8604-fe83a0497b71,FTT,German,10500,10.83054496,15.44758198,55.23193323,,,,,0.1083054496,0.1544758198,0.5523193323
f8aaa227-12b5-48ef-97b2-a906d4731d45,FTT,Graphic Communications,0,5.957253431,7.560386556,12.18992894,,,,,0.05957253431,0.07560386556,0.1218992894
03d810ed-23e4-4dc9-81c9-1297bceca744,FTT,Graphic Communications,4500,8.429536709,10.34874639,16.33063152,,,,,0.08429536709,0.1034874639,0.1633063152
65499075-23d4-44f1-a682-4d48e943d350,FTT,Graphic Communications,10500,12.59128819,15.2943602,24.78929702,,,,,0.1259128819,0.152943602,0.2478929702
432a724c-059b-44f6-9045-da65ad2e7652,FTT,Graphic Design,0,7.461409049,9.667389162,17.30804336,,,,,0.07461409049,0.09667389162,0.1730804336
54664b82-fb3c-427f-b99e-8fb28fd6785f,FTT,Graphic Design,4500,10.94312167,14.00155158,26.45554159,,,,,0.1094312167,0.1400155158,0.2645554159
b57601c5-5da4-4ab8-893c-61c90af3e860,FTT,Graphic Design,10500,18.08426788,23.90998717,58.5626975,,,,,0.1808426788,0.2390998717,0.585626975
f210ac51-e5ce-4ccd-811a-178ab4b04656,FTT,Health Care Management/Administration,0,7.585340974,9.524260138,15.52452286,,,,,0.07585340974,0.09524260138,0.1552452286
4958a5f5-f562-490f-9fa6-99a08c029adc,FTT,Health Care Management/Administration,4500,10.6034611,13.06183871,21.47776523,,,,,0.106034611,0.1306183871,0.2147776523
8c57d475-a7ee-41cd-9e55-88c738069f12,FTT,Health Care Management/Administration,10500,16.07567622,19.93012365,35.96584579,,,,,0.1607567622,0.1993012365,0.3596584579
ea8cd1dc-238a-4720-98e8-eb0b450951e1,FTT,Health Education,0,7.424053165,9.566226908,17.04352717,,,,,0.07424053165,0.09566226908,0.1704352717
ded994b8-a911-4a97-ae76-69f52e897e09,FTT,Health Education,4500,10.80399736,13.78072774,26.69488589,,,,,0.1080399736,0.1378072774,0.2669488589
51c4738a-775e-4b02-9dfc-8c9b3c012c43,FTT,Health Education,10500,17.82089067,23.87810022,57.55691423,,,,,0.1782089067,0.2387810022,0.5755691423
86fa03a1-77f2-4b4d-a97a-ea48c7f7dd98,FTT,Health Science,0,5.228249841,6.794073842,11.47101387,,,,,0.05228249841,0.06794073842,0.1147101387
a65abc7e-6796-4ae1-8e51-2def39d6f683,FTT,Health Science,4500,7.650995965,9.573053692,16.0378599,,,,,0.07650995965,0.09573053692,0.160378599
3a218fd7-d9cf-4f8c-afab-a5a3265c0d07,FTT,Health Science,10500,11.89371908,14.8471708,27.55455935,,,,,0.1189371908,0.148471708,0.2755455935
936974c2-d7d8-452d-b61b-091cd5cd0088,FTT,History,0,6.640801159,8.450919038,14.04678571,,,,,0.06640801159,0.08450919038,0.1404678571
24a6df7e-3b23-4aa5-bc9d-6f61321b6982,FTT,History,4500,9.456289527,11.7461083,19.67304002,,,,,0.09456289527,0.117461083,0.1967304002
d59d4d1f-96f5-4d3a-84a8-c105aa0e4a1c,FTT,History,10500,14.56338516,18.1998754,33.79569236,,,,,0.1456338516,0.181998754,0.3379569236
ffda4a74-5ee7-491a-b6c5-8901d9ddfc34,FTT,Hotel and Restaurant/Hospitality Management,0,6.994576575,8.999409641,15.39763942,,,,,0.06994576575,0.08999409641,0.1539763942
9751fffc-6be5-4b35-9c35-c53a13d0f9b0,FTT,Hotel and Restaurant/Hospitality Management,4500,10.1289111,12.73868448,21.90623084,,,,,0.101289111,0.1273868448,0.2190623084
0016ea33-e270-4091-9a37-479a2d29e215,FTT,Hotel and Restaurant/Hospitality Management,10500,15.9973536,20.21348197,37.0999327,,,,,0.159973536,0.2021348197,0.370999327
3b13e5b0-9753-4fcd-bd29-cf4bad58786c,FTT,Human Development,0,8.492953835,11.20849424,22.45674646,,,,,0.08492953835,0.1120849424,0.2245674646
bee02e1c-943c-4f2e-a13d-211772164c90,FTT,Human Development,4500,12.87416976,17.20402608,39.44734954,,,,,0.1287416976,0.1720402608,0.3944734954
fd8ab956-d641-4dbd-be35-2b999288954b,FTT,Human Development,10500,23.77233388,34.44305868,129.6074763,,,,,0.2377233388,0.3444305868,1.296074763
c7e95e05-e741-43f4-b600-1b3d9a947992,FTT,Human Resources/Personnel Management,0,5.801439208,7.299693268,11.47036619,,,,,0.05801439208,0.07299693268,0.1147036619
3c8ae10e-272d-4906-8b96-7c406e50c0ef,FTT,Human Resources/Personnel Management,4500,8.101218326,9.841591412,14.97914154,,,,,0.08101218326,0.09841591412,0.1497914154
74106e7e-e5b0-4466-b330-9a3a2d732e82,FTT,Human Resources/Personnel Management,10500,11.81989833,14.1212889,21.48601228,,,,,0.1181989833,0.141212889,0.2148601228
61f2923f-7277-4b6a-86c0-4bb7dc17bb03,FTT,Human Services,0,5.396241171,7.06991249,12.17676051,,,,,0.05396241171,0.0706991249,0.1217676051
92a56739-ee57-44db-92cf-f2c9c67cab31,FTT,Human Services,4500,7.994245484,10.08777081,17.21308609,,,,,0.07994245484,0.1008777081,0.1721308609
f048fd8b-2147-4e47-b091-4f1dde47ccca,FTT,Human Services,10500,12.64385132,15.90697063,28.85706387,,,,,0.1264385132,0.1590697063,0.2885706387
d83a3f75-ee80-4356-9c82-543d9d26e1a2,FTT,Humanities,0,NA,NA,NA,,,,,NA,NA,NA
ed461392-4729-407c-a798-75e6ddb7abbe,FTT,Humanities,4500,NA,NA,NA,,,,,NA,NA,NA
3151c444-e6ea-44fd-9b71-672748f29cb3,FTT,Humanities,10500,NA,NA,NA,,,,,NA,NA,NA
5948a7ca-b604-46a8-b4dc-26dee6bf70f7,FTT,Industrial Arts,0,5.180849683,6.398221298,9.489523572,,,,,0.05180849683,0.06398221298,0.09489523572
a6e821cb-2b01-40b8-8421-0d759de394c1,FTT,Industrial Arts,4500,7.026603037,8.33475446,11.76169823,,,,,0.07026603037,0.0833475446,0.1176169823
7e13e166-6da8-47cf-a845-c0c746a0ca86,FTT,Industrial Arts,10500,9.728767123,11.23187669,15.32561828,,,,,0.09728767123,0.1123187669,0.1532561828
5632234f-8e48-46e7-8539-541607a1d0c9,FTT,Industrial Design,0,10.98555703,14.08033583,24.38041396,,,,,0.1098555703,0.1408033583,0.2438041396
9d12f07c-d6a8-49ca-a925-2d5eeb53a9ed,FTT,Industrial Design,4500,15.87734563,20.09454323,34.52324443,,,,,0.1587734563,0.2009454323,0.3452324443
e93e0b1d-0dce-44e9-9838-5a90ac780ab3,FTT,Industrial Design,10500,25.33729189,31.93386981,57.33468901,,,,,0.2533729189,0.3193386981,0.5733468901
7ae2a97a-284b-4d2c-88c9-9364e463219a,FTT,Industrial Engineering,0,16.0602654,19.25352291,28.73790599,,,,,0.160602654,0.1925352291,0.2873790599
bcba61e5-b27a-43b2-9891-c086146f50cc,FTT,Industrial Engineering,4500,21.0155997,24.94775914,37.21055904,,,,,0.210155997,0.2494775914,0.3721055904
d25f7e88-a4dd-43ac-934f-594b6966c910,FTT,Industrial Engineering,10500,29.56351476,35.1010349,54.21172088,,,,,0.2956351476,0.351010349,0.5421172088
8fd968ac-6a1f-4714-b7f8-fbe5b312149e,FTT,Industrial Management & Technology,0,6.074280649,7.689824837,12.33286834,,,,,0.06074280649,0.07689824837,0.1233286834
7207fb14-8e79-4cc6-8309-a02fabda0636,FTT,Industrial Management & Technology,4500,8.564655927,10.49204216,16.42892309,,,,,0.08564655927,0.1049204216,0.1642892309
6c9344bd-756f-4096-b02f-d5b04e42c123,FTT,Industrial Management & Technology,10500,12.73278932,15.41054458,23.83271403,,,,,0.1273278932,0.1541054458,0.2383271403
92e5ff79-f655-457f-b481-41c399a142d9,FTT,Industrial Technology,0,6.531605942,8.295698549,13.50984651,,,,,0.06531605942,0.08295698549,0.1350984651
c15fbfa2-abf8-4e49-9b7c-6440932b728c,FTT,Industrial Technology,4500,9.262369981,11.41920177,18.23041688,,,,,0.09262369981,0.1141920177,0.1823041688
9c65ca89-43fa-4244-852c-9b6667e035c5,FTT,Industrial Technology,10500,13.96732383,17.0514986,27.56520328,,,,,0.1396732383,0.170514986,0.2756520328
f8d35458-6448-413b-881f-07eb46103ff3,FTT,Information Systems,0,7.99139821,9.798358041,14.96514524,,,,,0.0799139821,0.09798358041,0.1496514524
6f2a7422-1707-4b2e-938d-c9132a64f6e2,FTT,Information Systems,4500,10.77742423,12.92819345,19.3998344,,,,,0.1077742423,0.1292819345,0.193998344
04c50d39-36e9-45c9-b550-6ac8a5e86dca,FTT,Information Systems,10500,15.40456821,18.31175455,27.69473143,,,,,0.1540456821,0.1831175455,0.2769473143
b6e31b62-46e7-409b-afcc-a459fe073720,FTT,Interior Design,0,12.88658396,17.43655668,36.13618645,,,,,0.1288658396,0.1743655668,0.3613618645
6fd837fa-373b-4ff5-92f7-52e05022c3ad,FTT,Interior Design,4500,20.32558946,27.75169021,59.96439516,,,,,0.2032558946,0.2775169021,0.5996439516
8c30a241-0a8b-4f73-88f2-0010bc9e6d31,FTT,Interior Design,10500,38.12418427,53.21305668,197.638269,,,,,0.3812418427,0.5321305668,1.97638269
10523280-3714-42f2-a295-7e441b18f8d2,FTT,International Business,0,6.758257386,8.704808871,14.95151574,,,,,0.06758257386,0.08704808871,0.1495151574
1d53a9be-4cbb-48df-8b39-36f3cd81e1b5,FTT,International Business,4500,9.80186145,12.3434628,21.45511548,,,,,0.0980186145,0.123434628,0.2145511548
bbbc60f6-0718-40e0-92da-efad4798c58d,FTT,International Business,10500,15.54326123,19.74620005,37.14627022,,,,,0.1554326123,0.1974620005,0.3714627022
d66e88d2-5502-4f34-a375-a7bcb2010d90,FTT,Japanese,0,6.107756363,8.11845632,15.46894917,,,,,0.06107756363,0.0811845632,0.1546894917
975caf15-7d82-43b7-a81f-28bae54b0b04,FTT,Japanese,4500,9.291385775,12.17167733,26.19971552,,,,,0.09291385775,0.1217167733,0.2619971552
c69c1a00-c4ac-4623-9f52-412d788088a8,FTT,Japanese,10500,16.28057091,22.94493885,65.99294405,,,,,0.1628057091,0.2294493885,0.6599294405
20c98154-fb5e-435c-9b5b-79fc8d671166,FTT,Jewish Studies,0,7.739136729,9.971247116,17.82380623,,,,,0.07739136729,0.09971247116,0.1782380623
76aad471-edb6-4184-8bfa-6625998c6c4e,FTT,Jewish Studies,4500,11.26679943,14.39366803,27.80360901,,,,,0.1126679943,0.1439366803,0.2780360901
f3b2f0d8-e230-4cf5-98cc-d8edb5ab0f98,FTT,Jewish Studies,10500,18.63915286,24.93053166,45.86611894,,,,,0.1863915286,0.2493053166,0.4586611894
dc66d89a-5967-4732-a5bd-e175d6ab14bd,FTT,Journalism,0,5.142019779,6.863095827,12.4537052,,,,,0.05142019779,0.06863095827,0.124537052
33fd602a-78b0-4662-b004-2da21c921b5c,FTT,Journalism,4500,7.830859106,10.08579744,18.88651467,,,,,0.07830859106,0.1008579744,0.1888651467
63c45c31-cd5c-483e-b24d-860513e72643,FTT,Journalism,10500,13.00334349,17.10068165,39.3366991,,,,,0.1300334349,0.1710068165,0.393366991
f7f06b75-9a75-4712-b71e-8b5b9c773b25,FTT,Kinesiology,0,7.165077112,9.206257432,16.00181384,,,,,0.07165077112,0.09206257432,0.1600181384
1dd97edd-9125-444b-995a-cad87762c187,FTT,Kinesiology,4500,10.36935806,13.10847756,23.76359945,,,,,0.1036935806,0.1310847756,0.2376359945
e6257782-6ca7-4e80-baa2-4dba4ecea61e,FTT,Kinesiology,10500,16.67255843,21.63010999,49.48096208,,,,,0.1667255843,0.2163010999,0.4948096208
15eae04d-0c50-42d7-bc5f-f0e49a4b8b50,FTT,Labor Studies,0,11.9667982,13.82807725,18.68994556,,,,,0.119667982,0.1382807725,0.1868994556
82fbb13a-4dfd-49fd-b2b4-266585c80bab,FTT,Labor Studies,4500,14.80270828,16.85605475,22.33562043,,,,,0.1480270828,0.1685605475,0.2233562043
8b709308-b4bd-4d80-9bd0-3856890e0b00,FTT,Labor Studies,10500,19.0718254,21.48235999,28.09977109,,,,,0.190718254,0.2148235999,0.2809977109
d0240cad-57ed-4977-8e21-225c18920953,FTT,Land Resource Management,0,13.66813288,18.45563882,38.09310466,,,,,0.1366813288,0.1845563882,0.3809310466
7e9214d3-7585-4dc1-8da1-d26c1e2181f0,FTT,Land Resource Management,4500,21.480574,29.23851883,64.97774614,,,,,0.21480574,0.2923851883,0.6497774614
384026a9-0d0c-41ca-a3b4-204f6f1f7c56,FTT,Land Resource Management,10500,40.22335569,56.99972298,165.8415155,,,,,0.4022335569,0.5699972298,1.658415155
70594a13-31e1-4573-b5af-18071efa8868,FTT,Landscape Architecture,0,11.38828042,14.31866354,23.51594238,,,,,0.1138828042,0.1431866354,0.2351594238
5e519069-cdbd-4ef4-8826-24ae15d3fe51,FTT,Landscape Architecture,4500,15.97746651,19.76934953,32.11722369,,,,,0.1597746651,0.1976934953,0.3211722369
d952c680-2a0b-4242-8200-cfa89cc79136,FTT,Landscape Architecture,10500,24.34147792,29.95011117,50.31191642,,,,,0.2434147792,0.2995011117,0.5031191642
218d327e-e06b-45ea-8e7a-634a9189b5f8,FTT,Latin/Central American Studies,0,4.426520998,5.887529402,10.19774761,,,,,0.04426520998,0.05887529402,0.1019774761
932c7386-79cc-4644-8711-e384449f177b,FTT,Latin/Central American Studies,4500,6.682531824,8.455982712,14.38001509,,,,,0.06682531824,0.08455982712,0.1438001509
ed3fd584-abdd-4b60-9095-32dae9876893,FTT,Latin/Central American Studies,10500,10.58489327,13.28841759,25.04465703,,,,,0.1058489327,0.1328841759,0.2504465703
b3313a17-89d3-4b75-aed9-ee78103bb7b1,FTT,Liberal Studies,0,8.458982263,10.66369605,17.74742393,,,,,0.08458982263,0.1066369605,0.1774742393
a0ed0ede-a9e2-4c68-b3b2-58f9cdd82da7,FTT,Liberal Studies,4500,11.9106066,14.79875151,25.0238635,,,,,0.119106066,0.1479875151,0.250238635
6f67466b-9d89-4a12-b2b7-e210b66a01ed,FTT,Liberal Studies,10500,18.41346912,23.11757156,43.20580548,,,,,0.1841346912,0.2311757156,0.4320580548
d612d280-715d-4b2f-b876-909a1a3cfda3,FTT,Linguistics,0,3.406749148,4.804697504,8.995944733,,,,,0.03406749148,0.04804697504,0.08995944733
