guid,entry_status,major,in_school_earning,fin_aid_0,fin_aid_3000,fin_aid_10000,,,,,Fin Aid $0,"Fin Aid $3,000","Fin Aid $10,000"
adc7f8c2-5746-418f-942f-9207a5503537,FTF,Biotechnology,0,NA,NA,NA,,,,,NA,NA,NA
8c8e09fa-ef6f-4525-a118-40b05fe48b24,FTF,Biotechnology,4500,NA,NA,NA,,,,,NA,NA,NA
d76b938c-5520-4007-9097-57d8a5d91d7a,FTF,Biotechnology,10500,NA,NA,NA,,,,,NA,NA,NA
83161385-34dc-4114-9834-3a890ed8794f,FTF,Botany,0,9.244694613,11.43283945,19.37439569,,,,,0.09244694613,0.1143283945,0.1937439569
1b9ba4b3-5179-4c1f-a0ac-910a86c9ee29,FTF,Botany,4500,12.71507241,15.84944115,30.73098727,,,,,0.1271507241,0.1584944115,0.3073098727
53c26022-af5b-4cc0-8764-1598caa9e5b3,FTF,Botany,10500,20.23060184,27.21275427,82.28572458,,,,,0.2023060184,0.2721275427,0.8228572458
fd5d9d7c-0baf-4d94-9e50-7a90f0f435db,FTF,Business Administration,0,9.617828914,11.73169032,18.88017293,,,,,0.09617828914,0.1173169032,0.1888017293
28c3061a-dce9-4a0c-ba63-7dd5c88b3355,FTF,Business Administration,4500,12.94546714,15.82091074,27.33255476,,,,,0.1294546714,0.1582091074,0.2733255476
774cc0fa-badb-4380-9812-44cd43789b26,FTF,Business Administration,10500,19.59343795,24.95157148,56.9100208,,,,,0.1959343795,0.2495157148,0.569100208
c50287d2-c454-4357-8e28-adec871fabd0,FTF,Business Economics,0,9.547179367,11.78640993,19.82947721,,,,,0.09547179367,0.1178640993,0.1982947721
4bce49ae-1684-4d36-b969-679ae9aa8792,FTF,Business Economics,4500,13.09656804,16.28466643,30.74489929,,,,,0.1309656804,0.1628466643,0.3074489929
47624aa3-2045-4c15-b6a7-4220dc7bb3c3,FTF,Business Economics,10500,20.68184896,27.46549123,84.73261991,,,,,0.2068184896,0.2746549123,0.8473261991
0f33c102-d973-4207-a7ad-d069063140be,FTF,Business Law,0,5.162209544,6.463421713,10.20391414,,,,,0.05162209544,0.06463421713,0.1020391414
1c2c4db9-6300-4c49-a8d6-b5d2b8c3f76e,FTF,Business Law,4500,7.166468569,8.715738207,13.60592567,,,,,0.07166468569,0.08715738207,0.1360592567
7063c5da-09c5-469b-b290-311b359f66dd,FTF,Business Law,10500,10.52941952,12.74290767,21.25770876,,,,,0.1052941952,0.1274290767,0.2125770876
974c184c-883f-4704-8a05-8fd966e66c74,FTF,Cell and Molecular Biology,0,NA,NA,NA,,,,,NA,NA,NA
9210a536-767a-4153-969c-419b57cd68aa,FTF,Cell and Molecular Biology,4500,NA,NA,NA,,,,,NA,NA,NA
e5a29db2-bce6-48a5-8184-adefa42bf58e,FTF,Cell and Molecular Biology,10500,NA,NA,NA,,,,,NA,NA,NA
6e650cf4-6d73-4833-9d89-2098e92fea28,FTF,Chemical Engineering,0,20.7815154,24.10075541,35.99517385,,,,,0.207815154,0.2410075541,0.3599517385
afef5b75-a718-40e6-8765-cb280869bf55,FTF,Chemical Engineering,4500,26.03973238,30.74628633,53.30794797,,,,,0.2603973238,0.3074628633,0.5330794797
3668f5b2-3618-4b75-94b4-62820c064695,FTF,Chemical Engineering,10500,37.26805145,47.78211019,112.6688352,,,,,0.3726805145,0.4778211019,1.126688352
ddb5d16e-cc62-4d18-b0ff-17c9c81d8536,FTF,Chemistry,0,NA,NA,NA,,,,,NA,NA,NA
d80bfadd-fca8-4d1e-9af7-960b6782d2be,FTF,Chemistry,4500,NA,NA,NA,,,,,NA,NA,NA
da90610a-81eb-4820-b9fb-7a6650eacaff,FTF,Chemistry,10500,NA,NA,NA,,,,,NA,NA,NA
5365181e-8e5a-49cf-bcb1-0600e0d47100,FTF,Child Development,0,7.255012263,9.10130445,15.56073146,,,,,0.07255012263,0.0910130445,0.1556073146
a465a6ab-7ab0-4f54-a932-52baf8d7bd95,FTF,Child Development,4500,10.16684601,12.73087599,24.32016025,,,,,0.1016684601,0.1273087599,0.2432016025
02e31623-a49a-49dc-b91a-f676375860e9,FTF,Child Development,10500,16.24083984,21.67620482,65.10325447,,,,,0.1624083984,0.2167620482,0.6510325447
afa57123-a685-41b1-906d-f1ea97f9b513,FTF,Chinese,0,9.244694613,11.43283945,19.37439569,,,,,0.09244694613,0.1143283945,0.1937439569
1b0007f6-32f6-44b9-98fe-7c30346b7b53,FTF,Chinese,4500,12.71507241,15.84944115,30.73098727,,,,,0.1271507241,0.1584944115,0.3073098727
5f51269f-af92-46f8-adfb-15fbbcab1ace,FTF,Chinese,10500,20.23060184,27.21275427,82.28572458,,,,,0.2023060184,0.2721275427,0.8228572458
9778168d-8485-4528-9046-d9205ddb9e50,FTF,Cinema/Film,0,NA,NA,NA,,,,,NA,NA,NA
dc6f0536-a03c-42be-b37b-391c0962bb96,FTF,Cinema/Film,4500,NA,NA,NA,,,,,NA,NA,NA
060b8c0f-a3ca-428e-8951-30f41d6e6948,FTF,Cinema/Film,10500,NA,NA,NA,,,,,NA,NA,NA
a9d5c618-9dc6-404f-80fe-f4d8e7b4eef8,FTF,City and Regional Planning,0,9.42792437,11.38453963,18.08909341,,,,,0.0942792437,0.1138453963,0.1808909341
ae3ac11e-30ca-4ed4-9efd-b55e9fc8e4f0,FTF,City and Regional Planning,4500,12.50741153,15.18274857,26.9615666,,,,,0.1250741153,0.1518274857,0.269615666
0b3e42f5-a327-43d0-ac94-14cb84fa3897,FTF,City and Regional Planning,10500,18.78127237,24.27382671,57.73254844,,,,,0.1878127237,0.2427382671,0.5773254844
086e7d0d-5c41-4839-9385-09bd65875fe2,FTF,Civil Engineering,0,16.40806259,19.326229,29.44396112,,,,,0.1640806259,0.19326229,0.2944396112
0661d82b-cb41-4afd-8760-804541218f8b,FTF,Civil Engineering,4500,21.01704298,25.06302174,42.34019574,,,,,0.2101704298,0.2506302174,0.4234019574
947f81f5-be32-4704-abe3-6bf49b1e7206,FTF,Civil Engineering,10500,30.48034308,38.53946598,94.71326983,,,,,0.3048034308,0.3853946598,0.9471326983
01ff8dcd-5e67-4707-82a1-05d014ae4d61,FTF,Classics,0,7.713791219,9.497718911,15.49104074,,,,,0.07713791219,0.09497718911,0.1549104074
3b5adb25-ac5d-43ea-8ed7-d8420e0d46ff,FTF,Classics,4500,10.5139631,12.91504815,23.0763717,,,,,0.105139631,0.1291504815,0.230763717
f7a2ee26-d6ee-469e-9c25-353afa3663af,FTF,Classics,10500,16.09913908,20.83332092,52.54504899,,,,,0.1609913908,0.2083332092,0.5254504899
e8c1cca8-2737-4216-9b59-16b5c68b334b,FTF,Communications,0,9.165453581,11.35532419,19.30172279,,,,,0.09165453581,0.1135532419,0.1930172279
235bf220-781a-4bce-a060-92a34d75194f,FTF,Communications,4500,12.63864624,15.77547578,30.64139782,,,,,0.1263864624,0.1577547578,0.3064139782
09841020-308e-417a-853b-6f8d6437473d,FTF,Communications,10500,20.15785658,27.13215953,86.51476157,,,,,0.2015785658,0.2713215953,0.8651476157
4f7d2fe7-32c5-47f4-9807-ea2c24fa0081,FTF,Communicative Disorders,0,8.207169957,10.24415181,17.70726503,,,,,0.08207169957,0.1024415181,0.1770726503
1626539b-a146-4957-92bd-3c9724080622,FTF,Communicative Disorders,4500,11.4373558,14.36637608,29.19133717,,,,,0.114373558,0.1436637608,0.2919133717
f4c76bdc-0869-48c1-af19-7a6942c96dd1,FTF,Communicative Disorders,10500,18.52985715,25.47426803,83.81404553,,,,,0.1852985715,0.2547426803,0.8381404553
8c1cd0ef-077e-4bdb-9b0b-931b3f145437,FTF,Comparative Literature,0,6.078252404,7.562566443,12.33336456,,,,,0.06078252404,0.07562566443,0.1233336456
120615a0-2aa1-4413-b9de-5610af9d7e0e,FTF,Comparative Literature,4500,8.392633959,10.31563039,18.21911911,,,,,0.08392633959,0.1031563039,0.1821911911
9d774d60-87a2-4068-af15-95980393679d,FTF,Comparative Literature,10500,12.80506939,16.46341697,43.76213541,,,,,0.1280506939,0.1646341697,0.4376213541
1ca0b71d-48d0-47d0-9e74-427b473fbcb2,FTF,Computer Engineering,0,18.46976223,21.98363584,34.74819679,,,,,0.1846976223,0.2198363584,0.3474819679
dee4f22c-e66c-4a53-a37f-379e1ca6e958,FTF,Computer Engineering,4500,24.04551507,29.07883008,54.23141522,,,,,0.2404551507,0.2907883008,0.5423141522
785af12a-ec7f-4691-af82-5060492ce92c,FTF,Computer Engineering,10500,36.13412699,47.82661005,139.7490284,,,,,0.3613412699,0.4782661005,1.397490284
5b468aee-bca8-4b37-a0cf-4377aaea4585,FTF,Computer Engineering Technology,0,NA,NA,NA,,,,,NA,NA,NA
7114189c-416b-4576-990b-f37deb634f0d,FTF,Computer Engineering Technology,4500,NA,NA,NA,,,,,NA,NA,NA
3c146c26-9002-4ab1-965e-2e51441a290f,FTF,Computer Engineering Technology,10500,NA,NA,NA,,,,,NA,NA,NA
5f27af4e-4cc8-453b-8abd-42b7bebb7953,FTF,Computer Science and Information Technology,0,17.18241635,20.18488591,30.65227386,,,,,0.1718241635,0.2018488591,0.3065227386
3a8371c3-5960-4874-a433-8c1b95420b51,FTF,Computer Science and Information Technology,4500,21.92625239,26.10297238,44.39996177,,,,,0.2192625239,0.2610297238,0.4439996177
e28ca534-f5ab-4f32-9707-6ac3c8f2e303,FTF,Computer Science and Information Technology,10500,31.73441704,40.269473,100.5945824,,,,,0.3173441704,0.40269473,1.005945824
f9463d05-ecfe-4582-94cf-0e28d0d0ca68,FTF,Construction Engineering Technology,0,19.23449521,22.09389866,31.43534,,,,,0.1923449521,0.2209389866,0.3143534
aa9ab15f-33be-4bf5-897b-9ecbc05eb763,FTF,Construction Engineering Technology,4500,23.71829518,27.50449083,41.8543942,,,,,0.2371829518,0.2750449083,0.418543942
bbab09b9-c653-4a63-aa79-5422dfacebea,FTF,Construction Engineering Technology,10500,32.33822469,38.97701735,80.37213225,,,,,0.3233822469,0.3897701735,0.8037213225
