Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
70,1,FTF + FTT,22131,22131,Mexican-American Studies,Real Estate & Rental & Leasing,,,,,,
70,1,FTF + FTT,22131,22131,Mexican-American Studies,"Professional, Scientific, & Technical Skills",5,45666,40724,,,
70,1,FTF + FTT,22131,22131,Mexican-American Studies,Management of Companies & Enterprises,,,,,,
70,1,FTF + FTT,22131,22131,Mexican-American Studies,Admin & Support & Waste Mgmt & Remediation,,,,,,
70,1,FTF + FTT,22131,22131,Mexican-American Studies,Educational Services,31,38120,39036,9,45950,48177
70,1,FTF + FTT,22131,22131,Mexican-American Studies,Health Care & Social Assistance,24,43184,40729,12,44585,43192
70,1,FTF + FTT,22131,22131,Mexican-American Studies,"Arts, Entertainment, & Recreation",,,,,,
70,1,FTF + FTT,22131,22131,Mexican-American Studies,Accommodation & Food Services,,,,,,
70,1,FTF + FTT,22131,22131,Mexican-American Studies,Other Services,7,29129,30194,,,
70,1,FTF + FTT,22131,22131,Mexican-American Studies,Government,12,51498,64763,9,76641,82734
70,1,FTF + FTT,22131,22131,Mexican-American Studies,Wages - No NAICS Code,6,15151,24219,,,
70,1,FTF + FTT,22141,22141,Urban Studies,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
70,1,FTF + FTT,22141,22141,Urban Studies,Utilities,,,,,,
70,1,FTF + FTT,22141,22141,Urban Studies,Construction,6,37654,44224,,,
70,1,FTF + FTT,22141,22141,Urban Studies,Manufacturing,,,,,,
70,1,FTF + FTT,22141,22141,Urban Studies,Wholesale Trade,,,,,,
70,1,FTF + FTT,22141,22141,Urban Studies,Retail Trade,15,38614,48841,,,
70,1,FTF + FTT,22141,22141,Urban Studies,Transportation & Warehousing,5,47271,49160,,,
70,1,FTF + FTT,22141,22141,Urban Studies,Information,5,42968,39735,,,
70,1,FTF + FTT,22141,22141,Urban Studies,Finance & Insurance,9,52898,55971,,,
70,1,FTF + FTT,22141,22141,Urban Studies,Real Estate & Rental & Leasing,7,48267,51218,,,
70,1,FTF + FTT,22141,22141,Urban Studies,"Professional, Scientific, & Technical Skills",23,53239,57770,9,88080,82078
70,1,FTF + FTT,22141,22141,Urban Studies,Management of Companies & Enterprises,,,,,,
70,1,FTF + FTT,22141,22141,Urban Studies,Admin & Support & Waste Mgmt & Remediation,8,14600,20703,,,
70,1,FTF + FTT,22141,22141,Urban Studies,Educational Services,7,43258,38753,5,43606,51282
70,1,FTF + FTT,22141,22141,Urban Studies,Health Care & Social Assistance,8,28530,25993,5,57038,58129
70,1,FTF + FTT,22141,22141,Urban Studies,"Arts, Entertainment, & Recreation",,,,,,
70,1,FTF + FTT,22141,22141,Urban Studies,Accommodation & Food Services,5,28261,38242,,,
70,1,FTF + FTT,22141,22141,Urban Studies,Other Services,5,30697,30048,,,
70,1,FTF + FTT,22141,22141,Urban Studies,Government,47,67939,68044,20,82516,82453
70,1,FTF + FTT,22141,22141,Urban Studies,Wages - No NAICS Code,8,13153,27048,,,
70,1,FTF + FTT,22990 + 49991,49991,Women's Studies,Manufacturing,,,,,,
70,1,FTF + FTT,22990 + 49991,49991,Women's Studies,Wholesale Trade,,,,,,
70,1,FTF + FTT,22990 + 49991,49991,Women's Studies,Retail Trade,,,,,,
70,1,FTF + FTT,22990 + 49991,49991,Women's Studies,Information,,,,,,
70,1,FTF + FTT,22990 + 49991,49991,Women's Studies,Finance & Insurance,5,58331,53384,,,
70,1,FTF + FTT,22990 + 49991,49991,Women's Studies,Real Estate & Rental & Leasing,,,,,,
70,1,FTF + FTT,22990 + 49991,49991,Women's Studies,"Professional, Scientific, & Technical Skills",8,45881,48622,,,
70,1,FTF + FTT,22990 + 49991,49991,Women's Studies,Admin & Support & Waste Mgmt & Remediation,,,,,,
70,1,FTF + FTT,22990 + 49991,49991,Women's Studies,Educational Services,7,27983,33140,,,
70,1,FTF + FTT,22990 + 49991,49991,Women's Studies,Health Care & Social Assistance,,,,,,
70,1,FTF + FTT,22990 + 49991,49991,Women's Studies,Accommodation & Food Services,,,,,,
70,1,FTF + FTT,22990 + 49991,49991,Women's Studies,Other Services,,,,,,
70,1,FTF + FTT,22990 + 49991,49991,Women's Studies,Non-Classified,,,,,,
70,1,FTF + FTT,22990 + 49991,49991,Women's Studies,Government,,,,,,
70,1,FTF + FTT,22990 + 49991,49991,Women's Studies,Wages - No NAICS Code,,,,,,
70,1,FTF + FTT,22996,22996,Asian/Asian-American Studies,Manufacturing,,,,,,
70,1,FTF + FTT,22996,22996,Asian/Asian-American Studies,Wholesale Trade,,,,,,
70,1,FTF + FTT,22996,22996,Asian/Asian-American Studies,Retail Trade,8,29620,30338,,,
70,1,FTF + FTT,22996,22996,Asian/Asian-American Studies,Information,,,,,,
70,1,FTF + FTT,22996,22996,Asian/Asian-American Studies,Finance & Insurance,,,,,,
70,1,FTF + FTT,22996,22996,Asian/Asian-American Studies,Real Estate & Rental & Leasing,,,,,,
70,1,FTF + FTT,22996,22996,Asian/Asian-American Studies,"Professional, Scientific, & Technical Skills",,,,,,
70,1,FTF + FTT,22996,22996,Asian/Asian-American Studies,Admin & Support & Waste Mgmt & Remediation,,,,,,
70,1,FTF + FTT,22996,22996,Asian/Asian-American Studies,Educational Services,,,,,,
70,1,FTF + FTT,22996,22996,Asian/Asian-American Studies,Health Care & Social Assistance,,,,,,
70,1,FTF + FTT,22996,22996,Asian/Asian-American Studies,"Arts, Entertainment, & Recreation",,,,,,
70,1,FTF + FTT,22996,22996,Asian/Asian-American Studies,Accommodation & Food Services,,,,,,
70,1,FTF + FTT,22996,22996,Asian/Asian-American Studies,Other Services,,,,,,
70,1,FTF + FTT,22996,22996,Asian/Asian-American Studies,Government,,,,,,
70,1,FTF + FTT,22996,22996,Asian/Asian-American Studies,Wages - No NAICS Code,,,,,,
70,1,FTF + FTT,49012,49012,Liberal Studies,"Agriculture, Forestry, Fishing, & Hunting",6,10759,18152,6,31057,37792
70,1,FTF + FTT,49012,49012,Liberal Studies,Mining,,,,,,
70,1,FTF + FTT,49012,49012,Liberal Studies,Utilities,,,,,,
70,1,FTF + FTT,49012,49012,Liberal Studies,Construction,27,43113,40190,10,25056,29082
70,1,FTF + FTT,49012,49012,Liberal Studies,Manufacturing,48,49502,49684,31,63825,56091
70,1,FTF + FTT,49012,49012,Liberal Studies,Wholesale Trade,56,38864,43078,21,55010,85427
70,1,FTF + FTT,49012,49012,Liberal Studies,Retail Trade,142,30777,33679,45,33459,39888
70,1,FTF + FTT,49012,49012,Liberal Studies,Transportation & Warehousing,22,41849,42402,7,68804,79258
70,1,FTF + FTT,49012,49012,Liberal Studies,Information,57,50582,54225,24,65630,71971
70,1,FTF + FTT,49012,49012,Liberal Studies,Finance & Insurance,169,52201,55682,65,63715,68445
70,1,FTF + FTT,49012,49012,Liberal Studies,Real Estate & Rental & Leasing,36,50380,47902,11,30436,39717
70,1,FTF + FTT,49012,49012,Liberal Studies,"Professional, Scientific, & Technical Skills",111,40884,42486,40,53676,54995
70,1,FTF + FTT,49012,49012,Liberal Studies,Management of Companies & Enterprises,,,,,,
70,1,FTF + FTT,49012,49012,Liberal Studies,Admin & Support & Waste Mgmt & Remediation,92,34266,37052,42,39702,43207
70,1,FTF + FTT,49012,49012,Liberal Studies,Educational Services,1932,49032,44330,1154,62715,57354
70,1,FTF + FTT,49012,49012,Liberal Studies,Health Care & Social Assistance,312,35555,34376,109,37104,39518
70,1,FTF + FTT,49012,49012,Liberal Studies,"Arts, Entertainment, & Recreation",17,8217,16878,8,28620,51745
70,1,FTF + FTT,49012,49012,Liberal Studies,Accommodation & Food Services,80,31085,30708,22,36327,37645
70,1,FTF + FTT,49012,49012,Liberal Studies,Other Services,74,31567,29798,18,34426,37378
70,1,FTF + FTT,49012,49012,Liberal Studies,Non-Classified,,,,,,
70,1,FTF + FTT,49012,49012,Liberal Studies,Government,83,49769,55461,67,61150,66317
70,1,FTF + FTT,49012,49012,Liberal Studies,Wages - No NAICS Code,129,5746,14957,48,10061,22827
70,1,FTF,00121 + 12032,12032,Pre-Nursing & Nursing RN-BS,Educational Services,,,,,,
70,1,FTF,00121 + 12032,12032,Pre-Nursing & Nursing RN-BS,Health Care & Social Assistance,,,,,,
70,1,FTF,00121 + 12032,12032,Pre-Nursing & Nursing RN-BS,Government,,,,,,
70,1,FTF,03085,03085,Latin/Central American Studies,Retail Trade,,,,,,
70,1,FTF,03085,03085,Latin/Central American Studies,Real Estate & Rental & Leasing,,,,,,
70,1,FTF,03085,03085,Latin/Central American Studies,Health Care & Social Assistance,,,,,,
70,1,FTF,03085,03085,Latin/Central American Studies,Other Services,,,,,,
70,1,FTF,04011,04011,Biology,Construction,,,,,,
70,1,FTF,04011,04011,Biology,Manufacturing,32,55681,58007,17,93028,88837
70,1,FTF,04011,04011,Biology,Wholesale Trade,6,87507,87465,,,
70,1,FTF,04011,04011,Biology,Retail Trade,29,31666,42909,7,104726,75328
70,1,FTF,04011,04011,Biology,Transportation & Warehousing,,,,,,
70,1,FTF,04011,04011,Biology,Information,5,34436,39654,,,
70,1,FTF,04011,04011,Biology,Finance & Insurance,11,53302,49690,,,
70,1,FTF,04011,04011,Biology,Real Estate & Rental & Leasing,,,,,,
70,1,FTF,04011,04011,Biology,"Professional, Scientific, & Technical Skills",20,42819,42721,6,70084,78359
70,1,FTF,04011,04011,Biology,Admin & Support & Waste Mgmt & Remediation,12,48239,59023,6,63932,71060
70,1,FTF,04011,04011,Biology,Educational Services,23,30419,41048,12,68919,64152
70,1,FTF,04011,04011,Biology,Health Care & Social Assistance,74,45036,47914,36,69948,80260
70,1,FTF,04011,04011,Biology,"Arts, Entertainment, & Recreation",,,,,,
70,1,FTF,04011,04011,Biology,Accommodation & Food Services,,,,,,
70,1,FTF,04011,04011,Biology,Other Services,5,38914,31981,,,
70,1,FTF,04011,04011,Biology,Non-Classified,,,,,,
70,1,FTF,04011,04011,Biology,Government,8,57706,53463,6,87728,94399
70,1,FTF,04011,04011,Biology,Wages - No NAICS Code,18,9103,15058,5,72832,91101
70,1,FTF,04111,04111,Microbiology,Manufacturing,5,73183,64268,,,
70,1,FTF,04111,04111,Microbiology,Information,,,,,,
70,1,FTF,04111,04111,Microbiology,"Professional, Scientific, & Technical Skills",,,,,,
70,1,FTF,04111,04111,Microbiology,Management of Companies & Enterprises,,,,,,
70,1,FTF,04111,04111,Microbiology,Admin & Support & Waste Mgmt & Remediation,,,,,,
70,1,FTF,04111,04111,Microbiology,Health Care & Social Assistance,,,,,,
70,1,FTF,04111,04111,Microbiology,Government,,,,,,
70,1,FTF,04141,04141,Biochemistry,Manufacturing,,,,,,
70,1,FTF,04141,04141,Biochemistry,"Professional, Scientific, & Technical Skills",,,,,,
70,1,FTF,04141,04141,Biochemistry,Admin & Support & Waste Mgmt & Remediation,,,,,,
70,1,FTF,04141,04141,Biochemistry,Educational Services,,,,,,
70,1,FTF,04141,04141,Biochemistry,Health Care & Social Assistance,5,38084,39070,,,
70,1,FTF,04141,04141,Biochemistry,Other Services,,,,,,
70,1,FTF,04141,04141,Biochemistry,Government,,,,,,
70,1,FTF,04141,04141,Biochemistry,Wages - No NAICS Code,,,,,,
70,1,FTF,04152,04152,Biomedical Physics,Finance & Insurance,,,,,,
70,1,FTF,04152,04152,Biomedical Physics,Educational Services,,,,,,
70,1,FTF,04152,04152,Biomedical Physics,Health Care & Social Assistance,,,,,,
70,1,FTF,04152,04152,Biomedical Physics,Government,,,,,,
70,1,FTF,04171,04171,Cell and Molecular Biology,Manufacturing,8,59791,54696,,,
70,1,FTF,04171,04171,Cell and Molecular Biology,Wholesale Trade,,,,,,
70,1,FTF,04171,04171,Cell and Molecular Biology,Retail Trade,,,,,,
70,1,FTF,04171,04171,Cell and Molecular Biology,"Professional, Scientific, & Technical Skills",,,,,,
70,1,FTF,04171,04171,Cell and Molecular Biology,Admin & Support & Waste Mgmt & Remediation,,,,,,
70,1,FTF,04171,04171,Cell and Molecular Biology,Educational Services,,,,,,
70,1,FTF,04171,04171,Cell and Molecular Biology,Health Care & Social Assistance,6,49324,53614,,,
70,1,FTF,04171,04171,Cell and Molecular Biology,Other Services,,,,,,
70,1,FTF,04171,04171,Cell and Molecular Biology,Government,,,,,,
70,1,FTF,04171,04171,Cell and Molecular Biology,Wages - No NAICS Code,,,,,,
70,1,FTF,04201,04201,Environmental Biology & Ecology,Finance & Insurance,,,,,,
70,1,FTF,04201,04201,Environmental Biology & Ecology,"Professional, Scientific, & Technical Skills",,,,,,
70,1,FTF,04201,04201,Environmental Biology & Ecology,Educational Services,,,,,,
70,1,FTF,04201,04201,Environmental Biology & Ecology,"Arts, Entertainment, & Recreation",,,,,,
70,1,FTF,04201,04201,Environmental Biology & Ecology,Accommodation & Food Services,,,,,,
70,1,FTF,04201,04201,Environmental Biology & Ecology,Other Services,,,,,,
70,1,FTF,04201,04201,Environmental Biology & Ecology,Government,,,,,,
70,1,FTF,04201,04201,Environmental Biology & Ecology,Wages - No NAICS Code,,,,,,
70,1,FTF,05011,05011,Business Administration,Utilities,,,,,,
70,1,FTF,05011,05011,Business Administration,Construction,5,65328,58408,,,
70,1,FTF,05011,05011,Business Administration,Manufacturing,9,58597,54153,,,
70,1,FTF,05011,05011,Business Administration,Wholesale Trade,9,56370,59259,,,
70,1,FTF,05011,05011,Business Administration,Retail Trade,11,54848,59512,,,
70,1,FTF,05011,05011,Business Administration,Transportation & Warehousing,,,,,,
70,1,FTF,05011,05011,Business Administration,Information,13,48295,59695,,,
70,1,FTF,05011,05011,Business Administration,Finance & Insurance,43,56669,55426,12,72549,65570
70,1,FTF,05011,05011,Business Administration,Real Estate & Rental & Leasing,6,43376,55087,,,
70,1,FTF,05011,05011,Business Administration,"Professional, Scientific, & Technical Skills",45,40186,41280,11,74346,77717
70,1,FTF,05011,05011,Business Administration,Management of Companies & Enterprises,,,,,,
70,1,FTF,05011,05011,Business Administration,Admin & Support & Waste Mgmt & Remediation,14,46179,46068,,,
70,1,FTF,05011,05011,Business Administration,Educational Services,10,46985,40723,,,
70,1,FTF,05011,05011,Business Administration,Health Care & Social Assistance,5,26887,29444,,,
70,1,FTF,05011,05011,Business Administration,"Arts, Entertainment, & Recreation",7,45338,38090,,,
70,1,FTF,05011,05011,Business Administration,Accommodation & Food Services,6,42346,47415,,,
70,1,FTF,05011,05011,Business Administration,Other Services,,,,,,
70,1,FTF,05011,05011,Business Administration,Non-Classified,,,,,,
70,1,FTF,05011,05011,Business Administration,Government,9,48787,48432,,,
70,1,FTF,05011,05011,Business Administration,Wages - No NAICS Code,10,3567,7802,,,
70,1,FTF,05012,05012,Business Education,Finance & Insurance,,,,,,
70,1,FTF,05021,05021,Accounting,Construction,,,,,,
70,1,FTF,05021,05021,Accounting,Manufacturing,12,61934,65513,6,110736,111335
70,1,FTF,05021,05021,Accounting,Wholesale Trade,,,,6,109490,89962
70,1,FTF,05021,05021,Accounting,Retail Trade,,,,5,84165,162655
70,1,FTF,05021,05021,Accounting,Transportation & Warehousing,,,,,,
70,1,FTF,05021,05021,Accounting,Information,26,67106,67959,18,79362,81618
70,1,FTF,05021,05021,Accounting,Finance & Insurance,39,66108,67719,16,89533,87595
70,1,FTF,05021,05021,Accounting,Real Estate & Rental & Leasing,13,77123,73895,8,89604,101526
70,1,FTF,05021,05021,Accounting,"Professional, Scientific, & Technical Skills",125,76049,75134,45,99080,97187
70,1,FTF,05021,05021,Accounting,Management of Companies & Enterprises,,,,,,
70,1,FTF,05021,05021,Accounting,Admin & Support & Waste Mgmt & Remediation,19,59531,55884,7,62101,55421
70,1,FTF,05021,05021,Accounting,Educational Services,6,58435,57309,,,
70,1,FTF,05021,05021,Accounting,Health Care & Social Assistance,,,,,,
70,1,FTF,05021,05021,Accounting,"Arts, Entertainment, & Recreation",,,,,,
70,1,FTF,05021,05021,Accounting,Accommodation & Food Services,,,,,,
70,1,FTF,05021,05021,Accounting,Other Services,,,,,,
70,1,FTF,05021,05021,Accounting,Non-Classified,,,,,,
70,1,FTF,05021,05021,Accounting,Government,8,74909,68534,,,
70,1,FTF,05021,05021,Accounting,Wages - No NAICS Code,10,77396,71149,11,36558,49911
70,1,FTF,05041,05041,Finance,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
70,1,FTF,05041,05041,Finance,Utilities,,,,,,
70,1,FTF,05041,05041,Finance,Construction,5,42442,36362,,,
70,1,FTF,05041,05041,Finance,Manufacturing,16,71526,64782,6,100163,101180
70,1,FTF,05041,05041,Finance,Wholesale Trade,18,48076,65590,13,74208,84598
70,1,FTF,05041,05041,Finance,Retail Trade,20,55112,52358,8,58998,64940
70,1,FTF,05041,05041,Finance,Transportation & Warehousing,11,53072,52313,,,
70,1,FTF,05041,05041,Finance,Information,52,61088,59654,22,79653,82260
70,1,FTF,05041,05041,Finance,Finance & Insurance,202,60804,66147,97,80311,95143
70,1,FTF,05041,05041,Finance,Real Estate & Rental & Leasing,29,50946,56685,8,76763,94400
70,1,FTF,05041,05041,Finance,"Professional, Scientific, & Technical Skills",67,62099,63445,28,89085,131434
70,1,FTF,05041,05041,Finance,Management of Companies & Enterprises,,,,,,
70,1,FTF,05041,05041,Finance,Admin & Support & Waste Mgmt & Remediation,31,46156,44997,9,56575,53716
70,1,FTF,05041,05041,Finance,Educational Services,11,42961,36939,7,58087,61900
70,1,FTF,05041,05041,Finance,Health Care & Social Assistance,26,38414,48574,7,62977,73522
70,1,FTF,05041,05041,Finance,"Arts, Entertainment, & Recreation",7,50099,53291,,,
70,1,FTF,05041,05041,Finance,Accommodation & Food Services,11,43471,43650,,,
70,1,FTF,05041,05041,Finance,Other Services,13,53571,52773,5,41560,43494
70,1,FTF,05041,05041,Finance,Non-Classified,,,,,,
70,1,FTF,05041,05041,Finance,Government,9,47082,62124,9,53692,70951
70,1,FTF,05041,05041,Finance,Wages - No NAICS Code,21,15834,27184,8,8754,16718
70,1,FTF,05061,05061,Management,"Agriculture, Forestry, Fishing, & Hunting",6,54623,47757,,,
70,1,FTF,05061,05061,Management,Mining,,,,,,
70,1,FTF,05061,05061,Management,Utilities,,,,,,
70,1,FTF,05061,05061,Management,Construction,9,48723,55399,,,
70,1,FTF,05061,05061,Management,Manufacturing,33,54049,61084,12,72278,79725
70,1,FTF,05061,05061,Management,Wholesale Trade,27,52044,65479,9,63396,58900
70,1,FTF,05061,05061,Management,Retail Trade,59,52063,52649,9,47769,49253
70,1,FTF,05061,05061,Management,Transportation & Warehousing,,,,,,
70,1,FTF,05061,05061,Management,Information,39,56358,59033,6,93161,109450
70,1,FTF,05061,05061,Management,Finance & Insurance,101,56525,58715,36,65085,75901
70,1,FTF,05061,05061,Management,Real Estate & Rental & Leasing,33,57468,54816,5,74712,73667
70,1,FTF,05061,05061,Management,"Professional, Scientific, & Technical Skills",49,51474,58449,8,70082,81237
70,1,FTF,05061,05061,Management,Management of Companies & Enterprises,9,54783,50616,,,
70,1,FTF,05061,05061,Management,Admin & Support & Waste Mgmt & Remediation,36,48321,55529,14,67821,79981
70,1,FTF,05061,05061,Management,Educational Services,19,36358,37144,5,45932,56670
70,1,FTF,05061,05061,Management,Health Care & Social Assistance,24,38361,41891,14,53964,61107
70,1,FTF,05061,05061,Management,"Arts, Entertainment, & Recreation",11,36984,41732,,,
70,1,FTF,05061,05061,Management,Accommodation & Food Services,26,55191,58340,7,48401,48101
70,1,FTF,05061,05061,Management,Other Services,11,48382,44363,,,
70,1,FTF,05061,05061,Management,Non-Classified,,,,,,
70,1,FTF,05061,05061,Management,Government,14,55177,57585,,,
70,1,FTF,05061,05061,Management,Wages - No NAICS Code,20,14838,29063,8,14722,51920
70,1,FTF,05072,05072,Management Systems Analysis / Operations Research,Manufacturing,,,,,,
70,1,FTF,05072,05072,Management Systems Analysis / Operations Research,Wholesale Trade,,,,,,
70,1,FTF,05072,05072,Management Systems Analysis / Operations Research,Retail Trade,5,15174,27069,,,
70,1,FTF,05072,05072,Management Systems Analysis / Operations Research,Information,,,,,,
70,1,FTF,05072,05072,Management Systems Analysis / Operations Research,Finance & Insurance,,,,,,
70,1,FTF,05072,05072,Management Systems Analysis / Operations Research,"Professional, Scientific, & Technical Skills",,,,,,
70,1,FTF,05072,05072,Management Systems Analysis / Operations Research,Admin & Support & Waste Mgmt & Remediation,,,,,,
70,1,FTF,05072,05072,Management Systems Analysis / Operations Research,Health Care & Social Assistance,,,,,,
70,1,FTF,05072,05072,Management Systems Analysis / Operations Research,Accommodation & Food Services,,,,,,
70,1,FTF,05072,05072,Management Systems Analysis / Operations Research,Government,,,,,,
70,1,FTF,05072,05072,Management Systems Analysis / Operations Research,Wages - No NAICS Code,,,,,,
70,1,FTF,05091,05091,Marketing,Utilities,,,,,,
70,1,FTF,05091,05091,Marketing,Construction,5,37196,44374,,,
70,1,FTF,05091,05091,Marketing,Manufacturing,29,50349,54679,8,82843,82587
70,1,FTF,05091,05091,Marketing,Wholesale Trade,35,50272,54141,9,98514,91283
70,1,FTF,05091,05091,Marketing,Retail Trade,52,52516,52590,11,46407,81439
70,1,FTF,05091,05091,Marketing,Transportation & Warehousing,5,23380,45436,,,
70,1,FTF,05091,05091,Marketing,Information,60,54932,59562,20,103897,98337
70,1,FTF,05091,05091,Marketing,Finance & Insurance,81,53221,58505,38,82834,89921
70,1,FTF,05091,05091,Marketing,Real Estate & Rental & Leasing,33,53153,55138,12,63840,71116
70,1,FTF,05091,05091,Marketing,"Professional, Scientific, & Technical Skills",96,54705,57325,25,90406,92854
70,1,FTF,05091,05091,Marketing,Management of Companies & Enterprises,,,,,,
70,1,FTF,05091,05091,Marketing,Admin & Support & Waste Mgmt & Remediation,40,50607,47024,12,87225,101879
70,1,FTF,05091,05091,Marketing,Educational Services,19,36699,41056,13,43118,41191
70,1,FTF,05091,05091,Marketing,Health Care & Social Assistance,30,29086,33779,14,34750,45263
70,1,FTF,05091,05091,Marketing,"Arts, Entertainment, & Recreation",9,43203,40063,,,
70,1,FTF,05091,05091,Marketing,Accommodation & Food Services,19,37099,36804,,,
70,1,FTF,05091,05091,Marketing,Other Services,5,47643,42285,,,
70,1,FTF,05091,05091,Marketing,Government,15,53484,57894,6,63109,64309
70,1,FTF,05091,05091,Marketing,Wages - No NAICS Code,28,8210,17727,,,
70,1,FTF,05111,05111,Real Estate,Construction,,,,,,
70,1,FTF,05111,05111,Real Estate,Manufacturing,,,,,,
70,1,FTF,05111,05111,Real Estate,Wholesale Trade,,,,,,
70,1,FTF,05111,05111,Real Estate,Retail Trade,,,,,,
70,1,FTF,05111,05111,Real Estate,Information,,,,,,
70,1,FTF,05111,05111,Real Estate,Finance & Insurance,22,48992,51992,5,68110,76566
70,1,FTF,05111,05111,Real Estate,Real Estate & Rental & Leasing,9,47613,65864,,,
70,1,FTF,05111,05111,Real Estate,"Professional, Scientific, & Technical Skills",5,57603,50897,,,
70,1,FTF,05111,05111,Real Estate,Admin & Support & Waste Mgmt & Remediation,,,,,,
70,1,FTF,05111,05111,Real Estate,Educational Services,,,,,,
70,1,FTF,05111,05111,Real Estate,Health Care & Social Assistance,,,,,,
70,1,FTF,05111,05111,Real Estate,"Arts, Entertainment, & Recreation",,,,,,
70,1,FTF,05111,05111,Real Estate,Accommodation & Food Services,,,,,,
70,1,FTF,05111,05111,Real Estate,Other Services,,,,,,
70,1,FTF,05111,05111,Real Estate,Government,,,,,,
70,1,FTF,05111,05111,Real Estate,Wages - No NAICS Code,7,15516,21872,,,
70,1,FTF,05131,05131,International Business,Manufacturing,6,57501,60111,,,
70,1,FTF,05131,05131,International Business,Wholesale Trade,,,,,,
70,1,FTF,05131,05131,International Business,Retail Trade,,,,,,
70,1,FTF,05131,05131,International Business,Information,,,,5,75912,74510
70,1,FTF,05131,05131,International Business,Finance & Insurance,10,55567,77988,,,
70,1,FTF,05131,05131,International Business,Real Estate & Rental & Leasing,,,,,,
70,1,FTF,05131,05131,International Business,"Professional, Scientific, & Technical Skills",8,65358,66997,,,
70,1,FTF,05131,05131,International Business,Admin & Support & Waste Mgmt & Remediation,,,,,,
70,1,FTF,05131,05131,International Business,Educational Services,,,,,,
70,1,FTF,05131,05131,International Business,Health Care & Social Assistance,,,,,,
70,1,FTF,05131,05131,International Business,Accommodation & Food Services,,,,,,
70,1,FTF,05131,05131,International Business,Non-Classified,,,,,,
70,1,FTF,05131,05131,International Business,Government,,,,,,
70,1,FTF,05131,05131,International Business,Wages - No NAICS Code,,,,,,
70,1,FTF,05151,05151,Human Resources/Personnel Management,Construction,,,,,,
70,1,FTF,05151,05151,Human Resources/Personnel Management,Wholesale Trade,,,,,,
70,1,FTF,05151,05151,Human Resources/Personnel Management,Retail Trade,7,64755,56710,,,
70,1,FTF,05151,05151,Human Resources/Personnel Management,Finance & Insurance,12,54511,51611,,,
70,1,FTF,05151,05151,Human Resources/Personnel Management,Real Estate & Rental & Leasing,,,,,,
70,1,FTF,05151,05151,Human Resources/Personnel Management,"Professional, Scientific, & Technical Skills",,,,,,
70,1,FTF,05151,05151,Human Resources/Personnel Management,Admin & Support & Waste Mgmt & Remediation,5,59300,58408,,,
70,1,FTF,05151,05151,Human Resources/Personnel Management,Educational Services,,,,,,
70,1,FTF,05151,05151,Human Resources/Personnel Management,Health Care & Social Assistance,,,,,,
70,1,FTF,05151,05151,Human Resources/Personnel Management,Accommodation & Food Services,,,,,,
70,1,FTF,05151,05151,Human Resources/Personnel Management,Wages - No NAICS Code,,,,,,
70,1,FTF,05995,05995,Business Law,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
70,1,FTF,05995,05995,Business Law,Construction,,,,,,
70,1,FTF,05995,05995,Business Law,Manufacturing,,,,,,
70,1,FTF,05995,05995,Business Law,Wholesale Trade,,,,,,
70,1,FTF,05995,05995,Business Law,Retail Trade,,,,,,
70,1,FTF,05995,05995,Business Law,Transportation & Warehousing,,,,,,
70,1,FTF,05995,05995,Business Law,Information,,,,,,
70,1,FTF,05995,05995,Business Law,Finance & Insurance,10,50462,49735,7,51941,58526
70,1,FTF,05995,05995,Business Law,"Professional, Scientific, & Technical Skills",9,52855,48648,13,49711,76213
70,1,FTF,05995,05995,Business Law,Management of Companies & Enterprises,,,,,,
70,1,FTF,05995,05995,Business Law,Admin & Support & Waste Mgmt & Remediation,,,,,,
70,1,FTF,05995,05995,Business Law,Educational Services,,,,,,
70,1,FTF,05995,05995,Business Law,Health Care & Social Assistance,,,,,,
70,1,FTF,05995,05995,Business Law,Accommodation & Food Services,,,,,,
70,1,FTF,05995,05995,Business Law,Wages - No NAICS Code,,,,,,
70,1,FTF,06021 + 06022,06022,Journalism,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
70,1,FTF,06021 + 06022,06022,Journalism,Construction,,,,,,
70,1,FTF,06021 + 06022,06022,Journalism,Manufacturing,14,47428,45498,5,49144,49968
70,1,FTF,06021 + 06022,06022,Journalism,Wholesale Trade,12,39774,44427,,,
70,1,FTF,06021 + 06022,06022,Journalism,Retail Trade,27,25074,29626,5,35157,41324
70,1,FTF,06021 + 06022,06022,Journalism,Transportation & Warehousing,,,,,,
70,1,FTF,06021 + 06022,06022,Journalism,Information,93,50275,51417,37,63726,74769
70,1,FTF,06021 + 06022,06022,Journalism,Finance & Insurance,28,43662,46065,16,68358,63655
70,1,FTF,06021 + 06022,06022,Journalism,Real Estate & Rental & Leasing,9,40511,44633,,,
70,1,FTF,06021 + 06022,06022,Journalism,"Professional, Scientific, & Technical Skills",57,51360,49411,20,72484,73233
70,1,FTF,06021 + 06022,06022,Journalism,Management of Companies & Enterprises,,,,,,
