Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year
73,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,196,171,43347,53860,63522,50088,160,1
73,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,196,139,65641,78342,86447,75029,132,2
73,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,196,105,65806,79209,89859,76821,94,3
73,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,196,84,69217,79748,91517,80644,72,4
73,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,196,68,56352,78973,98143,77942,61,5
73,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,196,45,81987,96791,111760,97623,39,6
73,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,196,1,,,,,1,7
73,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,196,,,,,,,8
73,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,196,,,,,,,9
73,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,196,,,,,,,10
73,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,196,,,,,,,11
73,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,196,,,,,,,12
73,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,196,,,,,,,13
73,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,196,,,,,,,14
73,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,196,,,,,,,15
73,1,FTF + FTT,04011,04011,Biology,527,445,10126,20159,32560,23002,365,1
73,1,FTF + FTT,04011,04011,Biology,527,354,14450,30711,45861,31738,285,2
73,1,FTF + FTT,04011,04011,Biology,527,275,15972,35145,52170,36745,217,3
73,1,FTF + FTT,04011,04011,Biology,527,223,28116,45217,62368,45881,163,4
73,1,FTF + FTT,04011,04011,Biology,527,166,29901,45683,70835,49328,123,5
73,1,FTF + FTT,04011,04011,Biology,527,128,30228,49148,71881,53130,89,6
73,1,FTF + FTT,04011,04011,Biology,527,90,34962,50978,74779,54960,56,7
73,1,FTF + FTT,04011,04011,Biology,527,66,35030,65217,82956,61912,37,8
73,1,FTF + FTT,04011,04011,Biology,527,43,22784,59807,82708,58587,29,9
73,1,FTF + FTT,04011,04011,Biology,527,23,47089,66900,75961,61686,13,10
73,1,FTF + FTT,04011,04011,Biology,527,13,52818,73928,83735,66199,7,11
73,1,FTF + FTT,04011,04011,Biology,527,5,,,,,2,12
73,1,FTF + FTT,04011,04011,Biology,527,,,,,,,13
73,1,FTF + FTT,04011,04011,Biology,527,,,,,,,14
73,1,FTF + FTT,04011,04011,Biology,527,,,,,,,15
73,1,FTF + FTT,04171,04171,Cell and Molecular Biology,89,89,12180,25122,40372,27793,74,1
73,1,FTF + FTT,04171,04171,Cell and Molecular Biology,89,84,15634,34698,46796,33321,71,2
73,1,FTF + FTT,04171,04171,Cell and Molecular Biology,89,74,16284,40330,51491,38854,60,3
73,1,FTF + FTT,04171,04171,Cell and Molecular Biology,89,66,21463,43598,60783,44490,48,4
73,1,FTF + FTT,04171,04171,Cell and Molecular Biology,89,57,24943,48980,63019,47737,44,5
73,1,FTF + FTT,04171,04171,Cell and Molecular Biology,89,48,38229,57001,70863,58723,37,6
73,1,FTF + FTT,04171,04171,Cell and Molecular Biology,89,39,44736,57737,85750,60687,28,7
73,1,FTF + FTT,04171,04171,Cell and Molecular Biology,89,32,47165,58964,82947,64292,24,8
73,1,FTF + FTT,04171,04171,Cell and Molecular Biology,89,20,45135,62923,92062,67133,15,9
73,1,FTF + FTT,04171,04171,Cell and Molecular Biology,89,12,22580,45167,61448,45784,8,10
73,1,FTF + FTT,04171,04171,Cell and Molecular Biology,89,6,38232,52102,68869,59018,5,11
73,1,FTF + FTT,04171,04171,Cell and Molecular Biology,89,4,,,,,3,12
73,1,FTF + FTT,04171,04171,Cell and Molecular Biology,89,,,,,,,13
73,1,FTF + FTT,04171,04171,Cell and Molecular Biology,89,,,,,,,14
73,1,FTF + FTT,04171,04171,Cell and Molecular Biology,89,,,,,,,15
73,1,FTF + FTT,05011,05011,Business Administration,1528,1435,17496,29318,42961,32419,1253,1
73,1,FTF + FTT,05011,05011,Business Administration,1528,1258,24228,38048,52255,40447,1092,2
73,1,FTF + FTT,05011,05011,Business Administration,1528,1107,29689,43533,57255,45647,932,3
73,1,FTF + FTT,05011,05011,Business Administration,1528,951,32159,47756,60741,49541,784,4
73,1,FTF + FTT,05011,05011,Business Administration,1528,788,34706,51672,65315,52937,631,5
73,1,FTF + FTT,05011,05011,Business Administration,1528,679,35853,55023,70308,56679,536,6
73,1,FTF + FTT,05011,05011,Business Administration,1528,528,41352,59091,76878,61754,405,7
73,1,FTF + FTT,05011,05011,Business Administration,1528,412,40250,61762,81347,64568,315,8
73,1,FTF + FTT,05011,05011,Business Administration,1528,305,46555,65472,82592,68936,222,9
73,1,FTF + FTT,05011,05011,Business Administration,1528,206,49825,69024,91477,75364,154,10
73,1,FTF + FTT,05011,05011,Business Administration,1528,125,48180,75841,101549,84306,88,11
73,1,FTF + FTT,05011,05011,Business Administration,1528,56,62242,76331,108154,97559,39,12
73,1,FTF + FTT,05011,05011,Business Administration,1528,6,,,,,3,13
73,1,FTF + FTT,05011,05011,Business Administration,1528,1,,,,,1,14
73,1,FTF + FTT,05011,05011,Business Administration,1528,,,,,,,15
73,1,FTF + FTT,06011,06011,Communications,588,528,13176,23084,33863,25631,470,1
73,1,FTF + FTT,06011,06011,Communications,588,401,18454,32011,43338,33691,353,2
73,1,FTF + FTT,06011,06011,Communications,588,308,21099,35290,48507,37286,264,3
73,1,FTF + FTT,06011,06011,Communications,588,217,18532,36920,53997,39189,181,4
73,1,FTF + FTT,06011,06011,Communications,588,156,25776,39138,57373,43288,124,5
73,1,FTF + FTT,06011,06011,Communications,588,95,29420,43575,62234,47437,70,6
73,1,FTF + FTT,06011,06011,Communications,588,39,29316,43579,67838,49762,30,7
73,1,FTF + FTT,06011,06011,Communications,588,8,34823,38623,40353,42745,5,8
73,1,FTF + FTT,06011,06011,Communications,588,,,,,,,9
73,1,FTF + FTT,06011,06011,Communications,588,,,,,,,10
73,1,FTF + FTT,06011,06011,Communications,588,,,,,,,11
73,1,FTF + FTT,06011,06011,Communications,588,,,,,,,12
73,1,FTF + FTT,06011,06011,Communications,588,,,,,,,13
73,1,FTF + FTT,06011,06011,Communications,588,,,,,,,14
73,1,FTF + FTT,06011,06011,Communications,588,,,,,,,15
73,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,251,215,27302,41674,59504,44878,178,1
73,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,251,194,41884,56027,68980,56576,155,2
73,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,251,163,46486,63479,76696,62420,134,3
73,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,251,129,48934,69909,82792,66848,106,4
73,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,251,103,44067,67995,86603,68121,80,5
73,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,251,76,57592,74853,87172,74271,59,6
73,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,251,54,58741,76560,89761,78781,43,7
73,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,251,38,60140,79109,93211,84713,28,8
73,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,251,28,66611,93517,119681,104572,22,9
73,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,251,16,57917,86370,138573,95873,12,10
73,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,251,9,43402,84852,159330,93147,7,11
73,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,251,3,,,,,3,12
73,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,251,1,,,,,,13
73,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,251,,,,,,,14
73,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,251,,,,,,,15
73,1,FTF + FTT,08231 + 08232,08232,Child Development,172,146,12193,20982,28171,20372,119,1
73,1,FTF + FTT,08231 + 08232,08232,Child Development,172,121,13050,25033,31553,23295,100,2
73,1,FTF + FTT,08231 + 08232,08232,Child Development,172,89,16096,26432,34531,26672,73,3
73,1,FTF + FTT,08231 + 08232,08232,Child Development,172,48,18560,30649,35072,29717,38,4
73,1,FTF + FTT,08231 + 08232,08232,Child Development,172,28,15312,30543,36577,27739,22,5
73,1,FTF + FTT,08231 + 08232,08232,Child Development,172,12,2348,16092,51844,26841,7,6
73,1,FTF + FTT,08231 + 08232,08232,Child Development,172,6,,,,,4,7
73,1,FTF + FTT,08231 + 08232,08232,Child Development,172,,,,,,,8
73,1,FTF + FTT,08231 + 08232,08232,Child Development,172,,,,,,,9
73,1,FTF + FTT,08231 + 08232,08232,Child Development,172,,,,,,,10
73,1,FTF + FTT,08231 + 08232,08232,Child Development,172,,,,,,,11
73,1,FTF + FTT,08231 + 08232,08232,Child Development,172,,,,,,,12
73,1,FTF + FTT,08231 + 08232,08232,Child Development,172,,,,,,,13
73,1,FTF + FTT,08231 + 08232,08232,Child Development,172,,,,,,,14
73,1,FTF + FTT,08231 + 08232,08232,Child Development,172,,,,,,,15
73,1,FTF + FTT,10015,10015,Performing Arts,81,71,5890,14503,22574,15919,61,1
73,1,FTF + FTT,10015,10015,Performing Arts,81,55,11177,20711,30286,22213,48,2
73,1,FTF + FTT,10015,10015,Performing Arts,81,38,10872,23445,33274,25976,32,3
73,1,FTF + FTT,10015,10015,Performing Arts,81,27,18256,27552,35451,28627,21,4
73,1,FTF + FTT,10015,10015,Performing Arts,81,18,24396,33691,37308,29836,14,5
73,1,FTF + FTT,10015,10015,Performing Arts,81,10,30047,38579,51889,42600,8,6
73,1,FTF + FTT,10015,10015,Performing Arts,81,8,11382,24512,44134,31263,7,7
73,1,FTF + FTT,10015,10015,Performing Arts,81,3,,,,,2,8
73,1,FTF + FTT,10015,10015,Performing Arts,81,,,,,,,9
73,1,FTF + FTT,10015,10015,Performing Arts,81,,,,,,,10
73,1,FTF + FTT,10015,10015,Performing Arts,81,,,,,,,11
73,1,FTF + FTT,10015,10015,Performing Arts,81,,,,,,,12
73,1,FTF + FTT,10015,10015,Performing Arts,81,,,,,,,13
73,1,FTF + FTT,10015,10015,Performing Arts,81,,,,,,,14
73,1,FTF + FTT,10015,10015,Performing Arts,81,,,,,,,15
73,1,FTF + FTT,10021 + 10022,10022,Art,595,567,7379,16851,26800,19800,445,1
73,1,FTF + FTT,10021 + 10022,10022,Art,595,507,12742,22768,36788,26964,389,2
73,1,FTF + FTT,10021 + 10022,10022,Art,595,435,14452,27915,42608,31684,323,3
73,1,FTF + FTT,10021 + 10022,10022,Art,595,374,15198,31854,46517,34594,278,4
73,1,FTF + FTT,10021 + 10022,10022,Art,595,318,17809,33981,52518,38592,229,5
73,1,FTF + FTT,10021 + 10022,10022,Art,595,259,19534,37413,59614,42815,186,6
73,1,FTF + FTT,10021 + 10022,10022,Art,595,209,18711,39451,60127,46680,151,7
73,1,FTF + FTT,10021 + 10022,10022,Art,595,175,20097,42177,65739,50765,123,8
73,1,FTF + FTT,10021 + 10022,10022,Art,595,121,22872,46287,68792,51642,84,9
73,1,FTF + FTT,10021 + 10022,10022,Art,595,82,18838,55222,83408,60093,54,10
73,1,FTF + FTT,10021 + 10022,10022,Art,595,56,21947,49881,84452,68112,34,11
73,1,FTF + FTT,10021 + 10022,10022,Art,595,26,28278,50738,87951,66999,14,12
73,1,FTF + FTT,10021 + 10022,10022,Art,595,1,,,,,,13
73,1,FTF + FTT,10021 + 10022,10022,Art,595,,,,,,,14
73,1,FTF + FTT,10021 + 10022,10022,Art,595,,,,,,,15
73,1,FTF + FTT,10031,10031,Art History,47,44,6680,22320,33853,25054,37,1
73,1,FTF + FTT,10031,10031,Art History,47,37,14734,30890,38504,32044,29,2
73,1,FTF + FTT,10031,10031,Art History,47,33,10960,29255,43853,32430,24,3
73,1,FTF + FTT,10031,10031,Art History,47,33,16935,36516,50004,36509,23,4
73,1,FTF + FTT,10031,10031,Art History,47,32,17788,37665,53745,38525,23,5
73,1,FTF + FTT,10031,10031,Art History,47,31,13714,39613,51794,39825,22,6
73,1,FTF + FTT,10031,10031,Art History,47,22,12311,42317,53361,39290,18,7
73,1,FTF + FTT,10031,10031,Art History,47,18,24126,46379,56448,45542,14,8
73,1,FTF + FTT,10031,10031,Art History,47,12,32117,39473,72216,51357,9,9
73,1,FTF + FTT,10031,10031,Art History,47,6,41655,95065,109848,73384,5,10
73,1,FTF + FTT,10031,10031,Art History,47,2,,,,,2,11
73,1,FTF + FTT,10031,10031,Art History,47,,,,,,,12
73,1,FTF + FTT,10031,10031,Art History,47,,,,,,,13
73,1,FTF + FTT,10031,10031,Art History,47,,,,,,,14
73,1,FTF + FTT,10031,10031,Art History,47,,,,,,,15
73,1,FTF + FTT,11051,11051,Spanish,101,93,9838,18651,33826,23760,72,1
73,1,FTF + FTT,11051,11051,Spanish,101,76,10261,21445,39133,26491,63,2
73,1,FTF + FTT,11051,11051,Spanish,101,58,11676,26064,39874,26878,46,3
73,1,FTF + FTT,11051,11051,Spanish,101,46,13534,25520,44981,30856,35,4
73,1,FTF + FTT,11051,11051,Spanish,101,34,17813,27582,47460,32378,23,5
73,1,FTF + FTT,11051,11051,Spanish,101,27,5262,26825,56811,35238,17,6
73,1,FTF + FTT,11051,11051,Spanish,101,19,10729,36100,55067,41664,8,7
73,1,FTF + FTT,11051,11051,Spanish,101,13,17410,59460,73940,61791,6,8
73,1,FTF + FTT,11051,11051,Spanish,101,6,,,,,4,9
73,1,FTF + FTT,11051,11051,Spanish,101,3,,,,,1,10
73,1,FTF + FTT,11051,11051,Spanish,101,,,,,,,11
73,1,FTF + FTT,11051,11051,Spanish,101,,,,,,,12
73,1,FTF + FTT,11051,11051,Spanish,101,,,,,,,13
73,1,FTF + FTT,11051,11051,Spanish,101,,,,,,,14
73,1,FTF + FTT,11051,11051,Spanish,101,,,,,,,15
73,1,FTF + FTT,12011,12011,Health Science,4,,,,,,,1
73,1,FTF + FTT,12011,12011,Health Science,4,,,,,,,2
73,1,FTF + FTT,12011,12011,Health Science,4,,,,,,,3
73,1,FTF + FTT,12011,12011,Health Science,4,,,,,,,4
73,1,FTF + FTT,12011,12011,Health Science,4,,,,,,,5
73,1,FTF + FTT,12011,12011,Health Science,4,,,,,,,6
73,1,FTF + FTT,12011,12011,Health Science,4,,,,,,,7
73,1,FTF + FTT,12011,12011,Health Science,4,,,,,,,8
73,1,FTF + FTT,12011,12011,Health Science,4,,,,,,,9
73,1,FTF + FTT,12011,12011,Health Science,4,,,,,,,10
73,1,FTF + FTT,12011,12011,Health Science,4,,,,,,,11
73,1,FTF + FTT,12011,12011,Health Science,4,,,,,,,12
73,1,FTF + FTT,12011,12011,Health Science,4,,,,,,,13
73,1,FTF + FTT,12011,12011,Health Science,4,,,,,,,14
73,1,FTF + FTT,12011,12011,Health Science,4,,,,,,,15
73,1,FTF + FTT,15011,15011,English,375,348,7608,16105,30317,21203,289,1
73,1,FTF + FTT,15011,15011,English,375,315,13425,25162,39480,28944,261,2
73,1,FTF + FTT,15011,15011,English,375,276,15981,29584,47300,34154,225,3
73,1,FTF + FTT,15011,15011,English,375,235,16807,33687,49250,35951,180,4
73,1,FTF + FTT,15011,15011,English,375,203,18371,32673,51854,38509,140,5
73,1,FTF + FTT,15011,15011,English,375,170,20332,37830,52587,39378,109,6
73,1,FTF + FTT,15011,15011,English,375,136,21152,39468,61216,44005,91,7
73,1,FTF + FTT,15011,15011,English,375,112,25063,38890,60834,44192,76,8
73,1,FTF + FTT,15011,15011,English,375,87,31529,42146,62533,49437,56,9
73,1,FTF + FTT,15011,15011,English,375,59,33556,54123,72233,51128,35,10
73,1,FTF + FTT,15011,15011,English,375,36,25028,46546,62671,47527,20,11
73,1,FTF + FTT,15011,15011,English,375,13,12014,35616,52133,44782,7,12
73,1,FTF + FTT,15011,15011,English,375,2,,,,,1,13
73,1,FTF + FTT,15011,15011,English,375,1,,,,,1,14
73,1,FTF + FTT,15011,15011,English,375,,,,,,,15
73,1,FTF + FTT,17011,17011,Mathematics,116,104,4735,14092,34323,22511,86,1
73,1,FTF + FTT,17011,17011,Mathematics,116,92,11768,32421,46666,33082,72,2
73,1,FTF + FTT,17011,17011,Mathematics,116,73,15993,39886,55329,39738,57,3
73,1,FTF + FTT,17011,17011,Mathematics,116,65,18297,41150,58796,42492,47,4
73,1,FTF + FTT,17011,17011,Mathematics,116,57,17791,47593,62370,42359,39,5
73,1,FTF + FTT,17011,17011,Mathematics,116,48,31963,49597,67205,50538,30,6
73,1,FTF + FTT,17011,17011,Mathematics,116,44,26949,53915,68260,54356,27,7
73,1,FTF + FTT,17011,17011,Mathematics,116,34,41762,61132,74267,61112,22,8
73,1,FTF + FTT,17011,17011,Mathematics,116,27,35776,62751,72849,59397,21,9
73,1,FTF + FTT,17011,17011,Mathematics,116,24,48985,69151,94875,123515,18,10
73,1,FTF + FTT,17011,17011,Mathematics,116,15,56981,70921,110538,83645,10,11
73,1,FTF + FTT,17011,17011,Mathematics,116,6,68684,81605,284287,154721,5,12
73,1,FTF + FTT,17011,17011,Mathematics,116,1,,,,,1,13
73,1,FTF + FTT,17011,17011,Mathematics,116,,,,,,,14
73,1,FTF + FTT,17011,17011,Mathematics,116,,,,,,,15
73,1,FTF + FTT,19025,19025,Applied Physics,22,16,10969,23376,45361,29031,11,1
73,1,FTF + FTT,19025,19025,Applied Physics,22,13,9568,15930,50650,27628,8,2
73,1,FTF + FTT,19025,19025,Applied Physics,22,8,5607,6516,13090,16697,5,3
73,1,FTF + FTT,19025,19025,Applied Physics,22,5,,,,,1,4
73,1,FTF + FTT,19025,19025,Applied Physics,22,3,,,,,2,5
73,1,FTF + FTT,19025,19025,Applied Physics,22,2,,,,,1,6
73,1,FTF + FTT,19025,19025,Applied Physics,22,,,,,,,7
73,1,FTF + FTT,19025,19025,Applied Physics,22,,,,,,,8
73,1,FTF + FTT,19025,19025,Applied Physics,22,,,,,,,9
73,1,FTF + FTT,19025,19025,Applied Physics,22,,,,,,,10
73,1,FTF + FTT,19025,19025,Applied Physics,22,,,,,,,11
73,1,FTF + FTT,19025,19025,Applied Physics,22,,,,,,,12
73,1,FTF + FTT,19025,19025,Applied Physics,22,,,,,,,13
73,1,FTF + FTT,19025,19025,Applied Physics,22,,,,,,,14
73,1,FTF + FTT,19025,19025,Applied Physics,22,,,,,,,15
73,1,FTF + FTT,19051,19051,Chemistry,110,90,13373,25115,38928,26559,73,1
73,1,FTF + FTT,19051,19051,Chemistry,110,70,24874,38817,47044,36059,52,2
73,1,FTF + FTT,19051,19051,Chemistry,110,57,24844,40817,55727,41454,46,3
73,1,FTF + FTT,19051,19051,Chemistry,110,41,31745,47973,64621,46185,31,4
73,1,FTF + FTT,19051,19051,Chemistry,110,24,23079,51671,58157,46011,15,5
73,1,FTF + FTT,19051,19051,Chemistry,110,19,40896,52598,63149,51294,11,6
73,1,FTF + FTT,19051,19051,Chemistry,110,11,46479,50114,62549,59308,6,7
73,1,FTF + FTT,19051,19051,Chemistry,110,5,,,,,3,8
73,1,FTF + FTT,19051,19051,Chemistry,110,2,,,,,1,9
73,1,FTF + FTT,19051,19051,Chemistry,110,,,,,,,10
73,1,FTF + FTT,19051,19051,Chemistry,110,,,,,,,11
73,1,FTF + FTT,19051,19051,Chemistry,110,,,,,,,12
73,1,FTF + FTT,19051,19051,Chemistry,110,,,,,,,13
73,1,FTF + FTT,19051,19051,Chemistry,110,,,,,,,14
73,1,FTF + FTT,19051,19051,Chemistry,110,,,,,,,15
73,1,FTF + FTT,20011 + 20013,20013,Psychology,1259,1135,11194,20262,31919,23315,989,1
73,1,FTF + FTT,20011 + 20013,20013,Psychology,1259,928,14751,25891,37705,28792,790,2
73,1,FTF + FTT,20011 + 20013,20013,Psychology,1259,740,17648,30653,43462,32681,617,3
73,1,FTF + FTT,20011 + 20013,20013,Psychology,1259,596,19935,32856,49059,35902,475,4
73,1,FTF + FTT,20011 + 20013,20013,Psychology,1259,490,19449,35327,51984,37549,383,5
73,1,FTF + FTT,20011 + 20013,20013,Psychology,1259,400,23293,39523,53893,41167,309,6
73,1,FTF + FTT,20011 + 20013,20013,Psychology,1259,322,23050,42327,57858,43934,238,7
73,1,FTF + FTT,20011 + 20013,20013,Psychology,1259,233,27117,43229,64358,47511,176,8
73,1,FTF + FTT,20011 + 20013,20013,Psychology,1259,158,28364,49653,70131,51453,113,9
73,1,FTF + FTT,20011 + 20013,20013,Psychology,1259,89,24071,46008,63777,44854,61,10
73,1,FTF + FTT,20011 + 20013,20013,Psychology,1259,42,20492,45415,55174,42372,32,11
73,1,FTF + FTT,20011 + 20013,20013,Psychology,1259,2,,,,,2,12
73,1,FTF + FTT,20011 + 20013,20013,Psychology,1259,,,,,,,13
73,1,FTF + FTT,20011 + 20013,20013,Psychology,1259,,,,,,,14
73,1,FTF + FTT,20011 + 20013,20013,Psychology,1259,,,,,,,15
73,1,FTF + FTT,22021,22021,Anthropology,27,21,7119,20764,25835,18124,17,1
73,1,FTF + FTT,22021,22021,Anthropology,27,5,,,,,4,2
73,1,FTF + FTT,22021,22021,Anthropology,27,1,,,,,1,3
73,1,FTF + FTT,22021,22021,Anthropology,27,,,,,,,4
73,1,FTF + FTT,22021,22021,Anthropology,27,,,,,,,5
73,1,FTF + FTT,22021,22021,Anthropology,27,,,,,,,6
73,1,FTF + FTT,22021,22021,Anthropology,27,,,,,,,7
73,1,FTF + FTT,22021,22021,Anthropology,27,,,,,,,8
73,1,FTF + FTT,22021,22021,Anthropology,27,,,,,,,9
73,1,FTF + FTT,22021,22021,Anthropology,27,,,,,,,10
73,1,FTF + FTT,22021,22021,Anthropology,27,,,,,,,11
73,1,FTF + FTT,22021,22021,Anthropology,27,,,,,,,12
73,1,FTF + FTT,22021,22021,Anthropology,27,,,,,,,13
73,1,FTF + FTT,22021,22021,Anthropology,27,,,,,,,14
73,1,FTF + FTT,22021,22021,Anthropology,27,,,,,,,15
73,1,FTF + FTT,22041,22041,Economics,96,90,15858,32465,42017,30870,76,1
73,1,FTF + FTT,22041,22041,Economics,96,67,17482,38567,52680,36690,53,2
73,1,FTF + FTT,22041,22041,Economics,96,58,27437,39230,59581,41053,44,3
73,1,FTF + FTT,22041,22041,Economics,96,50,32939,44883,60284,46858,37,4
73,1,FTF + FTT,22041,22041,Economics,96,36,31989,47057,64656,49327,27,5
73,1,FTF + FTT,22041,22041,Economics,96,27,34330,49723,78341,53823,19,6
73,1,FTF + FTT,22041,22041,Economics,96,18,39322,58230,74123,61129,12,7
73,1,FTF + FTT,22041,22041,Economics,96,11,45694,53071,94065,74922,6,8
73,1,FTF + FTT,22041,22041,Economics,96,3,,,,,2,9
73,1,FTF + FTT,22041,22041,Economics,96,,,,,,,10
73,1,FTF + FTT,22041,22041,Economics,96,,,,,,,11
73,1,FTF + FTT,22041,22041,Economics,96,,,,,,,12
73,1,FTF + FTT,22041,22041,Economics,96,,,,,,,13
73,1,FTF + FTT,22041,22041,Economics,96,,,,,,,14
73,1,FTF + FTT,22041,22041,Economics,96,,,,,,,15
73,1,FTF + FTT,22051,22051,History,333,320,6589,15533,28774,19645,252,1
73,1,FTF + FTT,22051,22051,History,333,286,10810,22566,36524,25500,218,2
73,1,FTF + FTT,22051,22051,History,333,265,13186,26405,46785,31312,195,3
73,1,FTF + FTT,22051,22051,History,333,236,16337,30918,51966,33656,163,4
73,1,FTF + FTT,22051,22051,History,333,214,15072,30036,50426,34262,138,5
73,1,FTF + FTT,22051,22051,History,333,173,17967,31720,54787,37411,112,6
73,1,FTF + FTT,22051,22051,History,333,136,17013,36342,62616,40203,91,7
73,1,FTF + FTT,22051,22051,History,333,106,25390,42844,70258,48371,69,8
73,1,FTF + FTT,22051,22051,History,333,81,24625,47690,68524,49108,52,9
73,1,FTF + FTT,22051,22051,History,333,53,22349,52144,84759,54040,34,10
73,1,FTF + FTT,22051,22051,History,333,25,20531,40092,59785,48747,17,11
73,1,FTF + FTT,22051,22051,History,333,6,,,,,4,12
73,1,FTF + FTT,22051,22051,History,333,,,,,,,13
73,1,FTF + FTT,22051,22051,History,333,,,,,,,14
73,1,FTF + FTT,22051,22051,History,333,,,,,,,15
73,1,FTF + FTT,22071,22071,Political Science,205,188,10662,22536,29952,22280,143,1
73,1,FTF + FTT,22071,22071,Political Science,205,158,11253,24203,35620,24913,120,2
73,1,FTF + FTT,22071,22071,Political Science,205,121,14969,30347,41868,29101,86,3
73,1,FTF + FTT,22071,22071,Political Science,205,91,12316,31700,44980,30338,67,4
73,1,FTF + FTT,22071,22071,Political Science,205,67,20830,37793,48006,36051,46,5
73,1,FTF + FTT,22071,22071,Political Science,205,53,25374,40490,56061,41526,32,6
73,1,FTF + FTT,22071,22071,Political Science,205,37,22776,49149,57804,45067,22,7
73,1,FTF + FTT,22071,22071,Political Science,205,16,47922,76224,113444,76304,8,8
73,1,FTF + FTT,22071,22071,Political Science,205,3,,,,,1,9
73,1,FTF + FTT,22071,22071,Political Science,205,,,,,,,10
73,1,FTF + FTT,22071,22071,Political Science,205,,,,,,,11
73,1,FTF + FTT,22071,22071,Political Science,205,,,,,,,12
73,1,FTF + FTT,22071,22071,Political Science,205,,,,,,,13
73,1,FTF + FTT,22071,22071,Political Science,205,,,,,,,14
73,1,FTF + FTT,22071,22071,Political Science,205,,,,,,,15
73,1,FTF + FTT,22081,22081,Sociology,566,529,13911,22259,33606,24706,466,1
73,1,FTF + FTT,22081,22081,Sociology,566,428,17861,29349,41618,30875,364,2
73,1,FTF + FTT,22081,22081,Sociology,566,345,20069,33638,44144,33067,291,3
73,1,FTF + FTT,22081,22081,Sociology,566,277,22347,35082,48498,35894,227,4
73,1,FTF + FTT,22081,22081,Sociology,566,205,19394,36806,49604,35947,161,5
73,1,FTF + FTT,22081,22081,Sociology,566,162,23819,37225,52892,40961,126,6
73,1,FTF + FTT,22081,22081,Sociology,566,128,23165,40870,57336,41634,96,7
73,1,FTF + FTT,22081,22081,Sociology,566,78,23384,45267,60758,45203,56,8
73,1,FTF + FTT,22081,22081,Sociology,566,31,30375,53294,75739,59107,22,9
73,1,FTF + FTT,22081,22081,Sociology,566,3,,,,,3,10
73,1,FTF + FTT,22081,22081,Sociology,566,,,,,,,11
73,1,FTF + FTT,22081,22081,Sociology,566,,,,,,,12
73,1,FTF + FTT,22081,22081,Sociology,566,,,,,,,13
73,1,FTF + FTT,22081,22081,Sociology,566,,,,,,,14
73,1,FTF + FTT,22081,22081,Sociology,566,,,,,,,15
73,1,FTF + FTT,22131,22131,Mexican-American Studies,13,8,24881,24987,27987,24217,5,1
73,1,FTF + FTT,22131,22131,Mexican-American Studies,13,7,,,,,4,2
73,1,FTF + FTT,22131,22131,Mexican-American Studies,13,4,,,,,2,3
73,1,FTF + FTT,22131,22131,Mexican-American Studies,13,1,,,,,,4
73,1,FTF + FTT,22131,22131,Mexican-American Studies,13,1,,,,,,5
73,1,FTF + FTT,22131,22131,Mexican-American Studies,13,1,,,,,,6
73,1,FTF + FTT,22131,22131,Mexican-American Studies,13,,,,,,,7
73,1,FTF + FTT,22131,22131,Mexican-American Studies,13,,,,,,,8
73,1,FTF + FTT,22131,22131,Mexican-American Studies,13,,,,,,,9
