Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
50,1,FTT,10071,10071,Theatre Arts,Management of Companies & Enterprises,,,,,,
50,1,FTT,10071,10071,Theatre Arts,Admin & Support & Waste Mgmt & Remediation,9,33594,29581,6,39717,30455
50,1,FTT,10071,10071,Theatre Arts,Educational Services,30,47430,40417,20,51962,45245
50,1,FTT,10071,10071,Theatre Arts,Health Care & Social Assistance,8,20131,20158,,,
50,1,FTT,10071,10071,Theatre Arts,"Arts, Entertainment, & Recreation",43,30968,36573,15,23005,36810
50,1,FTT,10071,10071,Theatre Arts,Accommodation & Food Services,34,19723,19427,8,22668,23858
50,1,FTT,10071,10071,Theatre Arts,Other Services,6,35759,34911,5,17469,28527
50,1,FTT,10071,10071,Theatre Arts,Non-Classified,,,,,,
50,1,FTT,10071,10071,Theatre Arts,Government,,,,,,
50,1,FTT,10071,10071,Theatre Arts,Wages - No NAICS Code,12,11233,24994,7,1368,13879
50,1,FTT,10072,10072,Theatre Arts - Performance,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
50,1,FTT,10072,10072,Theatre Arts - Performance,Construction,,,,,,
50,1,FTT,10072,10072,Theatre Arts - Performance,Information,,,,,,
50,1,FTT,10072,10072,Theatre Arts - Performance,Finance & Insurance,,,,,,
50,1,FTT,10072,10072,Theatre Arts - Performance,"Professional, Scientific, & Technical Skills",,,,,,
50,1,FTT,10072,10072,Theatre Arts - Performance,Admin & Support & Waste Mgmt & Remediation,,,,,,
50,1,FTT,10072,10072,Theatre Arts - Performance,Educational Services,,,,,,
50,1,FTT,10072,10072,Theatre Arts - Performance,"Arts, Entertainment, & Recreation",,,,,,
50,1,FTT,10072,10072,Theatre Arts - Performance,Accommodation & Food Services,,,,,,
50,1,FTT,10072,10072,Theatre Arts - Performance,Other Services,,,,,,
50,1,FTT,10072,10072,Theatre Arts - Performance,Government,,,,,,
50,1,FTT,10072,10072,Theatre Arts - Performance,Wages - No NAICS Code,,,,,,
50,1,FTT,10081,10081,Dance,Construction,,,,,,
50,1,FTT,10081,10081,Dance,Manufacturing,,,,,,
50,1,FTT,10081,10081,Dance,Retail Trade,,,,,,
50,1,FTT,10081,10081,Dance,Information,,,,,,
50,1,FTT,10081,10081,Dance,Finance & Insurance,,,,,,
50,1,FTT,10081,10081,Dance,Real Estate & Rental & Leasing,,,,,,
50,1,FTT,10081,10081,Dance,"Professional, Scientific, & Technical Skills",,,,,,
50,1,FTT,10081,10081,Dance,Admin & Support & Waste Mgmt & Remediation,,,,,,
50,1,FTT,10081,10081,Dance,Educational Services,12,16633,27331,,,
50,1,FTT,10081,10081,Dance,Health Care & Social Assistance,,,,,,
50,1,FTT,10081,10081,Dance,"Arts, Entertainment, & Recreation",,,,,,
50,1,FTT,10081,10081,Dance,Accommodation & Food Services,,,,,,
50,1,FTT,10081,10081,Dance,Other Services,,,,,,
50,1,FTT,10081,10081,Dance,Wages - No NAICS Code,,,,,,
50,1,FTT,11021,11021,French,Wholesale Trade,,,,,,
50,1,FTT,11021,11021,French,Retail Trade,,,,,,
50,1,FTT,11021,11021,French,Finance & Insurance,,,,,,
50,1,FTT,11021,11021,French,Real Estate & Rental & Leasing,,,,,,
50,1,FTT,11021,11021,French,"Professional, Scientific, & Technical Skills",,,,,,
50,1,FTT,11021,11021,French,Admin & Support & Waste Mgmt & Remediation,,,,,,
50,1,FTT,11021,11021,French,Educational Services,9,34577,32987,6,60319,53973
50,1,FTT,11021,11021,French,Health Care & Social Assistance,,,,,,
50,1,FTT,11021,11021,French,Accommodation & Food Services,,,,,,
50,1,FTT,11021,11021,French,Other Services,,,,,,
50,1,FTT,11021,11021,French,Government,,,,,,
50,1,FTT,11031,11031,German,Construction,,,,,,
50,1,FTT,11031,11031,German,Manufacturing,,,,,,
50,1,FTT,11031,11031,German,Wholesale Trade,,,,,,
50,1,FTT,11031,11031,German,Retail Trade,,,,,,
50,1,FTT,11031,11031,German,Finance & Insurance,,,,,,
50,1,FTT,11031,11031,German,Real Estate & Rental & Leasing,,,,,,
50,1,FTT,11031,11031,German,Educational Services,,,,,,
50,1,FTT,11031,11031,German,Accommodation & Food Services,,,,,,
50,1,FTT,11031,11031,German,Wages - No NAICS Code,,,,,,
50,1,FTT,11051,11051,Spanish,Construction,,,,,,
50,1,FTT,11051,11051,Spanish,Manufacturing,,,,,,
50,1,FTT,11051,11051,Spanish,Wholesale Trade,5,44199,37206,,,
50,1,FTT,11051,11051,Spanish,Retail Trade,8,53600,50334,,,
50,1,FTT,11051,11051,Spanish,Transportation & Warehousing,,,,,,
50,1,FTT,11051,11051,Spanish,Information,,,,,,
50,1,FTT,11051,11051,Spanish,Finance & Insurance,7,63120,94658,6,60822,66172
50,1,FTT,11051,11051,Spanish,Real Estate & Rental & Leasing,,,,,,
50,1,FTT,11051,11051,Spanish,"Professional, Scientific, & Technical Skills",6,34089,41458,6,50458,59439
50,1,FTT,11051,11051,Spanish,Admin & Support & Waste Mgmt & Remediation,7,35507,37939,,,
50,1,FTT,11051,11051,Spanish,Educational Services,90,44395,40981,54,64328,57595
50,1,FTT,11051,11051,Spanish,Health Care & Social Assistance,11,41080,37359,,,
50,1,FTT,11051,11051,Spanish,"Arts, Entertainment, & Recreation",,,,,,
50,1,FTT,11051,11051,Spanish,Accommodation & Food Services,,,,,,
50,1,FTT,11051,11051,Spanish,Other Services,6,15718,29956,,,
50,1,FTT,11051,11051,Spanish,Government,5,51480,60011,,,
50,1,FTT,11051,11051,Spanish,Wages - No NAICS Code,8,14464,21241,,,
50,1,FTT,11081,11081,Japanese,Construction,,,,,,
50,1,FTT,11081,11081,Japanese,Wholesale Trade,7,31852,59377,,,
50,1,FTT,11081,11081,Japanese,Retail Trade,,,,,,
50,1,FTT,11081,11081,Japanese,Transportation & Warehousing,,,,,,
50,1,FTT,11081,11081,Japanese,Information,,,,,,
50,1,FTT,11081,11081,Japanese,Finance & Insurance,,,,,,
50,1,FTT,11081,11081,Japanese,Real Estate & Rental & Leasing,,,,,,
50,1,FTT,11081,11081,Japanese,"Professional, Scientific, & Technical Skills",,,,,,
50,1,FTT,11081,11081,Japanese,Admin & Support & Waste Mgmt & Remediation,,,,,,
50,1,FTT,11081,11081,Japanese,Educational Services,,,,,,
50,1,FTT,11081,11081,Japanese,Health Care & Social Assistance,,,,,,
50,1,FTT,11081,11081,Japanese,Accommodation & Food Services,,,,,,
50,1,FTT,11081,11081,Japanese,Wages - No NAICS Code,,,,,,
50,1,FTT,12011,12011,Health Science,Utilities,,,,,,
50,1,FTT,12011,12011,Health Science,Construction,,,,,,
50,1,FTT,12011,12011,Health Science,Manufacturing,5,34091,32079,,,
50,1,FTT,12011,12011,Health Science,Wholesale Trade,8,49967,58705,,,
50,1,FTT,12011,12011,Health Science,Retail Trade,11,31162,48797,,,
50,1,FTT,12011,12011,Health Science,Transportation & Warehousing,,,,,,
50,1,FTT,12011,12011,Health Science,Information,,,,,,
50,1,FTT,12011,12011,Health Science,Finance & Insurance,9,53897,55924,,,
50,1,FTT,12011,12011,Health Science,Real Estate & Rental & Leasing,,,,,,
50,1,FTT,12011,12011,Health Science,"Professional, Scientific, & Technical Skills",18,41810,44506,,,
50,1,FTT,12011,12011,Health Science,Admin & Support & Waste Mgmt & Remediation,18,43444,43953,,,
50,1,FTT,12011,12011,Health Science,Educational Services,29,28247,33078,9,56891,55883
50,1,FTT,12011,12011,Health Science,Health Care & Social Assistance,82,49521,52944,24,64570,60300
50,1,FTT,12011,12011,Health Science,"Arts, Entertainment, & Recreation",5,33461,32787,,,
50,1,FTT,12011,12011,Health Science,Accommodation & Food Services,14,13536,14926,,,
50,1,FTT,12011,12011,Health Science,Other Services,,,,,,
50,1,FTT,12011,12011,Health Science,Government,15,63590,69300,5,87421,96851
50,1,FTT,12011,12011,Health Science,Wages - No NAICS Code,9,14173,21326,7,16744,24423
50,1,FTT,12201,12201,Communicative Disorders,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
50,1,FTT,12201,12201,Communicative Disorders,Construction,,,,,,
50,1,FTT,12201,12201,Communicative Disorders,Manufacturing,,,,,,
50,1,FTT,12201,12201,Communicative Disorders,Wholesale Trade,5,60149,72270,,,
50,1,FTT,12201,12201,Communicative Disorders,Retail Trade,8,27816,37036,,,
50,1,FTT,12201,12201,Communicative Disorders,Information,,,,,,
50,1,FTT,12201,12201,Communicative Disorders,Finance & Insurance,7,42463,43285,6,59292,53179
50,1,FTT,12201,12201,Communicative Disorders,Real Estate & Rental & Leasing,,,,,,
50,1,FTT,12201,12201,Communicative Disorders,"Professional, Scientific, & Technical Skills",,,,,,
50,1,FTT,12201,12201,Communicative Disorders,Admin & Support & Waste Mgmt & Remediation,14,36168,28984,,,
50,1,FTT,12201,12201,Communicative Disorders,Educational Services,107,47973,46908,55,62292,62257
50,1,FTT,12201,12201,Communicative Disorders,Health Care & Social Assistance,52,44489,45036,22,38248,47346
50,1,FTT,12201,12201,Communicative Disorders,"Arts, Entertainment, & Recreation",,,,,,
50,1,FTT,12201,12201,Communicative Disorders,Accommodation & Food Services,,,,,,
50,1,FTT,12201,12201,Communicative Disorders,Other Services,,,,,,
50,1,FTT,12201,12201,Communicative Disorders,Government,,,,,,
50,1,FTT,12201,12201,Communicative Disorders,Wages - No NAICS Code,6,2824,12972,5,53185,46053
50,1,FTT,15011,15011,English,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
50,1,FTT,15011,15011,English,Utilities,,,,,,
50,1,FTT,15011,15011,English,Construction,9,44005,57492,,,
50,1,FTT,15011,15011,English,Manufacturing,17,35383,49171,10,52406,46503
50,1,FTT,15011,15011,English,Wholesale Trade,24,56154,60992,17,71267,92882
50,1,FTT,15011,15011,English,Retail Trade,53,32464,32844,16,36671,42681
50,1,FTT,15011,15011,English,Transportation & Warehousing,11,41350,39763,,,
50,1,FTT,15011,15011,English,Information,20,43164,42204,16,51036,52141
50,1,FTT,15011,15011,English,Finance & Insurance,51,52662,51605,17,68357,64033
50,1,FTT,15011,15011,English,Real Estate & Rental & Leasing,13,45833,44436,8,48727,55076
50,1,FTT,15011,15011,English,"Professional, Scientific, & Technical Skills",60,52753,53878,23,75885,70566
50,1,FTT,15011,15011,English,Management of Companies & Enterprises,,,,,,
50,1,FTT,15011,15011,English,Admin & Support & Waste Mgmt & Remediation,28,45409,45818,10,34003,31099
50,1,FTT,15011,15011,English,Educational Services,241,52967,48048,149,68206,62416
50,1,FTT,15011,15011,English,Health Care & Social Assistance,38,42761,39553,19,40692,54000
50,1,FTT,15011,15011,English,"Arts, Entertainment, & Recreation",20,25340,26839,,,
50,1,FTT,15011,15011,English,Accommodation & Food Services,39,19456,23317,6,27639,25924
50,1,FTT,15011,15011,English,Other Services,15,38489,32708,8,42937,39554
50,1,FTT,15011,15011,English,Non-Classified,,,,,,
50,1,FTT,15011,15011,English,Government,21,67226,67747,18,66805,74491
50,1,FTT,15011,15011,English,Wages - No NAICS Code,27,9775,13475,22,9911,18778
50,1,FTT,15031,15031,Comparative Literature,Real Estate & Rental & Leasing,,,,,,
50,1,FTT,15031,15031,Comparative Literature,"Professional, Scientific, & Technical Skills",,,,,,
50,1,FTT,15031,15031,Comparative Literature,Educational Services,,,,,,
50,1,FTT,15031,15031,Comparative Literature,Other Services,,,,,,
50,1,FTT,15031,15031,Comparative Literature,Wages - No NAICS Code,,,,,,
50,1,FTT,15051,15051,Linguistics,Construction,,,,,,
50,1,FTT,15051,15051,Linguistics,Manufacturing,,,,,,
50,1,FTT,15051,15051,Linguistics,Wholesale Trade,,,,,,
50,1,FTT,15051,15051,Linguistics,Retail Trade,,,,,,
50,1,FTT,15051,15051,Linguistics,Information,,,,,,
50,1,FTT,15051,15051,Linguistics,Finance & Insurance,,,,,,
50,1,FTT,15051,15051,Linguistics,"Professional, Scientific, & Technical Skills",,,,,,
50,1,FTT,15051,15051,Linguistics,Admin & Support & Waste Mgmt & Remediation,,,,,,
50,1,FTT,15051,15051,Linguistics,Educational Services,19,27996,33356,13,60314,48029
50,1,FTT,15051,15051,Linguistics,"Arts, Entertainment, & Recreation",,,,,,
50,1,FTT,15051,15051,Linguistics,Accommodation & Food Services,,,,,,
50,1,FTT,15051,15051,Linguistics,Other Services,,,,,,
50,1,FTT,15051,15051,Linguistics,Non-Classified,,,,,,
50,1,FTT,15051,15051,Linguistics,Wages - No NAICS Code,5,8535,8421,,,
50,1,FTT,15061,15061,Speech Communication,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
50,1,FTT,15061,15061,Speech Communication,Utilities,,,,,,
50,1,FTT,15061,15061,Speech Communication,Construction,8,60774,69099,,,
50,1,FTT,15061,15061,Speech Communication,Manufacturing,10,86963,77284,7,65028,78366
50,1,FTT,15061,15061,Speech Communication,Wholesale Trade,15,71448,73425,12,68197,86106
50,1,FTT,15061,15061,Speech Communication,Retail Trade,20,37813,59403,7,52706,47947
50,1,FTT,15061,15061,Speech Communication,Transportation & Warehousing,5,66379,57657,,,
50,1,FTT,15061,15061,Speech Communication,Information,8,45352,42620,,,
50,1,FTT,15061,15061,Speech Communication,Finance & Insurance,24,54180,58415,11,61479,62930
50,1,FTT,15061,15061,Speech Communication,Real Estate & Rental & Leasing,13,41611,55099,7,41217,50166
50,1,FTT,15061,15061,Speech Communication,"Professional, Scientific, & Technical Skills",21,51490,53538,7,92012,96798
50,1,FTT,15061,15061,Speech Communication,Admin & Support & Waste Mgmt & Remediation,15,36467,34661,5,39922,36608
50,1,FTT,15061,15061,Speech Communication,Educational Services,27,50749,44378,27,58034,52023
50,1,FTT,15061,15061,Speech Communication,Health Care & Social Assistance,14,40866,48990,8,56361,52610
50,1,FTT,15061,15061,Speech Communication,"Arts, Entertainment, & Recreation",7,41125,43371,,,
50,1,FTT,15061,15061,Speech Communication,Accommodation & Food Services,22,20565,28765,6,25187,29780
50,1,FTT,15061,15061,Speech Communication,Other Services,5,55007,51177,,,
50,1,FTT,15061,15061,Speech Communication,Government,6,64612,76604,,,
50,1,FTT,15061,15061,Speech Communication,Wages - No NAICS Code,8,7815,13832,9,5237,18721
50,1,FTT,15091,15091,Philosophy,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
50,1,FTT,15091,15091,Philosophy,Utilities,,,,,,
50,1,FTT,15091,15091,Philosophy,Construction,,,,,,
50,1,FTT,15091,15091,Philosophy,Manufacturing,5,55131,64583,,,
50,1,FTT,15091,15091,Philosophy,Wholesale Trade,,,,,,
50,1,FTT,15091,15091,Philosophy,Retail Trade,12,40286,34337,,,
50,1,FTT,15091,15091,Philosophy,Transportation & Warehousing,,,,,,
50,1,FTT,15091,15091,Philosophy,Information,5,37027,43276,,,
50,1,FTT,15091,15091,Philosophy,Finance & Insurance,7,16633,40004,,,
50,1,FTT,15091,15091,Philosophy,Real Estate & Rental & Leasing,,,,,,
50,1,FTT,15091,15091,Philosophy,"Professional, Scientific, & Technical Skills",6,49385,48359,6,74648,90315
50,1,FTT,15091,15091,Philosophy,Management of Companies & Enterprises,,,,,,
50,1,FTT,15091,15091,Philosophy,Admin & Support & Waste Mgmt & Remediation,10,14537,20256,,,
50,1,FTT,15091,15091,Philosophy,Educational Services,8,38206,36985,,,
50,1,FTT,15091,15091,Philosophy,Health Care & Social Assistance,5,38595,29212,,,
50,1,FTT,15091,15091,Philosophy,Accommodation & Food Services,9,19963,20590,,,
50,1,FTT,15091,15091,Philosophy,Other Services,,,,,,
50,1,FTT,15091,15091,Philosophy,Government,5,63677,75666,,,
50,1,FTT,15091,15091,Philosophy,Wages - No NAICS Code,,,,,,
50,1,FTT,15101,15101,Religious Studies,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
50,1,FTT,15101,15101,Religious Studies,Construction,,,,,,
50,1,FTT,15101,15101,Religious Studies,Wholesale Trade,,,,,,
50,1,FTT,15101,15101,Religious Studies,Retail Trade,,,,,,
50,1,FTT,15101,15101,Religious Studies,Transportation & Warehousing,,,,,,
50,1,FTT,15101,15101,Religious Studies,Finance & Insurance,,,,,,
50,1,FTT,15101,15101,Religious Studies,Real Estate & Rental & Leasing,,,,,,
50,1,FTT,15101,15101,Religious Studies,"Professional, Scientific, & Technical Skills",,,,,,
50,1,FTT,15101,15101,Religious Studies,Admin & Support & Waste Mgmt & Remediation,,,,,,
50,1,FTT,15101,15101,Religious Studies,Educational Services,8,31155,35297,6,38821,42636
50,1,FTT,15101,15101,Religious Studies,Health Care & Social Assistance,,,,,,
50,1,FTT,15101,15101,Religious Studies,Accommodation & Food Services,5,37492,31729,,,
50,1,FTT,15101,15101,Religious Studies,Other Services,,,,,,
50,1,FTT,15101,15101,Religious Studies,Government,,,,,,
50,1,FTT,15101,15101,Religious Studies,Wages - No NAICS Code,5,2897,25056,,,
50,1,FTT,17011,17011,Mathematics,Construction,,,,,,
50,1,FTT,17011,17011,Mathematics,Manufacturing,5,90006,83735,,,
50,1,FTT,17011,17011,Mathematics,Wholesale Trade,,,,,,
50,1,FTT,17011,17011,Mathematics,Retail Trade,7,54792,56527,,,
50,1,FTT,17011,17011,Mathematics,Information,,,,,,
50,1,FTT,17011,17011,Mathematics,Finance & Insurance,8,75541,70188,,,
50,1,FTT,17011,17011,Mathematics,Real Estate & Rental & Leasing,,,,,,
50,1,FTT,17011,17011,Mathematics,"Professional, Scientific, & Technical Skills",9,65648,65157,,,
50,1,FTT,17011,17011,Mathematics,Admin & Support & Waste Mgmt & Remediation,,,,,,
50,1,FTT,17011,17011,Mathematics,Educational Services,60,52090,51255,32,74390,73606
50,1,FTT,17011,17011,Mathematics,Health Care & Social Assistance,,,,,,
50,1,FTT,17011,17011,Mathematics,"Arts, Entertainment, & Recreation",,,,,,
50,1,FTT,17011,17011,Mathematics,Accommodation & Food Services,,,,,,
50,1,FTT,17011,17011,Mathematics,Government,,,,,,
50,1,FTT,17011,17011,Mathematics,Wages - No NAICS Code,6,5738,18124,,,
50,1,FTT,19021,19021,Physics,Manufacturing,,,,,,
50,1,FTT,19021,19021,Physics,Wholesale Trade,,,,,,
50,1,FTT,19021,19021,Physics,Information,,,,,,
50,1,FTT,19021,19021,Physics,Finance & Insurance,,,,,,
50,1,FTT,19021,19021,Physics,"Professional, Scientific, & Technical Skills",,,,,,
50,1,FTT,19021,19021,Physics,Admin & Support & Waste Mgmt & Remediation,,,,,,
50,1,FTT,19021,19021,Physics,Educational Services,,,,,,
50,1,FTT,19021,19021,Physics,"Arts, Entertainment, & Recreation",,,,,,
50,1,FTT,19021,19021,Physics,Other Services,,,,,,
50,1,FTT,19021,19021,Physics,Wages - No NAICS Code,,,,,,
50,1,FTT,19051,19051,Chemistry,Utilities,,,,,,
50,1,FTT,19051,19051,Chemistry,Manufacturing,14,61480,72509,7,83413,89954
50,1,FTT,19051,19051,Chemistry,Wholesale Trade,,,,,,
50,1,FTT,19051,19051,Chemistry,Retail Trade,,,,,,
50,1,FTT,19051,19051,Chemistry,Information,,,,,,
50,1,FTT,19051,19051,Chemistry,Real Estate & Rental & Leasing,,,,,,
50,1,FTT,19051,19051,Chemistry,"Professional, Scientific, & Technical Skills",8,46773,52527,7,70837,65573
50,1,FTT,19051,19051,Chemistry,Admin & Support & Waste Mgmt & Remediation,,,,,,
50,1,FTT,19051,19051,Chemistry,Educational Services,10,51378,42526,6,70146,71717
50,1,FTT,19051,19051,Chemistry,Health Care & Social Assistance,,,,,,
50,1,FTT,19051,19051,Chemistry,Accommodation & Food Services,,,,,,
50,1,FTT,19051,19051,Chemistry,Other Services,,,,,,
50,1,FTT,19051,19051,Chemistry,Government,,,,,,
50,1,FTT,19051,19051,Chemistry,Wages - No NAICS Code,8,11100,13891,,,
50,1,FTT,19141,19141,Geology,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
50,1,FTT,19141,19141,Geology,Utilities,,,,,,
50,1,FTT,19141,19141,Geology,Retail Trade,,,,,,
50,1,FTT,19141,19141,Geology,"Professional, Scientific, & Technical Skills",22,70788,76946,10,105074,100139
50,1,FTT,19141,19141,Geology,Admin & Support & Waste Mgmt & Remediation,,,,,,
50,1,FTT,19141,19141,Geology,Educational Services,,,,,,
50,1,FTT,19141,19141,Geology,Health Care & Social Assistance,,,,,,
50,1,FTT,19141,19141,Geology,Accommodation & Food Services,,,,,,
50,1,FTT,19141,19141,Geology,Government,,,,,,
50,1,FTT,19141,19141,Geology,Wages - No NAICS Code,,,,,,
50,1,FTT,20011 + 20013,20013,Psychology,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
50,1,FTT,20011 + 20013,20013,Psychology,Utilities,6,78124,73078,6,83900,78092
50,1,FTT,20011 + 20013,20013,Psychology,Construction,28,40324,44858,15,35381,45285
50,1,FTT,20011 + 20013,20013,Psychology,Manufacturing,48,56753,59117,24,67350,70411
50,1,FTT,20011 + 20013,20013,Psychology,Wholesale Trade,58,48764,56198,33,63112,82477
50,1,FTT,20011 + 20013,20013,Psychology,Retail Trade,110,40826,42031,36,48046,50490
50,1,FTT,20011 + 20013,20013,Psychology,Transportation & Warehousing,20,40839,42429,9,36297,34480
50,1,FTT,20011 + 20013,20013,Psychology,Information,26,49463,55922,20,58913,66781
50,1,FTT,20011 + 20013,20013,Psychology,Finance & Insurance,142,52329,52103,59,62539,64901
50,1,FTT,20011 + 20013,20013,Psychology,Real Estate & Rental & Leasing,27,51133,53160,16,63388,59540
50,1,FTT,20011 + 20013,20013,Psychology,"Professional, Scientific, & Technical Skills",100,44055,49820,45,63791,65986
50,1,FTT,20011 + 20013,20013,Psychology,Management of Companies & Enterprises,,,,,,
50,1,FTT,20011 + 20013,20013,Psychology,Admin & Support & Waste Mgmt & Remediation,63,35618,38524,38,49255,52449
50,1,FTT,20011 + 20013,20013,Psychology,Educational Services,187,41574,39490,89,57178,56243
50,1,FTT,20011 + 20013,20013,Psychology,Health Care & Social Assistance,252,37948,37844,98,43302,50605
50,1,FTT,20011 + 20013,20013,Psychology,"Arts, Entertainment, & Recreation",23,36093,35002,6,52872,55611
50,1,FTT,20011 + 20013,20013,Psychology,Accommodation & Food Services,53,30655,34100,17,27024,34070
50,1,FTT,20011 + 20013,20013,Psychology,Other Services,31,35131,33236,11,39337,38231
50,1,FTT,20011 + 20013,20013,Psychology,Non-Classified,5,50020,41573,,,
50,1,FTT,20011 + 20013,20013,Psychology,Government,100,58151,60784,60,74680,79719
50,1,FTT,20011 + 20013,20013,Psychology,Wages - No NAICS Code,61,5428,15252,28,18659,29470
50,1,FTT,21021,21021,Public Administration,Construction,,,,,,
50,1,FTT,21021,21021,Public Administration,Manufacturing,,,,,,
50,1,FTT,21021,21021,Public Administration,Wholesale Trade,,,,,,
50,1,FTT,21021,21021,Public Administration,Retail Trade,,,,,,
50,1,FTT,21021,21021,Public Administration,Transportation & Warehousing,,,,,,
50,1,FTT,21021,21021,Public Administration,Finance & Insurance,9,52092,53504,,,
50,1,FTT,21021,21021,Public Administration,"Professional, Scientific, & Technical Skills",,,,,,
50,1,FTT,21021,21021,Public Administration,Admin & Support & Waste Mgmt & Remediation,6,24716,38609,,,
50,1,FTT,21021,21021,Public Administration,Educational Services,,,,,,
50,1,FTT,21021,21021,Public Administration,Health Care & Social Assistance,8,35669,36137,,,
50,1,FTT,21021,21021,Public Administration,"Arts, Entertainment, & Recreation",,,,,,
50,1,FTT,21021,21021,Public Administration,Accommodation & Food Services,,,,,,
50,1,FTT,21021,21021,Public Administration,Other Services,,,,,,
50,1,FTT,21021,21021,Public Administration,Government,35,74427,82618,10,116495,121065
50,1,FTT,21021,21021,Public Administration,Wages - No NAICS Code,,,,,,
50,1,FTT,21042,21042,Human Services,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
50,1,FTT,21042,21042,Human Services,Utilities,,,,,,
50,1,FTT,21042,21042,Human Services,Construction,6,53652,57004,6,18730,32909
50,1,FTT,21042,21042,Human Services,Manufacturing,13,46192,53094,9,55132,78833
50,1,FTT,21042,21042,Human Services,Wholesale Trade,27,46207,49155,13,52140,60631
50,1,FTT,21042,21042,Human Services,Retail Trade,36,32425,33294,8,48077,64692
50,1,FTT,21042,21042,Human Services,Transportation & Warehousing,,,,,,
50,1,FTT,21042,21042,Human Services,Information,9,39610,42265,5,75419,82193
50,1,FTT,21042,21042,Human Services,Finance & Insurance,45,48587,48474,15,58723,63542
50,1,FTT,21042,21042,Human Services,Real Estate & Rental & Leasing,12,41665,40176,5,33897,53960
50,1,FTT,21042,21042,Human Services,"Professional, Scientific, & Technical Skills",31,44509,40323,11,52290,44216
50,1,FTT,21042,21042,Human Services,Admin & Support & Waste Mgmt & Remediation,32,39881,38005,15,30827,36123
50,1,FTT,21042,21042,Human Services,Educational Services,161,33904,37335,81,44035,42870
50,1,FTT,21042,21042,Human Services,Health Care & Social Assistance,233,38901,37425,103,45695,47168
50,1,FTT,21042,21042,Human Services,"Arts, Entertainment, & Recreation",,,,,,
50,1,FTT,21042,21042,Human Services,Accommodation & Food Services,17,22661,26159,8,14649,20343
50,1,FTT,21042,21042,Human Services,Other Services,31,38945,37596,11,40179,38214
50,1,FTT,21042,21042,Human Services,Non-Classified,,,,,,
50,1,FTT,21042,21042,Human Services,Government,165,60672,61079,103,67352,69271
50,1,FTT,21042,21042,Human Services,Wages - No NAICS Code,49,11247,28235,28,9969,31964
50,1,FTT,21051,21051,Criminal Justice,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
50,1,FTT,21051,21051,Criminal Justice,Mining,,,,,,
50,1,FTT,21051,21051,Criminal Justice,Utilities,6,76282,77349,,,
50,1,FTT,21051,21051,Criminal Justice,Construction,24,53015,58126,9,73809,74019
50,1,FTT,21051,21051,Criminal Justice,Manufacturing,32,50101,52641,18,75348,72811
50,1,FTT,21051,21051,Criminal Justice,Wholesale Trade,28,46891,49265,20,70954,71760
50,1,FTT,21051,21051,Criminal Justice,Retail Trade,100,43488,50049,38,51783,64863
50,1,FTT,21051,21051,Criminal Justice,Transportation & Warehousing,28,36061,37407,10,29841,45159
50,1,FTT,21051,21051,Criminal Justice,Information,16,58360,57581,8,32580,41989
50,1,FTT,21051,21051,Criminal Justice,Finance & Insurance,125,58189,60984,61,76095,72141
50,1,FTT,21051,21051,Criminal Justice,Real Estate & Rental & Leasing,21,43854,47819,8,94425,95954
50,1,FTT,21051,21051,Criminal Justice,"Professional, Scientific, & Technical Skills",77,46934,45942,49,63215,67739
50,1,FTT,21051,21051,Criminal Justice,Management of Companies & Enterprises,,,,,,
50,1,FTT,21051,21051,Criminal Justice,Admin & Support & Waste Mgmt & Remediation,73,39279,44849,33,41836,52681
50,1,FTT,21051,21051,Criminal Justice,Educational Services,65,36602,38741,29,53001,53099
50,1,FTT,21051,21051,Criminal Justice,Health Care & Social Assistance,71,38328,47759,30,42042,47534
50,1,FTT,21051,21051,Criminal Justice,"Arts, Entertainment, & Recreation",17,31163,32706,11,40258,34356
50,1,FTT,21051,21051,Criminal Justice,Accommodation & Food Services,56,30064,33191,18,40597,47752
50,1,FTT,21051,21051,Criminal Justice,Other Services,21,38454,41207,,,
50,1,FTT,21051,21051,Criminal Justice,Non-Classified,,,,,,
50,1,FTT,21051,21051,Criminal Justice,Government,437,78784,82615,287,93624,97332
50,1,FTT,21051,21051,Criminal Justice,Wages - No NAICS Code,94,43456,45753,62,69013,61948
50,1,FTT,22021,22021,Anthropology,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
50,1,FTT,22021,22021,Anthropology,Utilities,,,,,,
50,1,FTT,22021,22021,Anthropology,Construction,,,,,,
50,1,FTT,22021,22021,Anthropology,Manufacturing,9,43158,40745,5,79102,73172
