Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
73,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Other Services,10,29329,28917,,,
73,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Non-Classified,,,,,,
73,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Government,31,43933,53213,13,82503,70860
73,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Wages - No NAICS Code,23,7451,26074,8,11252,26709
73,1,FTF + FTT,49051,49051,Land Resource Management,Manufacturing,,,,,,
73,1,FTF + FTT,49051,49051,Land Resource Management,Wholesale Trade,,,,,,
73,1,FTF + FTT,49051,49051,Land Resource Management,Retail Trade,,,,,,
73,1,FTF + FTT,49051,49051,Land Resource Management,Transportation & Warehousing,,,,,,
73,1,FTF + FTT,49051,49051,Land Resource Management,Information,,,,,,
73,1,FTF + FTT,49051,49051,Land Resource Management,Finance & Insurance,,,,,,
73,1,FTF + FTT,49051,49051,Land Resource Management,"Professional, Scientific, & Technical Skills",15,55615,49460,5,64055,59777
73,1,FTF + FTT,49051,49051,Land Resource Management,Admin & Support & Waste Mgmt & Remediation,,,,,,
73,1,FTF + FTT,49051,49051,Land Resource Management,Educational Services,,,,,,
73,1,FTF + FTT,49051,49051,Land Resource Management,"Arts, Entertainment, & Recreation",,,,,,
73,1,FTF + FTT,49051,49051,Land Resource Management,Accommodation & Food Services,,,,,,
73,1,FTF + FTT,49051,49051,Land Resource Management,Other Services,,,,,,
73,1,FTF + FTT,49051,49051,Land Resource Management,Government,,,,,,
73,1,FTF + FTT,49051,49051,Land Resource Management,Wages - No NAICS Code,5,57371,70210,,,
73,1,FTF,00121 + 12031 + 12032,12032,Nursing,Educational Services,,,,,,
73,1,FTF,00121 + 12031 + 12032,12032,Nursing,Health Care & Social Assistance,9,71684,59446,,,
73,1,FTF,00121 + 12031 + 12032,12032,Nursing,Government,,,,,,
73,1,FTF,00121 + 12031 + 12032,12032,Nursing,Wages - No NAICS Code,,,,,,
73,1,FTF,04011,04011,Biology,Utilities,,,,,,
73,1,FTF,04011,04011,Biology,Manufacturing,6,55147,60563,,,
73,1,FTF,04011,04011,Biology,Wholesale Trade,,,,,,
73,1,FTF,04011,04011,Biology,Retail Trade,,,,,,
73,1,FTF,04011,04011,Biology,Finance & Insurance,,,,,,
73,1,FTF,04011,04011,Biology,Real Estate & Rental & Leasing,,,,,,
73,1,FTF,04011,04011,Biology,"Professional, Scientific, & Technical Skills",6,49215,47228,,,
73,1,FTF,04011,04011,Biology,Admin & Support & Waste Mgmt & Remediation,,,,,,
73,1,FTF,04011,04011,Biology,Educational Services,,,,,,
73,1,FTF,04011,04011,Biology,Health Care & Social Assistance,14,78938,67732,,,
73,1,FTF,04011,04011,Biology,"Arts, Entertainment, & Recreation",,,,,,
73,1,FTF,04011,04011,Biology,Government,,,,,,
73,1,FTF,04011,04011,Biology,Wages - No NAICS Code,,,,,,
73,1,FTF,04171,04171,Cell and Molecular Biology,Manufacturing,,,,,,
73,1,FTF,04171,04171,Cell and Molecular Biology,Retail Trade,,,,,,
73,1,FTF,04171,04171,Cell and Molecular Biology,Information,,,,,,
73,1,FTF,04171,04171,Cell and Molecular Biology,"Professional, Scientific, & Technical Skills",,,,,,
73,1,FTF,04171,04171,Cell and Molecular Biology,Admin & Support & Waste Mgmt & Remediation,,,,,,
73,1,FTF,04171,04171,Cell and Molecular Biology,Health Care & Social Assistance,,,,,,
73,1,FTF,04171,04171,Cell and Molecular Biology,Accommodation & Food Services,,,,,,
73,1,FTF,05011,05011,Business Administration,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
73,1,FTF,05011,05011,Business Administration,Utilities,,,,,,
73,1,FTF,05011,05011,Business Administration,Construction,6,43445,46440,,,
73,1,FTF,05011,05011,Business Administration,Manufacturing,7,44493,42156,,,
73,1,FTF,05011,05011,Business Administration,Wholesale Trade,12,59426,60324,,,
73,1,FTF,05011,05011,Business Administration,Retail Trade,12,38687,43615,,,
73,1,FTF,05011,05011,Business Administration,Transportation & Warehousing,,,,,,
73,1,FTF,05011,05011,Business Administration,Information,,,,,,
73,1,FTF,05011,05011,Business Administration,Finance & Insurance,13,55992,67487,,,
73,1,FTF,05011,05011,Business Administration,Real Estate & Rental & Leasing,5,39734,36795,,,
73,1,FTF,05011,05011,Business Administration,"Professional, Scientific, & Technical Skills",14,55695,52094,,,
73,1,FTF,05011,05011,Business Administration,Management of Companies & Enterprises,,,,,,
73,1,FTF,05011,05011,Business Administration,Admin & Support & Waste Mgmt & Remediation,13,51917,49424,,,
73,1,FTF,05011,05011,Business Administration,Educational Services,5,29887,35743,,,
73,1,FTF,05011,05011,Business Administration,Health Care & Social Assistance,,,,,,
73,1,FTF,05011,05011,Business Administration,"Arts, Entertainment, & Recreation",,,,,,
73,1,FTF,05011,05011,Business Administration,Accommodation & Food Services,7,53810,47042,,,
73,1,FTF,05011,05011,Business Administration,Other Services,,,,,,
73,1,FTF,05011,05011,Business Administration,Government,,,,,,
73,1,FTF,05011,05011,Business Administration,Wages - No NAICS Code,5,40065,39056,,,
73,1,FTF,06011,06011,Communications,Manufacturing,,,,,,
73,1,FTF,06011,06011,Communications,Wholesale Trade,,,,,,
73,1,FTF,06011,06011,Communications,Retail Trade,,,,,,
73,1,FTF,06011,06011,Communications,Information,,,,,,
73,1,FTF,06011,06011,Communications,Real Estate & Rental & Leasing,,,,,,
73,1,FTF,06011,06011,Communications,"Professional, Scientific, & Technical Skills",6,33497,34529,,,
73,1,FTF,06011,06011,Communications,Admin & Support & Waste Mgmt & Remediation,,,,,,
73,1,FTF,06011,06011,Communications,Educational Services,,,,,,
73,1,FTF,06011,06011,Communications,"Arts, Entertainment, & Recreation",5,30305,33066,,,
73,1,FTF,06011,06011,Communications,Accommodation & Food Services,,,,,,
73,1,FTF,06011,06011,Communications,Government,,,,,,
73,1,FTF,06011,06011,Communications,Wages - No NAICS Code,,,,,,
73,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Manufacturing,,,,,,
73,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Retail Trade,,,,,,
73,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Transportation & Warehousing,,,,,,
73,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Information,,,,,,
73,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,"Professional, Scientific, & Technical Skills",7,82617,90022,,,
73,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Admin & Support & Waste Mgmt & Remediation,,,,,,
73,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Other Services,,,,,,
73,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Wages - No NAICS Code,,,,,,
73,1,FTF,08231 + 08232,08232,Child Development,Retail Trade,,,,,,
73,1,FTF,08231 + 08232,08232,Child Development,Educational Services,,,,,,
73,1,FTF,08231 + 08232,08232,Child Development,Health Care & Social Assistance,,,,,,
73,1,FTF,08231 + 08232,08232,Child Development,Accommodation & Food Services,,,,,,
73,1,FTF,10015,10015,Performing Arts,Information,,,,,,
73,1,FTF,10015,10015,Performing Arts,Admin & Support & Waste Mgmt & Remediation,,,,,,
73,1,FTF,10015,10015,Performing Arts,Government,,,,,,
73,1,FTF,10015,10015,Performing Arts,Wages - No NAICS Code,,,,,,
73,1,FTF,10021 + 10022,10022,Art,Manufacturing,5,35831,34268,,,
73,1,FTF,10021 + 10022,10022,Art,Wholesale Trade,,,,,,
73,1,FTF,10021 + 10022,10022,Art,Retail Trade,8,38158,35648,,,
73,1,FTF,10021 + 10022,10022,Art,Transportation & Warehousing,,,,,,
73,1,FTF,10021 + 10022,10022,Art,Information,6,35575,36659,,,
73,1,FTF,10021 + 10022,10022,Art,Finance & Insurance,,,,,,
73,1,FTF,10021 + 10022,10022,Art,Real Estate & Rental & Leasing,,,,,,
73,1,FTF,10021 + 10022,10022,Art,"Professional, Scientific, & Technical Skills",8,20567,29125,,,
73,1,FTF,10021 + 10022,10022,Art,Educational Services,,,,,,
73,1,FTF,10021 + 10022,10022,Art,Health Care & Social Assistance,,,,,,
73,1,FTF,10021 + 10022,10022,Art,"Arts, Entertainment, & Recreation",,,,,,
73,1,FTF,10021 + 10022,10022,Art,Accommodation & Food Services,,,,,,
73,1,FTF,10021 + 10022,10022,Art,Other Services,,,,,,
73,1,FTF,10021 + 10022,10022,Art,Government,,,,,,
73,1,FTF,10021 + 10022,10022,Art,Wages - No NAICS Code,5,20485,16721,,,
73,1,FTF,10031,10031,Art History,Retail Trade,,,,,,
73,1,FTF,10031,10031,Art History,"Professional, Scientific, & Technical Skills",,,,,,
73,1,FTF,11051,11051,Spanish,Retail Trade,,,,,,
73,1,FTF,11051,11051,Spanish,Health Care & Social Assistance,,,,,,
73,1,FTF,11051,11051,Spanish,Wages - No NAICS Code,,,,,,
73,1,FTF,15011,15011,English,Manufacturing,,,,,,
73,1,FTF,15011,15011,English,Wholesale Trade,,,,,,
73,1,FTF,15011,15011,English,Retail Trade,6,31566,37115,,,
73,1,FTF,15011,15011,English,Information,,,,,,
73,1,FTF,15011,15011,English,Real Estate & Rental & Leasing,,,,,,
73,1,FTF,15011,15011,English,"Professional, Scientific, & Technical Skills",,,,,,
73,1,FTF,15011,15011,English,Admin & Support & Waste Mgmt & Remediation,,,,,,
73,1,FTF,15011,15011,English,Health Care & Social Assistance,,,,,,
73,1,FTF,15011,15011,English,Other Services,,,,,,
73,1,FTF,17011,17011,Mathematics,Manufacturing,,,,,,
73,1,FTF,17011,17011,Mathematics,Retail Trade,,,,,,
73,1,FTF,17011,17011,Mathematics,Educational Services,,,,,,
73,1,FTF,19025,19025,Applied Physics,Wages - No NAICS Code,,,,,,
73,1,FTF,19051,19051,Chemistry,Manufacturing,,,,,,
73,1,FTF,19051,19051,Chemistry,Retail Trade,,,,,,
73,1,FTF,19051,19051,Chemistry,Finance & Insurance,,,,,,
73,1,FTF,19051,19051,Chemistry,Health Care & Social Assistance,,,,,,
73,1,FTF,19051,19051,Chemistry,Accommodation & Food Services,,,,,,
73,1,FTF,19051,19051,Chemistry,Government,,,,,,
73,1,FTF,19051,19051,Chemistry,Wages - No NAICS Code,,,,,,
73,1,FTF,20011 + 20013,20013,Psychology,Manufacturing,,,,,,
73,1,FTF,20011 + 20013,20013,Psychology,Wholesale Trade,,,,,,
73,1,FTF,20011 + 20013,20013,Psychology,Retail Trade,,,,,,
73,1,FTF,20011 + 20013,20013,Psychology,Finance & Insurance,,,,,,
73,1,FTF,20011 + 20013,20013,Psychology,"Professional, Scientific, & Technical Skills",,,,,,
73,1,FTF,20011 + 20013,20013,Psychology,Admin & Support & Waste Mgmt & Remediation,7,34653,32997,,,
73,1,FTF,20011 + 20013,20013,Psychology,Educational Services,8,33040,28325,,,
73,1,FTF,20011 + 20013,20013,Psychology,Health Care & Social Assistance,13,32838,36862,,,
73,1,FTF,20011 + 20013,20013,Psychology,"Arts, Entertainment, & Recreation",,,,,,
73,1,FTF,20011 + 20013,20013,Psychology,Accommodation & Food Services,,,,,,
73,1,FTF,20011 + 20013,20013,Psychology,Other Services,,,,,,
73,1,FTF,20011 + 20013,20013,Psychology,Government,5,60035,70202,,,
73,1,FTF,20011 + 20013,20013,Psychology,Wages - No NAICS Code,,,,,,
73,1,FTF,22041,22041,Economics,Manufacturing,,,,,,
73,1,FTF,22041,22041,Economics,"Professional, Scientific, & Technical Skills",,,,,,
73,1,FTF,22041,22041,Economics,Admin & Support & Waste Mgmt & Remediation,,,,,,
73,1,FTF,22051,22051,History,Construction,,,,,,
73,1,FTF,22051,22051,History,Manufacturing,,,,,,
73,1,FTF,22051,22051,History,Wholesale Trade,,,,,,
73,1,FTF,22051,22051,History,Retail Trade,,,,,,
73,1,FTF,22051,22051,History,Information,,,,,,
73,1,FTF,22051,22051,History,Finance & Insurance,,,,,,
73,1,FTF,22051,22051,History,"Professional, Scientific, & Technical Skills",,,,,,
73,1,FTF,22051,22051,History,Educational Services,,,,,,
73,1,FTF,22051,22051,History,Health Care & Social Assistance,,,,,,
73,1,FTF,22051,22051,History,"Arts, Entertainment, & Recreation",,,,,,
73,1,FTF,22051,22051,History,Government,,,,,,
73,1,FTF,22051,22051,History,Wages - No NAICS Code,,,,,,
73,1,FTF,22071,22071,Political Science,Retail Trade,,,,,,
73,1,FTF,22071,22071,Political Science,Information,,,,,,
73,1,FTF,22071,22071,Political Science,Finance & Insurance,,,,,,
73,1,FTF,22071,22071,Political Science,Real Estate & Rental & Leasing,,,,,,
73,1,FTF,22071,22071,Political Science,"Professional, Scientific, & Technical Skills",,,,,,
73,1,FTF,22071,22071,Political Science,Admin & Support & Waste Mgmt & Remediation,,,,,,
73,1,FTF,22071,22071,Political Science,Educational Services,,,,,,
73,1,FTF,22071,22071,Political Science,"Arts, Entertainment, & Recreation",,,,,,
73,1,FTF,22071,22071,Political Science,Accommodation & Food Services,,,,,,
73,1,FTF,22071,22071,Political Science,Other Services,,,,,,
73,1,FTF,22071,22071,Political Science,Government,,,,,,
73,1,FTF,22071,22071,Political Science,Wages - No NAICS Code,,,,,,
73,1,FTF,22081,22081,Sociology,Construction,,,,,,
73,1,FTF,22081,22081,Sociology,Wholesale Trade,,,,,,
73,1,FTF,22081,22081,Sociology,Retail Trade,,,,,,
73,1,FTF,22081,22081,Sociology,Real Estate & Rental & Leasing,,,,,,
73,1,FTF,22081,22081,Sociology,"Professional, Scientific, & Technical Skills",,,,,,
73,1,FTF,22081,22081,Sociology,Educational Services,,,,,,
73,1,FTF,22081,22081,Sociology,Health Care & Social Assistance,,,,,,
73,1,FTF,22081,22081,Sociology,"Arts, Entertainment, & Recreation",,,,,,
73,1,FTF,22081,22081,Sociology,Accommodation & Food Services,,,,,,
73,1,FTF,22081,22081,Sociology,Other Services,,,,,,
73,1,FTF,22081,22081,Sociology,Wages - No NAICS Code,,,,,,
73,1,FTF,49011,49011,Environmental Studies,"Professional, Scientific, & Technical Skills",,,,,,
73,1,FTF,49011,49011,Environmental Studies,Wages - No NAICS Code,,,,,,
73,1,FTF,49012 + 49017,49017,Liberal Studies,Manufacturing,,,,,,
73,1,FTF,49012 + 49017,49017,Liberal Studies,Wholesale Trade,,,,,,
73,1,FTF,49012 + 49017,49017,Liberal Studies,Retail Trade,,,,,,
73,1,FTF,49012 + 49017,49017,Liberal Studies,Finance & Insurance,,,,,,
73,1,FTF,49012 + 49017,49017,Liberal Studies,Real Estate & Rental & Leasing,,,,,,
73,1,FTF,49012 + 49017,49017,Liberal Studies,"Professional, Scientific, & Technical Skills",,,,,,
73,1,FTF,49012 + 49017,49017,Liberal Studies,Admin & Support & Waste Mgmt & Remediation,,,,,,
73,1,FTF,49012 + 49017,49017,Liberal Studies,Educational Services,24,39342,36845,,,
73,1,FTF,49012 + 49017,49017,Liberal Studies,Health Care & Social Assistance,,,,,,
73,1,FTF,49012 + 49017,49017,Liberal Studies,"Arts, Entertainment, & Recreation",,,,,,
73,1,FTF,49012 + 49017,49017,Liberal Studies,Accommodation & Food Services,5,18935,26230,,,
73,1,FTF,49012 + 49017,49017,Liberal Studies,Other Services,,,,,,
73,1,FTF,49012 + 49017,49017,Liberal Studies,Government,5,35091,41628,,,
73,1,FTF,49012 + 49017,49017,Liberal Studies,Wages - No NAICS Code,,,,,,
73,1,FTF,49051,49051,Land Resource Management,Wholesale Trade,,,,,,
73,1,FTF,49051,49051,Land Resource Management,Information,,,,,,
73,1,FTF,49051,49051,Land Resource Management,"Professional, Scientific, & Technical Skills",,,,,,
73,1,FTF,49051,49051,Land Resource Management,Educational Services,,,,,,
73,1,FTF,49051,49051,Land Resource Management,Accommodation & Food Services,,,,,,
73,1,FTF,49051,49051,Land Resource Management,Other Services,,,,,,
73,1,FTF,49051,49051,Land Resource Management,Government,,,,,,
73,1,FTF,49051,49051,Land Resource Management,Wages - No NAICS Code,,,,,,
73,1,FTT,00121 + 12031 + 12032,12032,Nursing,Construction,,,,,,
73,1,FTT,00121 + 12031 + 12032,12032,Nursing,Educational Services,,,,,,
73,1,FTT,00121 + 12031 + 12032,12032,Nursing,Health Care & Social Assistance,40,92986,86443,,,
73,1,FTT,00121 + 12031 + 12032,12032,Nursing,Government,5,65780,69178,,,
73,1,FTT,00121 + 12031 + 12032,12032,Nursing,Wages - No NAICS Code,,,,,,
73,1,FTT,04011,04011,Biology,Construction,,,,,,
73,1,FTT,04011,04011,Biology,Manufacturing,12,69947,64036,,,
73,1,FTT,04011,04011,Biology,Retail Trade,8,29788,29526,,,
73,1,FTT,04011,04011,Biology,Transportation & Warehousing,,,,,,
73,1,FTT,04011,04011,Biology,Finance & Insurance,,,,,,
73,1,FTT,04011,04011,Biology,Real Estate & Rental & Leasing,,,,,,
73,1,FTT,04011,04011,Biology,"Professional, Scientific, & Technical Skills",8,51850,51760,,,
73,1,FTT,04011,04011,Biology,Admin & Support & Waste Mgmt & Remediation,,,,,,
73,1,FTT,04011,04011,Biology,Educational Services,11,50161,44411,,,
73,1,FTT,04011,04011,Biology,Health Care & Social Assistance,18,46128,60080,,,
73,1,FTT,04011,04011,Biology,"Arts, Entertainment, & Recreation",,,,,,
73,1,FTT,04011,04011,Biology,Accommodation & Food Services,,,,,,
73,1,FTT,04011,04011,Biology,Government,7,43471,47212,,,
73,1,FTT,04011,04011,Biology,Wages - No NAICS Code,,,,,,
73,1,FTT,04171,04171,Cell and Molecular Biology,Utilities,,,,,,
73,1,FTT,04171,04171,Cell and Molecular Biology,Manufacturing,8,68363,76667,,,
73,1,FTT,04171,04171,Cell and Molecular Biology,Wholesale Trade,,,,,,
73,1,FTT,04171,04171,Cell and Molecular Biology,Retail Trade,,,,,,
73,1,FTT,04171,04171,Cell and Molecular Biology,Finance & Insurance,,,,,,
73,1,FTT,04171,04171,Cell and Molecular Biology,"Professional, Scientific, & Technical Skills",,,,,,
73,1,FTT,04171,04171,Cell and Molecular Biology,Management of Companies & Enterprises,,,,,,
73,1,FTT,04171,04171,Cell and Molecular Biology,Admin & Support & Waste Mgmt & Remediation,,,,,,
73,1,FTT,04171,04171,Cell and Molecular Biology,Educational Services,,,,,,
73,1,FTT,04171,04171,Cell and Molecular Biology,Health Care & Social Assistance,7,35128,40741,,,
73,1,FTT,04171,04171,Cell and Molecular Biology,Accommodation & Food Services,,,,,,
73,1,FTT,04171,04171,Cell and Molecular Biology,Government,,,,,,
73,1,FTT,04171,04171,Cell and Molecular Biology,Wages - No NAICS Code,,,,,,
73,1,FTT,05011,05011,Business Administration,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
73,1,FTT,05011,05011,Business Administration,Utilities,9,60318,63323,5,111310,110412
73,1,FTT,05011,05011,Business Administration,Construction,15,31058,38323,,,
73,1,FTT,05011,05011,Business Administration,Manufacturing,65,63393,70421,27,87461,84538
73,1,FTT,05011,05011,Business Administration,Wholesale Trade,26,48491,59077,7,63383,102560
73,1,FTT,05011,05011,Business Administration,Retail Trade,55,41586,39917,8,59231,56403
73,1,FTT,05011,05011,Business Administration,Transportation & Warehousing,,,,,,
73,1,FTT,05011,05011,Business Administration,Information,17,55361,59252,7,81155,85175
73,1,FTT,05011,05011,Business Administration,Finance & Insurance,65,55088,60297,21,85523,91957
73,1,FTT,05011,05011,Business Administration,Real Estate & Rental & Leasing,17,55050,51915,,,
73,1,FTT,05011,05011,Business Administration,"Professional, Scientific, & Technical Skills",58,55778,58156,22,73781,71791
73,1,FTT,05011,05011,Business Administration,Management of Companies & Enterprises,,,,,,
73,1,FTT,05011,05011,Business Administration,Admin & Support & Waste Mgmt & Remediation,38,52741,50714,8,45952,43887
73,1,FTT,05011,05011,Business Administration,Educational Services,18,45887,44755,5,61801,57780
73,1,FTT,05011,05011,Business Administration,Health Care & Social Assistance,20,50396,49128,,,
73,1,FTT,05011,05011,Business Administration,"Arts, Entertainment, & Recreation",5,39428,36484,,,
73,1,FTT,05011,05011,Business Administration,Accommodation & Food Services,28,29869,28803,6,41837,46716
73,1,FTT,05011,05011,Business Administration,Other Services,10,51124,41373,,,
73,1,FTT,05011,05011,Business Administration,Government,35,52840,66594,17,69326,83781
73,1,FTT,05011,05011,Business Administration,Wages - No NAICS Code,21,34947,34203,5,38202,30391
73,1,FTT,06011,06011,Communications,Utilities,,,,,,
73,1,FTT,06011,06011,Communications,Manufacturing,7,61394,59656,,,
73,1,FTT,06011,06011,Communications,Wholesale Trade,10,55631,61903,,,
73,1,FTT,06011,06011,Communications,Retail Trade,11,28004,35356,,,
73,1,FTT,06011,06011,Communications,Information,7,59192,58527,,,
73,1,FTT,06011,06011,Communications,Finance & Insurance,6,57909,61335,,,
73,1,FTT,06011,06011,Communications,Real Estate & Rental & Leasing,,,,,,
73,1,FTT,06011,06011,Communications,"Professional, Scientific, & Technical Skills",9,41094,41216,,,
73,1,FTT,06011,06011,Communications,Management of Companies & Enterprises,,,,,,
73,1,FTT,06011,06011,Communications,Admin & Support & Waste Mgmt & Remediation,7,57269,67393,,,
73,1,FTT,06011,06011,Communications,Educational Services,8,33564,30272,,,
73,1,FTT,06011,06011,Communications,Health Care & Social Assistance,,,,,,
73,1,FTT,06011,06011,Communications,"Arts, Entertainment, & Recreation",,,,,,
73,1,FTT,06011,06011,Communications,Accommodation & Food Services,6,33335,36063,,,
73,1,FTT,06011,06011,Communications,Other Services,5,35527,31944,,,
73,1,FTT,06011,06011,Communications,Non-Classified,,,,,,
73,1,FTT,06011,06011,Communications,Government,,,,,,
73,1,FTT,06011,06011,Communications,Wages - No NAICS Code,6,6116,15483,,,
73,1,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Manufacturing,,,,,,
73,1,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Wholesale Trade,,,,,,
73,1,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Retail Trade,,,,,,
73,1,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Information,14,67995,67223,,,
73,1,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Finance & Insurance,,,,,,
73,1,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,"Professional, Scientific, & Technical Skills",20,73961,74446,,,
73,1,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Admin & Support & Waste Mgmt & Remediation,,,,,,
73,1,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Educational Services,7,52079,43116,,,
73,1,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Health Care & Social Assistance,,,,,,
73,1,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Government,,,,,,
73,1,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Wages - No NAICS Code,,,,,,
73,1,FTT,08231 + 08232,08232,Child Development,Retail Trade,,,,,,
73,1,FTT,08231 + 08232,08232,Child Development,Finance & Insurance,,,,,,
73,1,FTT,08231 + 08232,08232,Child Development,Real Estate & Rental & Leasing,,,,,,
73,1,FTT,08231 + 08232,08232,Child Development,Educational Services,5,44721,32405,,,
73,1,FTT,08231 + 08232,08232,Child Development,Health Care & Social Assistance,5,30917,31190,,,
73,1,FTT,08231 + 08232,08232,Child Development,Accommodation & Food Services,,,,,,
73,1,FTT,08231 + 08232,08232,Child Development,Other Services,,,,,,
73,1,FTT,08231 + 08232,08232,Child Development,Government,,,,,,
73,1,FTT,08231 + 08232,08232,Child Development,Wages - No NAICS Code,,,,,,
73,1,FTT,10015,10015,Performing Arts,Construction,,,,,,
73,1,FTT,10015,10015,Performing Arts,Manufacturing,,,,,,
73,1,FTT,10015,10015,Performing Arts,Retail Trade,,,,,,
73,1,FTT,10015,10015,Performing Arts,Information,,,,,,
73,1,FTT,10015,10015,Performing Arts,Health Care & Social Assistance,,,,,,
73,1,FTT,10015,10015,Performing Arts,Accommodation & Food Services,,,,,,
73,1,FTT,10021 + 10022,10022,Art,Mining,,,,,,
73,1,FTT,10021 + 10022,10022,Art,Construction,5,49111,69973,,,
73,1,FTT,10021 + 10022,10022,Art,Manufacturing,15,49833,54073,,,
73,1,FTT,10021 + 10022,10022,Art,Wholesale Trade,9,50380,48764,,,
73,1,FTT,10021 + 10022,10022,Art,Retail Trade,26,23764,28785,,,
73,1,FTT,10021 + 10022,10022,Art,Information,15,52605,47848,7,67841,82233
73,1,FTT,10021 + 10022,10022,Art,Finance & Insurance,,,,,,
73,1,FTT,10021 + 10022,10022,Art,Real Estate & Rental & Leasing,,,,,,
73,1,FTT,10021 + 10022,10022,Art,"Professional, Scientific, & Technical Skills",26,39398,47762,8,62408,59445
73,1,FTT,10021 + 10022,10022,Art,Admin & Support & Waste Mgmt & Remediation,6,51583,63927,,,
73,1,FTT,10021 + 10022,10022,Art,Educational Services,18,27041,29824,6,38842,40438
73,1,FTT,10021 + 10022,10022,Art,Health Care & Social Assistance,14,30655,33622,,,
73,1,FTT,10021 + 10022,10022,Art,"Arts, Entertainment, & Recreation",,,,,,
73,1,FTT,10021 + 10022,10022,Art,Accommodation & Food Services,11,23444,23700,,,
73,1,FTT,10021 + 10022,10022,Art,Other Services,,,,,,
73,1,FTT,10021 + 10022,10022,Art,Government,5,12218,16760,5,25891,30688
73,1,FTT,10021 + 10022,10022,Art,Wages - No NAICS Code,14,11693,35294,,,
73,1,FTT,10031,10031,Art History,Construction,,,,,,
73,1,FTT,10031,10031,Art History,Wholesale Trade,,,,,,
73,1,FTT,10031,10031,Art History,Retail Trade,,,,,,
73,1,FTT,10031,10031,Art History,Information,,,,,,
73,1,FTT,10031,10031,Art History,Finance & Insurance,,,,,,
73,1,FTT,10031,10031,Art History,Real Estate & Rental & Leasing,,,,,,
73,1,FTT,10031,10031,Art History,"Professional, Scientific, & Technical Skills",,,,,,
73,1,FTT,10031,10031,Art History,Admin & Support & Waste Mgmt & Remediation,,,,,,
73,1,FTT,10031,10031,Art History,Health Care & Social Assistance,,,,,,
73,1,FTT,10031,10031,Art History,"Arts, Entertainment, & Recreation",,,,,,
73,1,FTT,10031,10031,Art History,Accommodation & Food Services,,,,,,
73,1,FTT,10031,10031,Art History,Other Services,,,,,,
73,1,FTT,10031,10031,Art History,Government,,,,,,
73,1,FTT,10031,10031,Art History,Wages - No NAICS Code,,,,,,
73,1,FTT,11051,11051,Spanish,Manufacturing,,,,,,
73,1,FTT,11051,11051,Spanish,Wholesale Trade,,,,,,
73,1,FTT,11051,11051,Spanish,Retail Trade,,,,,,
73,1,FTT,11051,11051,Spanish,"Professional, Scientific, & Technical Skills",,,,,,
73,1,FTT,11051,11051,Spanish,Admin & Support & Waste Mgmt & Remediation,,,,,,
73,1,FTT,11051,11051,Spanish,Educational Services,9,19976,26724,,,
73,1,FTT,11051,11051,Spanish,Health Care & Social Assistance,5,19039,21035,,,
73,1,FTT,11051,11051,Spanish,Accommodation & Food Services,,,,,,
73,1,FTT,15011,15011,English,Mining,,,,,,
73,1,FTT,15011,15011,English,Utilities,,,,,,
73,1,FTT,15011,15011,English,Construction,,,,,,
73,1,FTT,15011,15011,English,Manufacturing,,,,,,
73,1,FTT,15011,15011,English,Wholesale Trade,7,40569,34919,,,
73,1,FTT,15011,15011,English,Retail Trade,14,34169,37237,,,
73,1,FTT,15011,15011,English,Information,6,23824,23544,,,
73,1,FTT,15011,15011,English,Finance & Insurance,9,51301,74509,,,
73,1,FTT,15011,15011,English,Real Estate & Rental & Leasing,,,,,,
73,1,FTT,15011,15011,English,"Professional, Scientific, & Technical Skills",6,39744,50611,,,
