Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
40,1,FTF + FTT,04141,04141,Biochemistry,Manufacturing,9,65651,58408,,,
40,1,FTF + FTT,04141,04141,Biochemistry,Wholesale Trade,,,,,,
40,1,FTF + FTT,04141,04141,Biochemistry,Retail Trade,,,,,,
40,1,FTF + FTT,04141,04141,Biochemistry,"Professional, Scientific, & Technical Skills",,,,,,
40,1,FTF + FTT,04141,04141,Biochemistry,Admin & Support & Waste Mgmt & Remediation,,,,,,
40,1,FTF + FTT,04141,04141,Biochemistry,Health Care & Social Assistance,,,,,,
40,1,FTF + FTT,04141,04141,Biochemistry,Government,,,,,,
40,1,FTF + FTT,04141,04141,Biochemistry,Wages - No NAICS Code,,,,,,
40,1,FTF + FTT,04181,04181,Marine Biology,Construction,,,,,,
40,1,FTF + FTT,04181,04181,Marine Biology,Wholesale Trade,,,,,,
40,1,FTF + FTT,04181,04181,Marine Biology,Retail Trade,,,,,,
40,1,FTF + FTT,04181,04181,Marine Biology,"Professional, Scientific, & Technical Skills",5,33098,37600,,,
40,1,FTF + FTT,04181,04181,Marine Biology,Educational Services,,,,,,
40,1,FTF + FTT,04181,04181,Marine Biology,Health Care & Social Assistance,,,,,,
40,1,FTF + FTT,04181,04181,Marine Biology,"Arts, Entertainment, & Recreation",,,,,,
40,1,FTF + FTT,04181,04181,Marine Biology,Accommodation & Food Services,,,,,,
40,1,FTF + FTT,04181,04181,Marine Biology,Government,,,,,,
40,1,FTF + FTT,04181,04181,Marine Biology,Wages - No NAICS Code,,,,,,
40,1,FTF + FTT,05011,05011,Business Administration,Manufacturing,8,54029,57288,,,
40,1,FTF + FTT,05011,05011,Business Administration,Wholesale Trade,13,49098,62498,,,
40,1,FTF + FTT,05011,05011,Business Administration,Retail Trade,14,45652,46567,,,
40,1,FTF + FTT,05011,05011,Business Administration,Transportation & Warehousing,,,,,,
40,1,FTF + FTT,05011,05011,Business Administration,Information,,,,,,
40,1,FTF + FTT,05011,05011,Business Administration,Finance & Insurance,5,57493,44732,,,
40,1,FTF + FTT,05011,05011,Business Administration,Real Estate & Rental & Leasing,,,,,,
40,1,FTF + FTT,05011,05011,Business Administration,"Professional, Scientific, & Technical Skills",9,55764,50878,,,
40,1,FTF + FTT,05011,05011,Business Administration,Admin & Support & Waste Mgmt & Remediation,5,48366,47688,,,
40,1,FTF + FTT,05011,05011,Business Administration,Educational Services,,,,,,
40,1,FTF + FTT,05011,05011,Business Administration,Health Care & Social Assistance,,,,,,
40,1,FTF + FTT,05011,05011,Business Administration,"Arts, Entertainment, & Recreation",,,,,,
40,1,FTF + FTT,05011,05011,Business Administration,Accommodation & Food Services,6,45710,44421,,,
40,1,FTF + FTT,05011,05011,Business Administration,Other Services,,,,,,
40,1,FTF + FTT,05011,05011,Business Administration,Non-Classified,,,,,,
40,1,FTF + FTT,05011,05011,Business Administration,Government,,,,,,
40,1,FTF + FTT,05011,05011,Business Administration,Wages - No NAICS Code,5,14891,26554,,,
40,1,FTF + FTT,05021,05021,Accounting,Mining,,,,,,
40,1,FTF + FTT,05021,05021,Accounting,Utilities,,,,,,
40,1,FTF + FTT,05021,05021,Accounting,Construction,8,46380,46388,,,
40,1,FTF + FTT,05021,05021,Accounting,Manufacturing,14,52657,48196,,,
40,1,FTF + FTT,05021,05021,Accounting,Wholesale Trade,31,49392,57468,,,
40,1,FTF + FTT,05021,05021,Accounting,Retail Trade,16,45487,44918,,,
40,1,FTF + FTT,05021,05021,Accounting,Transportation & Warehousing,5,58690,61104,,,
40,1,FTF + FTT,05021,05021,Accounting,Information,8,72876,73438,,,
40,1,FTF + FTT,05021,05021,Accounting,Finance & Insurance,23,48769,62890,,,
40,1,FTF + FTT,05021,05021,Accounting,Real Estate & Rental & Leasing,14,58165,63945,,,
40,1,FTF + FTT,05021,05021,Accounting,"Professional, Scientific, & Technical Skills",89,65789,64041,,,
40,1,FTF + FTT,05021,05021,Accounting,Management of Companies & Enterprises,,,,,,
40,1,FTF + FTT,05021,05021,Accounting,Admin & Support & Waste Mgmt & Remediation,23,47118,44550,,,
40,1,FTF + FTT,05021,05021,Accounting,Educational Services,8,45613,40513,,,
40,1,FTF + FTT,05021,05021,Accounting,Health Care & Social Assistance,18,40765,47257,,,
40,1,FTF + FTT,05021,05021,Accounting,"Arts, Entertainment, & Recreation",10,51941,55477,,,
40,1,FTF + FTT,05021,05021,Accounting,Accommodation & Food Services,10,38460,32761,,,
40,1,FTF + FTT,05021,05021,Accounting,Other Services,,,,,,
40,1,FTF + FTT,05021,05021,Accounting,Non-Classified,,,,,,
40,1,FTF + FTT,05021,05021,Accounting,Government,13,65421,63631,,,
40,1,FTF + FTT,05021,05021,Accounting,Wages - No NAICS Code,26,58151,56612,,,
40,1,FTF + FTT,05041,05041,Finance,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
40,1,FTF + FTT,05041,05041,Finance,Utilities,,,,,,
40,1,FTF + FTT,05041,05041,Finance,Construction,7,59392,71482,,,
40,1,FTF + FTT,05041,05041,Finance,Manufacturing,29,63761,64077,,,
40,1,FTF + FTT,05041,05041,Finance,Wholesale Trade,23,54413,55580,,,
40,1,FTF + FTT,05041,05041,Finance,Retail Trade,28,45511,42958,,,
40,1,FTF + FTT,05041,05041,Finance,Transportation & Warehousing,17,48796,53329,,,
40,1,FTF + FTT,05041,05041,Finance,Information,11,54386,59341,,,
40,1,FTF + FTT,05041,05041,Finance,Finance & Insurance,102,56505,61244,,,
40,1,FTF + FTT,05041,05041,Finance,Real Estate & Rental & Leasing,16,47676,50841,,,
40,1,FTF + FTT,05041,05041,Finance,"Professional, Scientific, & Technical Skills",46,59180,60886,,,
40,1,FTF + FTT,05041,05041,Finance,Management of Companies & Enterprises,,,,,,
40,1,FTF + FTT,05041,05041,Finance,Admin & Support & Waste Mgmt & Remediation,25,47524,49904,,,
40,1,FTF + FTT,05041,05041,Finance,Educational Services,8,40188,40912,,,
40,1,FTF + FTT,05041,05041,Finance,Health Care & Social Assistance,13,34014,38402,,,
40,1,FTF + FTT,05041,05041,Finance,"Arts, Entertainment, & Recreation",,,,,,
40,1,FTF + FTT,05041,05041,Finance,Accommodation & Food Services,14,25826,28410,,,
40,1,FTF + FTT,05041,05041,Finance,Other Services,5,49036,49758,,,
40,1,FTF + FTT,05041,05041,Finance,Non-Classified,,,,,,
40,1,FTF + FTT,05041,05041,Finance,Government,10,51455,53014,,,
40,1,FTF + FTT,05041,05041,Finance,Wages - No NAICS Code,22,16740,40369,,,
40,1,FTF + FTT,05061,05061,Management,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
40,1,FTF + FTT,05061,05061,Management,Mining,,,,,,
40,1,FTF + FTT,05061,05061,Management,Utilities,,,,,,
