Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year
50,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,1323,1224,60647,84862,106054,85116,1167,1
50,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,1323,1041,72420,91138,111388,93121,981,2
50,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,1323,848,74115,95341,116313,95802,793,3
50,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,1323,708,75646,99093,123076,98876,658,4
50,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,1323,615,77109,100661,127095,102014,568,5
50,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,1323,498,81387,105355,129413,104324,457,6
50,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,1323,446,80227,104161,129208,103967,403,7
50,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,1323,379,85329,107899,133159,108661,336,8
50,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,1323,335,81588,106590,134868,107636,296,9
50,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,1323,235,79412,101119,131438,102856,206,10
50,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,1323,209,80648,107695,137308,106889,177,11
50,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,1323,153,79711,105337,129916,103331,129,12
50,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,1323,87,77091,100072,125662,97153,71,13
50,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,1323,66,73791,104757,129141,98042,54,14
50,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,1323,47,82885,107360,132281,105625,38,15
50,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,2,2,,,,,1,1
50,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,2,2,,,,,1,2
50,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,2,2,,,,,,3
50,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,2,2,,,,,1,4
50,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,2,2,,,,,1,5
50,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,2,2,,,,,1,6
50,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,2,2,,,,,1,7
50,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,2,2,,,,,1,8
50,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,2,2,,,,,,9
50,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,2,2,,,,,,10
50,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,2,2,,,,,,11
50,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,2,2,,,,,,12
50,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,2,2,,,,,,13
50,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,2,2,,,,,,14
50,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,2,2,,,,,,15
50,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,29,29,5695,16931,35039,23067,24,1
50,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,29,26,12664,26902,46659,28983,20,2
50,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,29,22,7587,22284,53081,32873,17,3
50,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,29,21,15807,45114,63171,42260,15,4
50,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,29,18,28382,43129,62411,49082,13,5
50,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,29,17,15393,47621,63714,44518,13,6
50,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,29,16,39339,55029,89655,64795,8,7
50,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,29,15,44898,47913,71393,57885,7,8
50,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,29,13,20591,62921,96499,60068,8,9
50,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,29,12,58293,71956,73698,73837,5,10
50,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,29,12,58799,71687,72991,71742,5,11
50,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,29,11,,,,,4,12
50,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,29,10,,,,,4,13
50,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,29,8,,,,,3,14
50,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,29,7,,,,,2,15
50,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,9,7,16068,17997,21516,16984,5,1
50,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,9,7,14216,22146,24524,19133,5,2
50,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,9,7,15748,24190,27630,20597,5,3
50,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,9,7,,,,,4,4
50,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,9,5,,,,,4,5
50,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,9,4,,,,,3,6
50,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,9,2,,,,,,7
50,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,9,1,,,,,,8
50,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,9,1,,,,,,9
50,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,9,1,,,,,1,10
50,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,9,,,,,,,11
50,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,9,,,,,,,12
50,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,9,,,,,,,13
50,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,9,,,,,,,14
50,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,9,,,,,,,15
50,1,FTF + FTT,03131,03131,American Studies,463,443,10987,22363,35643,25519,375,1
50,1,FTF + FTT,03131,03131,American Studies,463,419,16945,28768,43808,31606,353,2
50,1,FTF + FTT,03131,03131,American Studies,463,390,18411,35584,52082,36277,327,3
50,1,FTF + FTT,03131,03131,American Studies,463,367,25212,41444,55743,42310,286,4
50,1,FTF + FTT,03131,03131,American Studies,463,339,27352,44397,61949,46102,255,5
50,1,FTF + FTT,03131,03131,American Studies,463,313,27068,45281,64535,46320,232,6
50,1,FTF + FTT,03131,03131,American Studies,463,296,31529,46887,65117,48795,216,7
50,1,FTF + FTT,03131,03131,American Studies,463,264,28861,49660,72315,51500,191,8
50,1,FTF + FTT,03131,03131,American Studies,463,226,31422,52608,77307,55891,159,9
50,1,FTF + FTT,03131,03131,American Studies,463,201,35534,55999,79449,58045,143,10
50,1,FTF + FTT,03131,03131,American Studies,463,170,31398,59309,82212,60011,114,11
50,1,FTF + FTT,03131,03131,American Studies,463,140,44530,61453,85182,63424,90,12
50,1,FTF + FTT,03131,03131,American Studies,463,104,49943,61358,89654,65865,65,13
50,1,FTF + FTT,03131,03131,American Studies,463,71,48513,64461,99447,67347,37,14
50,1,FTF + FTT,03131,03131,American Studies,463,49,57098,72740,105578,72340,23,15
50,1,FTF + FTT,04011,04011,Biology,1486,1307,9969,21922,35360,24678,1055,1
50,1,FTF + FTT,04011,04011,Biology,1486,1137,14231,31186,46944,32152,882,2
50,1,FTF + FTT,04011,04011,Biology,1486,996,18282,37792,53659,38150,732,3
50,1,FTF + FTT,04011,04011,Biology,1486,875,18931,42487,60666,43213,650,4
50,1,FTF + FTT,04011,04011,Biology,1486,782,29906,49997,67129,51244,575,5
50,1,FTF + FTT,04011,04011,Biology,1486,691,34567,55657,75030,57574,504,6
50,1,FTF + FTT,04011,04011,Biology,1486,614,37622,60038,80813,61977,456,7
50,1,FTF + FTT,04011,04011,Biology,1486,537,42109,65454,84876,66551,395,8
50,1,FTF + FTT,04011,04011,Biology,1486,473,46641,65626,89790,71614,341,9
50,1,FTF + FTT,04011,04011,Biology,1486,415,43374,70075,92642,73221,298,10
50,1,FTF + FTT,04011,04011,Biology,1486,353,43194,72894,96444,74326,253,11
50,1,FTF + FTT,04011,04011,Biology,1486,298,46954,73754,97539,78182,213,12
50,1,FTF + FTT,04011,04011,Biology,1486,251,47952,76496,104306,80571,181,13
50,1,FTF + FTT,04011,04011,Biology,1486,195,49131,82943,107533,86019,133,14
50,1,FTF + FTT,04011,04011,Biology,1486,135,48334,81124,108375,83427,91,15
50,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,1,1,,,,,,1
50,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,1,1,,,,,1,2
50,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,1,,,,,,,3
50,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,1,,,,,,,4
50,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,1,,,,,,,5
50,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,1,,,,,,,6
50,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,1,,,,,,,7
50,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,1,,,,,,,8
50,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,1,,,,,,,9
50,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,1,,,,,,,10
50,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,1,,,,,,,11
50,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,1,,,,,,,12
50,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,1,,,,,,,13
50,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,1,,,,,,,14
50,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,1,,,,,,,15
50,1,FTF + FTT,04141,04141,Biochemistry,439,377,10444,20047,35867,23646,297,1
50,1,FTF + FTT,04141,04141,Biochemistry,439,323,13491,29848,45452,31111,244,2
50,1,FTF + FTT,04141,04141,Biochemistry,439,284,16527,34765,52836,35214,211,3
50,1,FTF + FTT,04141,04141,Biochemistry,439,238,17870,38795,55322,39662,166,4
50,1,FTF + FTT,04141,04141,Biochemistry,439,206,25224,46403,64411,47903,145,5
50,1,FTF + FTT,04141,04141,Biochemistry,439,182,31479,51343,73582,54989,131,6
50,1,FTF + FTT,04141,04141,Biochemistry,439,152,33670,53853,78224,57366,107,7
50,1,FTF + FTT,04141,04141,Biochemistry,439,117,39044,62777,85783,63848,83,8
50,1,FTF + FTT,04141,04141,Biochemistry,439,97,33919,57866,80318,59632,69,9
50,1,FTF + FTT,04141,04141,Biochemistry,439,85,52936,68710,85399,67020,58,10
50,1,FTF + FTT,04141,04141,Biochemistry,439,68,50592,70285,100085,75591,50,11
50,1,FTF + FTT,04141,04141,Biochemistry,439,56,60619,76451,100546,85920,40,12
50,1,FTF + FTT,04141,04141,Biochemistry,439,44,44768,72080,104752,84659,31,13
50,1,FTF + FTT,04141,04141,Biochemistry,439,30,71636,91934,115492,100530,21,14
50,1,FTF + FTT,04141,04141,Biochemistry,439,24,73528,99322,138775,101770,19,15
50,1,FTF + FTT,04171,04171,Cell and Molecular Biology,9,6,,,,,2,1
50,1,FTF + FTT,04171,04171,Cell and Molecular Biology,9,6,,,,,2,2
50,1,FTF + FTT,04171,04171,Cell and Molecular Biology,9,5,,,,,1,3
50,1,FTF + FTT,04171,04171,Cell and Molecular Biology,9,4,,,,,1,4
50,1,FTF + FTT,04171,04171,Cell and Molecular Biology,9,4,,,,,1,5
50,1,FTF + FTT,04171,04171,Cell and Molecular Biology,9,1,,,,,,6
50,1,FTF + FTT,04171,04171,Cell and Molecular Biology,9,,,,,,,7
50,1,FTF + FTT,04171,04171,Cell and Molecular Biology,9,,,,,,,8
50,1,FTF + FTT,04171,04171,Cell and Molecular Biology,9,,,,,,,9
50,1,FTF + FTT,04171,04171,Cell and Molecular Biology,9,,,,,,,10
50,1,FTF + FTT,04171,04171,Cell and Molecular Biology,9,,,,,,,11
50,1,FTF + FTT,04171,04171,Cell and Molecular Biology,9,,,,,,,12
50,1,FTF + FTT,04171,04171,Cell and Molecular Biology,9,,,,,,,13
50,1,FTF + FTT,04171,04171,Cell and Molecular Biology,9,,,,,,,14
50,1,FTF + FTT,04171,04171,Cell and Molecular Biology,9,,,,,,,15
50,1,FTF + FTT,05011,05011,Business Administration,21791,20344,20998,35652,49229,37030,17873,1
50,1,FTF + FTT,05011,05011,Business Administration,21791,18761,28915,43905,57549,44999,16182,2
50,1,FTF + FTT,05011,05011,Business Administration,21791,17177,32951,48301,63475,50215,14525,3
50,1,FTF + FTT,05011,05011,Business Administration,21791,15691,35093,51922,68986,54327,12994,4
50,1,FTF + FTT,05011,05011,Business Administration,21791,14242,37634,55377,74567,58727,11460,5
50,1,FTF + FTT,05011,05011,Business Administration,21791,12838,38946,58407,79424,62167,10101,6
50,1,FTF + FTT,05011,05011,Business Administration,21791,11472,41321,61440,84273,66295,8806,7
50,1,FTF + FTT,05011,05011,Business Administration,21791,10175,43172,64125,88067,69591,7676,8
50,1,FTF + FTT,05011,05011,Business Administration,21791,8916,43946,66775,93040,73470,6634,9
50,1,FTF + FTT,05011,05011,Business Administration,21791,7752,45503,68753,96075,76679,5662,10
50,1,FTF + FTT,05011,05011,Business Administration,21791,6628,46336,70196,98281,79731,4764,11
50,1,FTF + FTT,05011,05011,Business Administration,21791,5594,46338,71634,101577,82120,3990,12
50,1,FTF + FTT,05011,05011,Business Administration,21791,4518,46333,73339,103913,82782,3200,13
50,1,FTF + FTT,05011,05011,Business Administration,21791,3497,49159,74879,104412,85422,2449,14
50,1,FTF + FTT,05011,05011,Business Administration,21791,2568,48067,76927,106659,86937,1730,15
50,1,FTF + FTT,05021,05021,Accounting,10,8,,,,,2,1
50,1,FTF + FTT,05021,05021,Accounting,10,7,,,,,1,2
50,1,FTF + FTT,05021,05021,Accounting,10,7,,,,,2,3
50,1,FTF + FTT,05021,05021,Accounting,10,7,,,,,2,4
50,1,FTF + FTT,05021,05021,Accounting,10,6,,,,,2,5
50,1,FTF + FTT,05021,05021,Accounting,10,4,,,,,2,6
50,1,FTF + FTT,05021,05021,Accounting,10,2,,,,,2,7
50,1,FTF + FTT,05021,05021,Accounting,10,,,,,,,8
50,1,FTF + FTT,05021,05021,Accounting,10,,,,,,,9
50,1,FTF + FTT,05021,05021,Accounting,10,,,,,,,10
50,1,FTF + FTT,05021,05021,Accounting,10,,,,,,,11
50,1,FTF + FTT,05021,05021,Accounting,10,,,,,,,12
50,1,FTF + FTT,05021,05021,Accounting,10,,,,,,,13
50,1,FTF + FTT,05021,05021,Accounting,10,,,,,,,14
50,1,FTF + FTT,05021,05021,Accounting,10,,,,,,,15
50,1,FTF + FTT,05041,05041,Finance,9,8,,,,,1,1
50,1,FTF + FTT,05041,05041,Finance,9,7,,,,,,2
50,1,FTF + FTT,05041,05041,Finance,9,6,,,,,,3
50,1,FTF + FTT,05041,05041,Finance,9,4,,,,,,4
50,1,FTF + FTT,05041,05041,Finance,9,3,,,,,,5
50,1,FTF + FTT,05041,05041,Finance,9,2,,,,,,6
50,1,FTF + FTT,05041,05041,Finance,9,1,,,,,,7
50,1,FTF + FTT,05041,05041,Finance,9,1,,,,,,8
50,1,FTF + FTT,05041,05041,Finance,9,1,,,,,,9
50,1,FTF + FTT,05041,05041,Finance,9,1,,,,,,10
50,1,FTF + FTT,05041,05041,Finance,9,,,,,,,11
50,1,FTF + FTT,05041,05041,Finance,9,,,,,,,12
50,1,FTF + FTT,05041,05041,Finance,9,,,,,,,13
50,1,FTF + FTT,05041,05041,Finance,9,,,,,,,14
50,1,FTF + FTT,05041,05041,Finance,9,,,,,,,15
50,1,FTF + FTT,05091,05091,Marketing,7,6,,,,,1,1
50,1,FTF + FTT,05091,05091,Marketing,7,4,,,,,1,2
50,1,FTF + FTT,05091,05091,Marketing,7,4,,,,,1,3
50,1,FTF + FTT,05091,05091,Marketing,7,2,,,,,1,4
50,1,FTF + FTT,05091,05091,Marketing,7,1,,,,,1,5
50,1,FTF + FTT,05091,05091,Marketing,7,1,,,,,1,6
50,1,FTF + FTT,05091,05091,Marketing,7,,,,,,,7
50,1,FTF + FTT,05091,05091,Marketing,7,,,,,,,8
50,1,FTF + FTT,05091,05091,Marketing,7,,,,,,,9
50,1,FTF + FTT,05091,05091,Marketing,7,,,,,,,10
50,1,FTF + FTT,05091,05091,Marketing,7,,,,,,,11
50,1,FTF + FTT,05091,05091,Marketing,7,,,,,,,12
50,1,FTF + FTT,05091,05091,Marketing,7,,,,,,,13
50,1,FTF + FTT,05091,05091,Marketing,7,,,,,,,14
50,1,FTF + FTT,05091,05091,Marketing,7,,,,,,,15
50,1,FTF + FTT,05131,05131,International Business,765,730,17947,31466,43287,32645,609,1
50,1,FTF + FTT,05131,05131,International Business,765,692,21402,37465,50564,38569,552,2
50,1,FTF + FTT,05131,05131,International Business,765,657,28005,42046,55549,43680,492,3
50,1,FTF + FTT,05131,05131,International Business,765,624,31293,45645,59088,47123,448,4
50,1,FTF + FTT,05131,05131,International Business,765,572,31770,47221,65067,50155,400,5
50,1,FTF + FTT,05131,05131,International Business,765,511,33262,51256,67745,52863,350,6
50,1,FTF + FTT,05131,05131,International Business,765,474,31307,49805,70380,53650,324,7
50,1,FTF + FTT,05131,05131,International Business,765,442,35181,54866,72246,56725,289,8
50,1,FTF + FTT,05131,05131,International Business,765,416,32743,57967,76634,58214,273,9
50,1,FTF + FTT,05131,05131,International Business,765,373,36506,60404,80908,62021,251,10
50,1,FTF + FTT,05131,05131,International Business,765,324,39296,65415,85837,68314,216,11
50,1,FTF + FTT,05131,05131,International Business,765,268,41890,63641,90132,70262,170,12
50,1,FTF + FTT,05131,05131,International Business,765,232,41612,64870,93767,73852,139,13
50,1,FTF + FTT,05131,05131,International Business,765,194,45322,68045,102648,79444,114,14
50,1,FTF + FTT,05131,05131,International Business,765,155,54414,73089,106547,87366,86,15
50,1,FTF + FTT,06011,06011,Communications,9913,9404,16155,28476,39641,29727,8484,1
50,1,FTF + FTT,06011,06011,Communications,9913,8726,21918,35723,47302,36544,7673,2
50,1,FTF + FTT,06011,06011,Communications,9913,8057,24810,39817,52717,40939,6857,3
50,1,FTF + FTT,06011,06011,Communications,9913,7332,26847,42948,57749,44537,6078,4
50,1,FTF + FTT,06011,06011,Communications,9913,6632,28955,46195,62607,48554,5313,5
50,1,FTF + FTT,06011,06011,Communications,9913,5881,30902,49402,67112,52087,4598,6
50,1,FTF + FTT,06011,06011,Communications,9913,5190,31853,51965,71230,54722,3959,7
50,1,FTF + FTT,06011,06011,Communications,9913,4552,34171,54918,76447,59045,3358,8
50,1,FTF + FTT,06011,06011,Communications,9913,3894,34772,56811,79975,61087,2784,9
50,1,FTF + FTT,06011,06011,Communications,9913,3325,34970,58076,84468,63608,2318,10
50,1,FTF + FTT,06011,06011,Communications,9913,2814,36526,61450,87738,67294,1911,11
50,1,FTF + FTT,06011,06011,Communications,9913,2350,34933,61820,90379,69754,1555,12
50,1,FTF + FTT,06011,06011,Communications,9913,1906,37592,65322,93577,73161,1227,13
50,1,FTF + FTT,06011,06011,Communications,9913,1533,37140,64742,93364,73927,1000,14
50,1,FTF + FTT,06011,06011,Communications,9913,1140,34667,66878,98394,76465,744,15
50,1,FTF + FTT,06031,06031,Radio/Television/Broadcast,2033,1892,10492,20311,31747,23072,1682,1
50,1,FTF + FTT,06031,06031,Radio/Television/Broadcast,2033,1703,14526,26677,39225,28895,1486,2
50,1,FTF + FTT,06031,06031,Radio/Television/Broadcast,2033,1511,16676,31210,43928,32742,1278,3
50,1,FTF + FTT,06031,06031,Radio/Television/Broadcast,2033,1360,19790,34401,47905,36388,1129,4
50,1,FTF + FTT,06031,06031,Radio/Television/Broadcast,2033,1196,20970,37176,53051,39467,982,5
50,1,FTF + FTT,06031,06031,Radio/Television/Broadcast,2033,1067,22772,40755,56430,42764,853,6
50,1,FTF + FTT,06031,06031,Radio/Television/Broadcast,2033,929,24259,43050,61497,45485,743,7
50,1,FTF + FTT,06031,06031,Radio/Television/Broadcast,2033,787,24679,44736,64710,48788,610,8
50,1,FTF + FTT,06031,06031,Radio/Television/Broadcast,2033,644,28455,48363,70346,53849,486,9
50,1,FTF + FTT,06031,06031,Radio/Television/Broadcast,2033,500,27413,51684,72720,56734,385,10
50,1,FTF + FTT,06031,06031,Radio/Television/Broadcast,2033,377,32893,56863,79389,62588,269,11
50,1,FTF + FTT,06031,06031,Radio/Television/Broadcast,2033,271,28580,56410,83520,64767,194,12
50,1,FTF + FTT,06031,06031,Radio/Television/Broadcast,2033,178,25831,54339,84038,60648,134,13
50,1,FTF + FTT,06031,06031,Radio/Television/Broadcast,2033,85,28970,56010,89104,62096,63,14
50,1,FTF + FTT,06031,06031,Radio/Television/Broadcast,2033,2,,,,,2,15
50,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,978,873,25123,46106,68133,47790,739,1
50,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,978,798,34392,56727,77492,57460,671,2
50,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,978,747,41106,64262,81402,62782,623,3
50,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,978,705,45412,66656,89425,67144,584,4
50,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,978,669,50508,73484,93005,72182,543,5
50,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,978,627,53064,77462,97108,77168,494,6
50,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,978,596,55462,78735,98822,77847,470,7
50,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,978,564,53333,82016,103116,80156,447,8
50,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,978,532,57758,84974,106524,84234,413,9
50,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,978,485,60974,87660,108977,86613,364,10
50,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,978,432,58543,88539,113239,86817,312,11
50,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,978,375,58392,87826,112904,85330,270,12
50,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,978,300,59467,90727,115983,90318,217,13
50,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,978,221,56529,94108,122866,90496,161,14
50,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,978,143,59151,102749,133682,97669,99,15
50,1,FTF + FTT,07021,07021,Information Systems,3,3,,,,,,1
50,1,FTF + FTT,07021,07021,Information Systems,3,2,,,,,,2
50,1,FTF + FTT,07021,07021,Information Systems,3,2,,,,,1,3
50,1,FTF + FTT,07021,07021,Information Systems,3,2,,,,,1,4
50,1,FTF + FTT,07021,07021,Information Systems,3,1,,,,,1,5
50,1,FTF + FTT,07021,07021,Information Systems,3,1,,,,,1,6
50,1,FTF + FTT,07021,07021,Information Systems,3,,,,,,,7
50,1,FTF + FTT,07021,07021,Information Systems,3,,,,,,,8
50,1,FTF + FTT,07021,07021,Information Systems,3,,,,,,,9
50,1,FTF + FTT,07021,07021,Information Systems,3,,,,,,,10
50,1,FTF + FTT,07021,07021,Information Systems,3,,,,,,,11
50,1,FTF + FTT,07021,07021,Information Systems,3,,,,,,,12
50,1,FTF + FTT,07021,07021,Information Systems,3,,,,,,,13
50,1,FTF + FTT,07021,07021,Information Systems,3,,,,,,,14
50,1,FTF + FTT,07021,07021,Information Systems,3,,,,,,,15
50,1,FTF + FTT,08231 + 08232,08232,Child Development,4984,4700,10409,19912,31013,22291,4108,1
50,1,FTF + FTT,08231 + 08232,08232,Child Development,4984,4344,15076,26870,41054,29286,3763,2
50,1,FTF + FTT,08231 + 08232,08232,Child Development,4984,3993,18095,31439,48504,33546,3342,3
50,1,FTF + FTT,08231 + 08232,08232,Child Development,4984,3709,20112,35161,53177,36456,3006,4
50,1,FTF + FTT,08231 + 08232,08232,Child Development,4984,3407,21581,38271,56716,39255,2681,5
50,1,FTF + FTT,08231 + 08232,08232,Child Development,4984,3113,22264,39940,59300,41863,2356,6
50,1,FTF + FTT,08231 + 08232,08232,Child Development,4984,2843,23991,43295,62521,43681,2066,7
50,1,FTF + FTT,08231 + 08232,08232,Child Development,4984,2558,24611,44544,65210,45645,1804,8
50,1,FTF + FTT,08231 + 08232,08232,Child Development,4984,2293,25976,47562,67781,47614,1579,9
50,1,FTF + FTT,08231 + 08232,08232,Child Development,4984,2017,27008,48218,70406,49079,1393,10
50,1,FTF + FTT,08231 + 08232,08232,Child Development,4984,1761,26955,51703,74294,50919,1208,11
50,1,FTF + FTT,08231 + 08232,08232,Child Development,4984,1492,28502,54505,76960,53743,1007,12
50,1,FTF + FTT,08231 + 08232,08232,Child Development,4984,1207,29212,58338,80424,56493,796,13
50,1,FTF + FTT,08231 + 08232,08232,Child Development,4984,938,27585,59171,81789,56116,606,14
50,1,FTF + FTT,08231 + 08232,08232,Child Development,4984,669,29045,60884,84252,57153,421,15
50,1,FTF + FTT,08351,08351,Kinesiology,3396,2937,10998,19674,29978,22605,2605,1
50,1,FTF + FTT,08351,08351,Kinesiology,3396,2484,13727,24387,38716,28507,2136,2
50,1,FTF + FTT,08351,08351,Kinesiology,3396,2104,16463,30301,45571,33686,1755,3
50,1,FTF + FTT,08351,08351,Kinesiology,3396,1762,19249,34754,52637,38218,1432,4
50,1,FTF + FTT,08351,08351,Kinesiology,3396,1560,20128,38022,56579,40956,1253,5
50,1,FTF + FTT,08351,08351,Kinesiology,3396,1352,21268,41127,62063,44314,1059,6
50,1,FTF + FTT,08351,08351,Kinesiology,3396,1178,21835,45005,66874,47558,899,7
50,1,FTF + FTT,08351,08351,Kinesiology,3396,998,24944,46908,68132,50372,743,8
50,1,FTF + FTT,08351,08351,Kinesiology,3396,826,28292,50626,72664,54394,595,9
50,1,FTF + FTT,08351,08351,Kinesiology,3396,688,30276,56270,75173,57109,486,10
50,1,FTF + FTT,08351,08351,Kinesiology,3396,559,29630,57600,79469,60064,396,11
50,1,FTF + FTT,08351,08351,Kinesiology,3396,464,28766,60021,85964,64211,328,12
50,1,FTF + FTT,08351,08351,Kinesiology,3396,387,33426,64259,88794,67006,279,13
50,1,FTF + FTT,08351,08351,Kinesiology,3396,293,34054,66367,92363,69848,208,14
50,1,FTF + FTT,08351,08351,Kinesiology,3396,198,38963,73399,94196,74902,133,15
50,1,FTF + FTT,08375,08375,Athletic Training,26,20,13818,22159,34123,25939,18,1
50,1,FTF + FTT,08375,08375,Athletic Training,26,15,14546,21597,47462,29797,15,2
50,1,FTF + FTT,08375,08375,Athletic Training,26,8,17331,42069,48601,33508,8,3
50,1,FTF + FTT,08375,08375,Athletic Training,26,8,30049,47479,60464,42363,8,4
50,1,FTF + FTT,08375,08375,Athletic Training,26,2,,,,,2,5
50,1,FTF + FTT,08375,08375,Athletic Training,26,1,,,,,1,6
50,1,FTF + FTT,08375,08375,Athletic Training,26,,,,,,,7
50,1,FTF + FTT,08375,08375,Athletic Training,26,,,,,,,8
50,1,FTF + FTT,08375,08375,Athletic Training,26,,,,,,,9
