campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year
0,1,FTF + FTT,00000,00000,Undeclared/Unknown,777,768,11485,22836,39178,27800,626,1
0,1,FTF + FTT,00000,00000,Undeclared/Unknown,777,747,16706,30776,49156,33963,628,2
0,1,FTF + FTT,00000,00000,Undeclared/Unknown,777,734,21940,36681,53088,38259,608,3
0,1,FTF + FTT,00000,00000,Undeclared/Unknown,777,716,22721,40722,57316,42012,583,4
0,1,FTF + FTT,00000,00000,Undeclared/Unknown,777,693,27188,46136,61610,45313,559,5
0,1,FTF + FTT,00000,00000,Undeclared/Unknown,777,669,28477,49031,63814,48165,534,6
0,1,FTF + FTT,00000,00000,Undeclared/Unknown,777,639,30140,50422,68075,50752,500,7
0,1,FTF + FTT,00000,00000,Undeclared/Unknown,777,602,34138,52839,70664,54006,454,8
0,1,FTF + FTT,00000,00000,Undeclared/Unknown,777,539,32306,55087,73256,55133,407,9
0,1,FTF + FTT,00000,00000,Undeclared/Unknown,777,466,33400,54443,72251,54740,350,10
0,1,FTF + FTT,00000,00000,Undeclared/Unknown,777,404,28926,51846,74413,54236,307,11
0,1,FTF + FTT,00000,00000,Undeclared/Unknown,777,344,33369,56624,77156,55735,252,12
0,1,FTF + FTT,00000,00000,Undeclared/Unknown,777,305,31371,57261,77535,57185,224,13
0,1,FTF + FTT,00000,00000,Undeclared/Unknown,777,225,32281,60100,79902,59709,161,14
0,1,FTF + FTT,00000,00000,Undeclared/Unknown,777,133,31918,63614,80556,56848,89,15
0,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,5473,5069,52353,73486,97814,75645,4739,1
0,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,5473,4466,70873,85935,105156,88107,4142,2
0,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,5473,3814,72769,88529,109506,91230,3512,3
0,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,5473,3240,73489,91819,114342,93325,2938,4
0,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,5473,2731,75015,95812,118911,96538,2457,5
0,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,5473,2238,77050,98950,121552,98678,1986,6
0,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,5473,1869,74238,100328,123428,99487,1639,7
0,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,5473,1586,79894,102650,127961,103714,1371,8
0,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,5473,1314,79804,102885,128665,104206,1133,9
0,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,5473,1081,79562,103378,128713,104200,926,10
0,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,5473,932,80279,104768,131305,105263,774,11
0,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,5473,764,76389,104469,127682,102813,633,12
0,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,5473,555,78084,106113,132963,104882,451,13
0,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,5473,436,80133,107160,132216,105755,350,14
0,1,FTF + FTT,00121 + 12031 + 12032,12032,Nursing,5473,324,86857,109994,131883,109390,255,15
0,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,198,17401,32823,48959,34571,151,1
0,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,186,27869,41694,56084,42696,147,2
0,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,180,32979,50268,61217,47998,139,3
0,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,171,34234,52095,68904,52538,130,4
0,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,167,40559,57868,73104,57924,123,5
0,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,157,44576,61302,75604,61203,113,6
0,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,144,51107,63387,75911,64230,94,7
0,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,130,45186,65461,79883,65999,84,8
0,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,115,47430,66467,80697,65391,77,9
0,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,95,43464,62860,82379,65079,64,10
0,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,90,45728,68848,85472,66735,60,11
0,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,84,45681,73445,86451,67827,53,12
0,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,65,54600,71091,88976,74444,36,13
0,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,53,44925,68727,87233,72049,32,14
0,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,224,33,30985,75780,97806,80791,21,15
0,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,871,12536,21818,30878,22778,743,1
0,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,779,17235,28758,39417,29592,625,2
0,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,688,19122,31345,42625,32289,531,3
0,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,598,22638,34768,45497,35906,453,4
0,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,513,24677,37079,47810,38729,375,5
0,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,444,24572,38624,52244,40656,320,6
0,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,376,28406,43668,57493,44728,256,7
0,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,328,24032,43606,60336,46289,227,8
0,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,277,29138,43658,66659,49803,185,9
0,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,222,27740,47215,68331,51143,145,10
0,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,180,26382,48560,69595,53477,115,11
0,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,154,24513,47661,71771,53436,100,12
0,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,118,33580,51683,82492,62447,76,13
0,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,90,22664,46855,81719,63324,56,14
0,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,958,57,22770,51529,82910,65431,38,15
0,1,FTF + FTT,01121,01121,Agricultural Business,270,245,12858,28305,41188,28640,214,1
0,1,FTF + FTT,01121,01121,Agricultural Business,270,212,21237,36224,49235,36424,187,2
0,1,FTF + FTT,01121,01121,Agricultural Business,270,170,24850,43039,57909,42545,147,3
0,1,FTF + FTT,01121,01121,Agricultural Business,270,139,27210,47430,63745,47943,120,4
0,1,FTF + FTT,01121,01121,Agricultural Business,270,122,27487,49437,65281,48921,107,5
0,1,FTF + FTT,01121,01121,Agricultural Business,270,103,33163,53770,72610,55055,86,6
0,1,FTF + FTT,01121,01121,Agricultural Business,270,82,33459,54288,75441,58810,66,7
0,1,FTF + FTT,01121,01121,Agricultural Business,270,67,32630,52433,91535,63523,49,8
0,1,FTF + FTT,01121,01121,Agricultural Business,270,59,43145,62779,94870,68496,41,9
0,1,FTF + FTT,01121,01121,Agricultural Business,270,52,42898,81799,106230,76227,38,10
0,1,FTF + FTT,01121,01121,Agricultural Business,270,46,57386,78752,106913,84621,30,11
0,1,FTF + FTT,01121,01121,Agricultural Business,270,34,32773,81391,141469,96715,19,12
0,1,FTF + FTT,01121,01121,Agricultural Business,270,28,47129,74957,116370,96225,14,13
0,1,FTF + FTT,01121,01121,Agricultural Business,270,22,39082,81633,113972,94449,15,14
0,1,FTF + FTT,01121,01121,Agricultural Business,270,16,50976,80163,125084,100780,9,15
0,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,147,116,19295,32075,42045,32633,104,1
0,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,147,80,27681,40605,48335,40810,70,2
0,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,147,60,33748,45620,56074,43507,53,3
0,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,147,45,37678,49046,59325,47874,41,4
0,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,147,37,34899,54045,62900,50030,32,5
0,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,147,27,41692,57162,70596,56600,24,6
0,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,147,20,51090,61597,68205,61914,17,7
0,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,147,9,49767,56833,88565,70281,8,8
0,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,147,5,,,,,4,9
0,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,147,3,,,,,2,10
0,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,147,2,,,,,1,11
0,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,147,1,,,,,1,12
0,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,147,1,,,,,1,13
0,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,147,1,,,,,1,14
0,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,147,1,,,,,1,15
0,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,178,13206,31949,48761,33377,140,1
0,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,148,18595,40995,55509,40146,117,2
0,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,121,20424,43463,59763,43130,96,3
0,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,99,34650,51988,69990,54473,69,4
0,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,78,45668,59912,84212,66594,54,5
0,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,61,44744,62590,90202,72739,40,6
0,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,52,52467,76820,107108,80225,32,7
0,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,49,52834,78235,98222,81629,30,8
0,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,39,62839,90992,107123,91780,24,9
0,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,29,57477,83454,98182,80969,17,10
0,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,23,82083,101754,113530,99726,13,11
0,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,19,63474,90437,120013,100078,10,12
0,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,15,78856,107591,128987,111916,8,13
0,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,11,59304,106516,125586,92127,9,14
0,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,208,9,53095,102156,119135,95880,7,15
0,1,FTF + FTT,02021,02021,Architecture,760,699,26120,41001,50983,39590,596,1
0,1,FTF + FTT,02021,02021,Architecture,760,647,38558,49898,59846,48905,547,2
0,1,FTF + FTT,02021,02021,Architecture,760,587,41453,52366,64295,52327,485,3
0,1,FTF + FTT,02021,02021,Architecture,760,507,45170,57264,67949,56655,409,4
0,1,FTF + FTT,02021,02021,Architecture,760,451,50593,61650,71200,59725,351,5
0,1,FTF + FTT,02021,02021,Architecture,760,397,49153,62868,74163,61448,301,6
0,1,FTF + FTT,02021,02021,Architecture,760,345,48371,63013,75089,63011,255,7
0,1,FTF + FTT,02021,02021,Architecture,760,304,49645,63363,78699,64679,224,8
0,1,FTF + FTT,02021,02021,Architecture,760,260,52303,67912,82169,67940,188,9
0,1,FTF + FTT,02021,02021,Architecture,760,217,53492,67208,84619,68251,161,10
0,1,FTF + FTT,02021,02021,Architecture,760,177,54185,69227,88620,70639,128,11
0,1,FTF + FTT,02021,02021,Architecture,760,140,59179,72561,94653,76079,99,12
0,1,FTF + FTT,02021,02021,Architecture,760,74,61479,77239,103457,81683,48,13
0,1,FTF + FTT,02021,02021,Architecture,760,42,64652,93965,131495,96282,22,14
0,1,FTF + FTT,02021,02021,Architecture,760,19,27671,74882,120700,84336,12,15
0,1,FTF + FTT,02031,02031,Interior Design,124,91,17783,31189,40834,30366,76,1
0,1,FTF + FTT,02031,02031,Interior Design,124,72,32344,43109,49796,43236,56,2
0,1,FTF + FTT,02031,02031,Interior Design,124,50,31398,47601,54103,47087,40,3
0,1,FTF + FTT,02031,02031,Interior Design,124,30,30819,49515,59777,48098,24,4
0,1,FTF + FTT,02031,02031,Interior Design,124,13,28313,53563,73188,56215,10,5
0,1,FTF + FTT,02031,02031,Interior Design,124,3,,,,,3,6
0,1,FTF + FTT,02031,02031,Interior Design,124,,,,,,,7
0,1,FTF + FTT,02031,02031,Interior Design,124,,,,,,,8
0,1,FTF + FTT,02031,02031,Interior Design,124,,,,,,,9
0,1,FTF + FTT,02031,02031,Interior Design,124,,,,,,,10
0,1,FTF + FTT,02031,02031,Interior Design,124,,,,,,,11
0,1,FTF + FTT,02031,02031,Interior Design,124,,,,,,,12
0,1,FTF + FTT,02031,02031,Interior Design,124,,,,,,,13
0,1,FTF + FTT,02031,02031,Interior Design,124,,,,,,,14
0,1,FTF + FTT,02031,02031,Interior Design,124,,,,,,,15
0,1,FTF + FTT,02041,02041,Landscape Architecture,606,569,15399,30842,46117,30690,474,1
0,1,FTF + FTT,02041,02041,Landscape Architecture,606,544,24514,39417,51922,38174,445,2
0,1,FTF + FTT,02041,02041,Landscape Architecture,606,507,25852,42950,54746,40352,408,3
0,1,FTF + FTT,02041,02041,Landscape Architecture,606,450,29478,47274,60548,44782,342,4
0,1,FTF + FTT,02041,02041,Landscape Architecture,606,391,32507,51110,64135,48455,287,5
0,1,FTF + FTT,02041,02041,Landscape Architecture,606,320,33217,52479,66214,49664,229,6
0,1,FTF + FTT,02041,02041,Landscape Architecture,606,267,29980,51885,72281,52016,187,7
0,1,FTF + FTT,02041,02041,Landscape Architecture,606,229,34616,58404,70989,55123,160,8
0,1,FTF + FTT,02041,02041,Landscape Architecture,606,185,38423,60341,75674,59400,130,9
0,1,FTF + FTT,02041,02041,Landscape Architecture,606,144,44074,63223,72043,60667,96,10
0,1,FTF + FTT,02041,02041,Landscape Architecture,606,100,47175,61658,79152,61071,63,11
0,1,FTF + FTT,02041,02041,Landscape Architecture,606,84,47991,65338,78593,62379,53,12
0,1,FTF + FTT,02041,02041,Landscape Architecture,606,70,46957,69193,89171,67246,44,13
0,1,FTF + FTT,02041,02041,Landscape Architecture,606,43,47309,67074,101671,71878,23,14
0,1,FTF + FTT,02041,02041,Landscape Architecture,606,22,40175,62969,122613,66847,7,15
0,1,FTF + FTT,02061,02061,City and Regional Planning,484,445,14573,26518,47125,31290,383,1
0,1,FTF + FTT,02061,02061,City and Regional Planning,484,397,23266,39810,60894,42553,347,2
0,1,FTF + FTT,02061,02061,City and Regional Planning,484,371,29008,50532,66936,49187,310,3
0,1,FTF + FTT,02061,02061,City and Regional Planning,484,328,36192,56002,71668,56710,266,4
0,1,FTF + FTT,02061,02061,City and Regional Planning,484,280,39064,62553,79102,60855,228,5
0,1,FTF + FTT,02061,02061,City and Regional Planning,484,240,41756,68276,82166,63780,192,6
0,1,FTF + FTT,02061,02061,City and Regional Planning,484,202,44960,70662,88145,65844,163,7
0,1,FTF + FTT,02061,02061,City and Regional Planning,484,174,54551,75705,96379,73563,141,8
0,1,FTF + FTT,02061,02061,City and Regional Planning,484,152,54983,79224,95727,74246,117,9
0,1,FTF + FTT,02061,02061,City and Regional Planning,484,126,55566,82491,98123,76632,99,10
0,1,FTF + FTT,02061,02061,City and Regional Planning,484,93,65783,88790,111837,87001,71,11
0,1,FTF + FTT,02061,02061,City and Regional Planning,484,79,68353,87676,104510,87027,58,12
0,1,FTF + FTT,02061,02061,City and Regional Planning,484,62,74329,88255,110012,99242,42,13
0,1,FTF + FTT,02061,02061,City and Regional Planning,484,45,64651,87498,106855,87672,30,14
0,1,FTF + FTT,02061,02061,City and Regional Planning,484,27,86273,99322,115199,103607,19,15
0,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,84,79,10867,21499,31210,23137,54,1
0,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,84,64,10029,26296,39132,27017,45,2
0,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,84,55,15351,34884,51097,36121,35,3
0,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,84,40,14810,35383,52795,38984,29,4
0,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,84,32,21631,44779,57185,45352,24,5
0,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,84,22,32131,41248,63141,49311,17,6
0,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,84,12,33014,72216,98010,70240,7,7
0,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,84,6,,,,,4,8
0,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,84,4,,,,,1,9
0,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,84,2,,,,,,10
0,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,84,2,,,,,,11
0,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,84,2,,,,,,12
0,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,84,2,,,,,,13
0,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,84,2,,,,,,14
0,1,FTF + FTT,03011 + 03021 + 03071,03071,Asian/East Asian Studies,84,2,,,,,,15
0,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,129,122,9483,21464,36997,25914,108,1
0,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,129,111,17248,30714,46734,32894,95,2
0,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,129,99,18507,31371,45647,34408,83,3
0,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,129,89,17650,35328,53548,37300,75,4
0,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,129,81,19193,37896,61994,41748,68,5
0,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,129,74,17767,40978,59918,41974,61,6
0,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,129,65,18428,38897,61910,42746,48,7
0,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,129,61,23745,45126,63903,45927,42,8
0,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,129,53,17887,38316,66364,42881,43,9
0,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,129,47,25509,46739,64288,46630,36,10
0,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,129,43,20182,45773,72339,46589,32,11
0,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,129,36,23993,60679,74169,51010,26,12
0,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,129,32,31832,61408,80392,61169,22,13
0,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,129,25,48639,65872,80084,70159,15,14
0,1,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,129,19,67745,78627,93667,82861,11,15
0,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,35,29,7017,17997,24623,16980,23,1
0,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,35,25,11703,22384,27963,20243,18,2
0,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,35,20,19689,27630,31870,24581,13,3
0,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,35,17,7022,28402,33962,26576,11,4
0,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,35,13,28943,43797,59304,43521,8,5
0,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,35,8,15101,20641,50966,30955,5,6
0,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,35,4,,,,,1,7
0,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,35,1,,,,,,8
0,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,35,1,,,,,,9
0,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,35,1,,,,,1,10
0,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,35,,,,,,,11
0,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,35,,,,,,,12
0,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,35,,,,,,,13
0,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,35,,,,,,,14
0,1,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,35,,,,,,,15
0,1,FTF + FTT,03131,03131,American Studies,592,552,10550,22321,35403,24896,461,1
0,1,FTF + FTT,03131,03131,American Studies,592,491,15849,28274,42830,30730,407,2
0,1,FTF + FTT,03131,03131,American Studies,592,443,16293,34226,51194,35403,367,3
0,1,FTF + FTT,03131,03131,American Studies,592,402,24030,40161,55144,41241,312,4
0,1,FTF + FTT,03131,03131,American Studies,592,362,26701,43774,61216,45501,269,5
0,1,FTF + FTT,03131,03131,American Studies,592,325,27103,45254,64455,46280,238,6
0,1,FTF + FTT,03131,03131,American Studies,592,306,31614,46887,65101,48685,222,7
0,1,FTF + FTT,03131,03131,American Studies,592,267,29494,49660,72315,51600,193,8
0,1,FTF + FTT,03131,03131,American Studies,592,226,31422,52608,77307,55891,159,9
0,1,FTF + FTT,03131,03131,American Studies,592,201,35534,55999,79449,58045,143,10
0,1,FTF + FTT,03131,03131,American Studies,592,170,31398,59309,82212,60011,114,11
0,1,FTF + FTT,03131,03131,American Studies,592,140,44530,61453,85182,63424,90,12
0,1,FTF + FTT,03131,03131,American Studies,592,104,49943,61358,89654,65865,65,13
0,1,FTF + FTT,03131,03131,American Studies,592,71,48513,64461,99447,67347,37,14
0,1,FTF + FTT,03131,03131,American Studies,592,49,57098,72740,105578,72340,23,15
0,1,FTF + FTT,04011,04011,Biology,6603,5733,9167,19404,32335,22738,4428,1
0,1,FTF + FTT,04011,04011,Biology,6603,4874,12825,28537,43431,30438,3705,2
0,1,FTF + FTT,04011,04011,Biology,6603,4087,16710,35124,50564,36438,2947,3
0,1,FTF + FTT,04011,04011,Biology,6603,3490,18927,40177,57654,41215,2488,4
0,1,FTF + FTT,04011,04011,Biology,6603,2970,23871,45866,64637,47289,2092,5
0,1,FTF + FTT,04011,04011,Biology,6603,2554,27748,50896,70289,52510,1802,6
0,1,FTF + FTT,04011,04011,Biology,6603,2200,32498,54768,76547,57595,1552,7
0,1,FTF + FTT,04011,04011,Biology,6603,1893,34343,59927,82677,61645,1330,8
0,1,FTF + FTT,04011,04011,Biology,6603,1610,37439,62843,86197,66621,1115,9
0,1,FTF + FTT,04011,04011,Biology,6603,1339,40440,67087,90883,71852,917,10
0,1,FTF + FTT,04011,04011,Biology,6603,1141,42734,70310,94963,74760,779,11
0,1,FTF + FTT,04011,04011,Biology,6603,925,44022,73076,99672,79145,632,12
0,1,FTF + FTT,04011,04011,Biology,6603,744,40591,76081,103738,79868,512,13
0,1,FTF + FTT,04011,04011,Biology,6603,585,49131,82943,109250,87536,383,14
0,1,FTF + FTT,04011,04011,Biology,6603,410,46846,81366,108274,83641,267,15
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,230,185,9178,17985,29674,20360,147,1
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,230,149,8678,22269,37827,25560,119,2
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,230,105,15265,32777,49499,36022,82,3
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,230,93,15356,36172,53447,39679,72,4
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,230,79,18972,40236,63337,43066,56,5
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,230,64,21033,47348,61475,47506,40,6
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,230,57,32748,47902,62926,49349,34,7
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,230,46,38081,51760,71529,56728,28,8
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,230,42,37137,52808,77752,58571,28,9
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,230,33,45984,70098,88430,65957,21,10
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,230,31,46798,70961,99319,73723,19,11
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,230,28,46339,78791,107563,80190,17,12
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,230,20,47241,71191,102864,67815,13,13
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,230,19,47044,77278,117073,71670,11,14
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,230,13,20651,86014,122971,72875,8,15
0,1,FTF + FTT,04021,04021,Botany,9,9,13069,19102,44049,25707,9,1
0,1,FTF + FTT,04021,04021,Botany,9,9,9599,20193,52089,37218,9,2
0,1,FTF + FTT,04021,04021,Botany,9,9,20530,44321,69706,50489,8,3
0,1,FTF + FTT,04021,04021,Botany,9,8,51584,56317,80374,74171,6,4
0,1,FTF + FTT,04021,04021,Botany,9,6,50593,55796,82611,68282,5,5
0,1,FTF + FTT,04021,04021,Botany,9,5,,,,,3,6
0,1,FTF + FTT,04021,04021,Botany,9,4,,,,,3,7
0,1,FTF + FTT,04021,04021,Botany,9,3,,,,,1,8
0,1,FTF + FTT,04021,04021,Botany,9,1,,,,,1,9
0,1,FTF + FTT,04021,04021,Botany,9,,,,,,,10
0,1,FTF + FTT,04021,04021,Botany,9,,,,,,,11
0,1,FTF + FTT,04021,04021,Botany,9,,,,,,,12
0,1,FTF + FTT,04021,04021,Botany,9,,,,,,,13
0,1,FTF + FTT,04021,04021,Botany,9,,,,,,,14
0,1,FTF + FTT,04021,04021,Botany,9,,,,,,,15
0,1,FTF + FTT,04071,04071,Zoology,124,124,8229,16607,25418,18322,102,1
0,1,FTF + FTT,04071,04071,Zoology,124,116,9734,20196,33856,22775,89,2
0,1,FTF + FTT,04071,04071,Zoology,124,99,13380,24104,38716,27397,75,3
0,1,FTF + FTT,04071,04071,Zoology,124,89,20049,32992,43748,32329,60,4
